Unnamed: 0,research_id,gpt3_id,temperature,respondent_id,response_id,exp_condition,object,response,eucl_item_resp,eucl_objc_resp,cos_dist_item_resp,cos_dist_objc_resp
280,GPT3202208,cmpl-5kwSPHTsyHyRxD0Ya6yQTolIX03CJ,0.75,202208053,2022080337,3,fork,bookmark by bending it slightly d curling the tines upward,24.252287,23.131464,0.678930938243866,0.525958776473999
281,GPT3202208,cmpl-5kwSTN5WBcHmeNVeGAOY2RCflVC5v,0.75,202208054,2022080339,4,fork,eat soup without making mess.,19.987114,19.713789,0.6842243373394012,0.6464937329292297
282,GPT3202208,cmpl-5kwSTN5WBcHmeNVeGAOY2RCflVC5v,0.75,202208054,2022080340,4,fork,Stick it in vase of flowers n impromptu bouquet holder.,27.275734,27.623545,0.5980627238750458,0.6443075239658356
283,GPT3202208,cmpl-5kwSTN5WBcHmeNVeGAOY2RCflVC5v,0.75,202208054,2022080341,4,fork,Curl your hair with it (this one might take some practice).,20.478151,21.679308,0.6298392415046692,0.7982288599014282
284,GPT3202208,cmpl-5kwSTN5WBcHmeNVeGAOY2RCflVC5v,0.75,202208054,2022080342,4,fork,Hold up painting or photograph on the wall with it.,18.379507,19.818184,0.5702727437019348,0.7685768008232117
285,GPT3202208,cmpl-5kwSTN5WBcHmeNVeGAOY2RCflVC5v,0.75,202208054,2022080343,4,fork,play the xylophone,11.067172,11.592082,0.7920970618724823,0.8818945586681366
286,GPT3202208,cmpl-5kwSVcSMrQgdEHvBe3KrEAJ3OTv7B,0.75,202208055,2022080345,5,fork,toothpick,9.51455,7.469361,0.8833847790956497,0.5476693511009216
287,GPT3202208,cmpl-5kwSVcSMrQgdEHvBe3KrEAJ3OTv7B,0.75,202208055,2022080346,5,fork,makeshift chopstick,11.191521,10.374255,0.7730472534894943,0.6541450917720795
288,GPT3202208,cmpl-5kwSVcSMrQgdEHvBe3KrEAJ3OTv7B,0.75,202208055,2022080347,5,fork,Stick it in potted plt stake for support,16.535261,15.933976,0.7507264614105225,0.667150467634201
289,GPT3202208,cmpl-5kwSVcSMrQgdEHvBe3KrEAJ3OTv7B,0.75,202208055,2022080348,5,fork,the tines create designs in the sd,15.261069,13.668014,0.7783102691173553,0.5583856701850891
290,GPT3202208,cmpl-5kwSVcSMrQgdEHvBe3KrEAJ3OTv7B,0.75,202208055,2022080349,5,fork,Melt the end of the hdle d sealt,12.830573,12.066486,0.797257125377655,0.6872027814388275
291,GPT3202208,cmpl-5kwSY0GEU9FdVHppb2NKTTKWwQUdq,0.75,202208056,2022080351,1,tin can,telephone,8.725508,9.307949,0.747745156288147,0.868177518248558
292,GPT3202208,cmpl-5kwSY0GEU9FdVHppb2NKTTKWwQUdq,0.75,202208056,2022080352,1,tin can,cdleholder,6.875682,6.728325,1.0,1.0
293,GPT3202208,cmpl-5kwSY0GEU9FdVHppb2NKTTKWwQUdq,0.75,202208056,2022080353,1,tin can,plter,6.875682,6.728325,1.0,1.0
294,GPT3202208,cmpl-5kwSY0GEU9FdVHppb2NKTTKWwQUdq,0.75,202208056,2022080354,1,tin can,bird feeder,12.042698,11.35599,0.7897758483886719,0.6937975287437439
295,GPT3202208,cmpl-5kwSY0GEU9FdVHppb2NKTTKWwQUdq,0.75,202208056,2022080355,1,tin can,coin bk,10.469576,9.307466,0.8267791122198105,0.6530843079090118
296,GPT3202208,cmpl-5kwSY0GEU9FdVHppb2NKTTKWwQUdq,0.75,202208056,2022080356,1,tin can,picture frame,10.327591,10.886103,0.6266035735607147,0.7147257626056671
297,GPT3202208,cmpl-5kwSZ5ir1uuRkO03sjGIj9NpdHRT9,0.75,202208057,2022080358,2,tin can,telephone,8.725508,9.307949,0.747745156288147,0.868177518248558
298,GPT3202208,cmpl-5kwSZ5ir1uuRkO03sjGIj9NpdHRT9,0.75,202208057,2022080359,2,tin can,cdle holder,7.6485944,7.8092465,0.6341176629066467,0.6758415997028351
299,GPT3202208,cmpl-5kwSZ5ir1uuRkO03sjGIj9NpdHRT9,0.75,202208057,2022080360,2,tin can,pen/pencil holder,16.521826,16.618011,0.646066278219223,0.66017284989357
300,GPT3202208,cmpl-5kwSZ5ir1uuRkO03sjGIj9NpdHRT9,0.75,202208057,2022080361,2,tin can,vase,8.292153,7.6405344,0.7051166892051697,0.6108116507530212
301,GPT3202208,cmpl-5kwSZ5ir1uuRkO03sjGIj9NpdHRT9,0.75,202208057,2022080362,2,tin can,Orgize junk drawer,10.697027,10.629728,0.661170482635498,0.6576498746871948
302,GPT3202208,cmpl-5kwSZ5ir1uuRkO03sjGIj9NpdHRT9,0.75,202208057,2022080363,2,tin can,mini piñata,10.729548,9.684696,0.765808641910553,0.6171137690544128
303,GPT3202208,cmpl-5kwSZ5ir1uuRkO03sjGIj9NpdHRT9,0.75,202208057,2022080364,2,tin can,cookie cutter,12.156941,10.267543,0.8096379786729813,0.5428032577037811
304,GPT3202208,cmpl-5kwSZ5ir1uuRkO03sjGIj9NpdHRT9,0.75,202208057,2022080365,2,tin can,piggy bk,10.224435,9.378178,0.8021353483200073,0.6780337393283844
305,GPT3202208,cmpl-5kwScwN07DKbgV8mmehuUtnAtaifK,0.75,202208058,2022080367,3,tin can,stamp holder.,12.267224,12.105232,0.6545962989330292,0.635755330324173
306,GPT3202208,cmpl-5kwScwN07DKbgV8mmehuUtnAtaifK,0.75,202208058,2022080368,3,tin can,wind chime.,12.701644,12.540584,0.7146003544330597,0.6964045166969299
307,GPT3202208,cmpl-5kwScwN07DKbgV8mmehuUtnAtaifK,0.75,202208058,2022080369,3,tin can,vase for small flowers.,17.044022,16.52275,0.6726034879684448,0.6015013754367828
308,GPT3202208,cmpl-5kwScwN07DKbgV8mmehuUtnAtaifK,0.75,202208058,2022080370,3,tin can,Tin cs of different sizes stacked on top of each other lamp shade.,26.297298,24.798105,0.6173325479030609,0.4120213985443115
309,GPT3202208,cmpl-5kwScwN07DKbgV8mmehuUtnAtaifK,0.75,202208058,2022080371,3,tin can,with the bottom cut off plter for succulents or cacti,16.371906,15.71254,0.9112460911273956,0.8173733800649643
310,GPT3202208,cmpl-5kwSgEUBzT2aT0fSIOJlE8oDb7vys,0.75,202208059,2022080373,4,tin can,bird feeder by painting tin c d attaching wire hger. Fill it with birdseed d watch the birds flock your yard!,53.55327,51.960026,0.684145450592041,0.4541217088699341
311,GPT3202208,cmpl-5kwSgEUBzT2aT0fSIOJlE8oDb7vys,0.75,202208059,2022080374,4,tin can,vase for fresh flowers or plts. Simply cle out the inside of the c d decorate the outside however you like,37.609962,36.767384,0.6461449861526489,0.5242343246936798
312,GPT3202208,cmpl-5kwSgEUBzT2aT0fSIOJlE8oDb7vys,0.75,202208059,2022080375,4,tin can,small tin cs placeholders at your next dinner party. Write each guest's name on c in perment marker d place it at their setting. After dinner they c take their nameplate home with them!,56.97702,56.555763,0.6164255738258362,0.5505629479885101
313,GPT3202208,cmpl-5kwSgEUBzT2aT0fSIOJlE8oDb7vys,0.75,202208059,2022080376,4,tin can,wind chime by drilling holes around the top of tin c threading string or fishing line through the holes d tying knots between each c. Add beads or other decorations for extrflair.,61.662815,60.084064,0.7081601321697235,0.4785374402999878
314,GPT3202208,cmpl-5kwSo4JUzd8baw7PvQx9bLFUEEflP,0.75,202208060,2022080379,5,tin can,c opener,10.438879,9.626279,0.8335384130477905,0.7128832638263702
315,GPT3202208,cmpl-5kwSo4JUzd8baw7PvQx9bLFUEEflP,0.75,202208060,2022080380,5,tin can,cdle holder,7.6485944,7.8092465,0.6341176629066467,0.6758415997028351
316,GPT3202208,cmpl-5kwSo4JUzd8baw7PvQx9bLFUEEflP,0.75,202208060,2022080381,5,tin can,toothpick holder,11.483956,10.686501,0.7091411352157593,0.6007046103477478
317,GPT3202208,cmpl-5kwSo4JUzd8baw7PvQx9bLFUEEflP,0.75,202208060,2022080382,5,tin can,pen or pencil holder,15.162476,15.026015,0.6416442394256592,0.6240949630737305
318,GPT3202208,cmpl-5kwSo4JUzd8baw7PvQx9bLFUEEflP,0.75,202208060,2022080383,5,tin can,vase,8.292153,7.6405344,0.7051166892051697,0.6108116507530212
319,GPT3202208,cmpl-5kwSo4JUzd8baw7PvQx9bLFUEEflP,0.75,202208060,2022080384,5,tin can,plter,6.875682,6.728325,1.0,1.0
320,GPT3202208,cmpl-5kwSo4JUzd8baw7PvQx9bLFUEEflP,0.75,202208060,2022080385,5,tin can,bird feeder,12.042698,11.35599,0.7897758483886719,0.6937975287437439
321,GPT3202208,cmpl-5kwSo4JUzd8baw7PvQx9bLFUEEflP,0.75,202208060,2022080386,5,tin can,Fruit flytrap,11.97398,11.190599,0.9337400645017624,0.8154785335063934
322,GPT3202208,cmpl-5kwSqzWQH7tJMF9GMFhKLiIIrYYen,0.8,202208061,2022080388,1,book,doorstop,8.658492,8.365611,0.8548300415277481,0.8470857441425323
323,GPT3202208,cmpl-5kwSqzWQH7tJMF9GMFhKLiIIrYYen,0.8,202208061,2022080389,1,book,If is particularly thick it c paperweight,13.647807,14.007712,0.6826272904872894,0.7456265985965729
324,GPT3202208,cmpl-5kwSqzWQH7tJMF9GMFhKLiIIrYYen,0.8,202208061,2022080390,1,book,keep other object from rolling away such pen or pencil,19.286394,19.524963,0.6164285242557526,0.6469542384147644
325,GPT3202208,cmpl-5kwSqzWQH7tJMF9GMFhKLiIIrYYen,0.8,202208061,2022080391,1,book,If person needs something std on in order reach something else (or stack of books) makeshift stool or ladder,34.08899,34.53324,0.5262019038200378,0.5729857385158539
326,GPT3202208,cmpl-5kwSqzWQH7tJMF9GMFhKLiIIrYYen,0.8,202208061,2022080392,1,book,If someone wts appear smarter th they are carrying around copy of intimidatingly large d academic-looking book may give off the impression that the person is intelligent d well-read.,51.698418,50.202892,0.6684387028217316,0.43756985664367676
327,GPT3202208,cmpl-5kwSuvzobTpVAArJIyyugDA3mnNWb,0.8,202208062,2022080395,2,book,doorstop,8.658492,8.365611,0.8548300415277481,0.8470857441425323
328,GPT3202208,cmpl-5kwSuvzobTpVAArJIyyugDA3mnNWb,0.8,202208062,2022080396,2,book,paper airple out of it,8.08654,6.8166714,0.6936120688915253,0.520037055015564
329,GPT3202208,cmpl-5kwSuvzobTpVAArJIyyugDA3mnNWb,0.8,202208062,2022080397,2,book,start fire in emergency situation,17.68037,17.647188,0.7127705216407776,0.7123045027256012
330,GPT3202208,cmpl-5kwSuvzobTpVAArJIyyugDA3mnNWb,0.8,202208062,2022080398,2,book,prop up wobbly table or chair,13.412015,17.746723,0.22508478164672852,0.7784485369920731
331,GPT3202208,cmpl-5kwSuvzobTpVAArJIyyugDA3mnNWb,0.8,202208062,2022080399,2,book,weight hold down papers or fabric,15.973285,16.276882,0.5511923134326935,0.5891632437705994
332,GPT3202208,cmpl-5kwSy5U4mhrYgJ2nmLI9wyKbJks1B,0.8,202208063,2022080401,3,book,paperweight keep papers from flying away,14.132039,13.900374,0.6121380031108856,0.5823350548744202
333,GPT3202208,cmpl-5kwSy5U4mhrYgJ2nmLI9wyKbJks1B,0.8,202208063,2022080402,3,book,coaster for your cold beverage of choice,15.833222,16.528824,0.6424903273582458,0.746960312128067
334,GPT3202208,cmpl-5kwSy5U4mhrYgJ2nmLI9wyKbJks1B,0.8,202208063,2022080403,3,book,act doorstop prop open door,16.5481,17.520586,0.5636116564273834,0.6983630359172821
335,GPT3202208,cmpl-5kwSy5U4mhrYgJ2nmLI9wyKbJks1B,0.8,202208063,2022080404,3,book,If you need extrheight booster seat,11.711202,13.877622,0.46550482511520386,0.7706383168697357
336,GPT3202208,cmpl-5kwSy5U4mhrYgJ2nmLI9wyKbJks1B,0.8,202208063,2022080405,3,book,Tired of your old bookmark? page from the book instead!,27.347534,25.17991,0.6826945841312408,0.37298256158828735
337,GPT3202208,cmpl-5kwSy5U4mhrYgJ2nmLI9wyKbJks1B,0.8,202208063,2022080406,3,book,Books great gifts! Wrap one up in pretty paper d give it someone special,31.161768,29.465277,0.6185044646263123,0.36922335624694824
338,GPT3202208,cmpl-5kwT4APuVsNsNRXyWZ8VgRMhfxjZy,0.8,202208064,2022080408,4,book,book holder,9.712803,6.705524,0.6189950406551361,0.25454241037368774
339,GPT3202208,cmpl-5kwT4APuVsNsNRXyWZ8VgRMhfxjZy,0.8,202208064,2022080409,4,book,paper weight,10.771619,9.786439,0.6668460071086884,0.5400797128677368
340,GPT3202208,cmpl-5kwT4APuVsNsNRXyWZ8VgRMhfxjZy,0.8,202208064,2022080410,4,book,level,8.220649,7.9523973,0.80597023665905,0.8036857396364212
341,GPT3202208,cmpl-5kwT4APuVsNsNRXyWZ8VgRMhfxjZy,0.8,202208064,2022080411,4,book,address book,10.774502,6.138033,0.7614829391241074,0.1884971261024475
342,GPT3202208,cmpl-5kwT4APuVsNsNRXyWZ8VgRMhfxjZy,0.8,202208064,2022080412,4,book,autograph book,11.393901,6.57063,0.8216903507709503,0.2072734832763672
343,GPT3202208,cmpl-5kwT4APuVsNsNRXyWZ8VgRMhfxjZy,0.8,202208064,2022080413,4,book,photograph album,12.133454,10.092355,0.8806538730859756,0.5878342688083649
344,GPT3202208,cmpl-5kwT4APuVsNsNRXyWZ8VgRMhfxjZy,0.8,202208064,2022080414,4,book,cookbook,9.504054,6.5292053,0.9288254231214523,0.4604474902153015
345,GPT3202208,cmpl-5kwT4APuVsNsNRXyWZ8VgRMhfxjZy,0.8,202208064,2022080415,4,book,guest book,10.483085,6.2583604,0.6872496604919434,0.18084830045700073
346,GPT3202208,cmpl-5kwT6aINQpCI5mYtw3u5ZVD5362rt,0.8,202208065,2022080417,5,book,doorstop,8.658492,8.365611,0.8548300415277481,0.8470857441425323
347,GPT3202208,cmpl-5kwT6aINQpCI5mYtw3u5ZVD5362rt,0.8,202208065,2022080418,5,book,level table or shelf,12.233657,13.603156,0.484322190284729,0.6724047362804413
348,GPT3202208,cmpl-5kwT6aINQpCI5mYtw3u5ZVD5362rt,0.8,202208065,2022080419,5,book,coaster for hot beverage,13.553037,14.394693,0.6679273545742035,0.8036085218191147
349,GPT3202208,cmpl-5kwT6aINQpCI5mYtw3u5ZVD5362rt,0.8,202208065,2022080420,5,book,thin book c f oneself on hot day,23.88297,22.36636,0.7060131132602692,0.48846888542175293
350,GPT3202208,cmpl-5kwT6aINQpCI5mYtw3u5ZVD5362rt,0.8,202208065,2022080421,5,book,weight for holding down paperwork or fabric while crafting,18.423317,19.057991,0.5742907524108887,0.6590371131896973
351,GPT3202208,cmpl-5kwT6aINQpCI5mYtw3u5ZVD5362rt,0.8,202208065,2022080422,5,book,hardcover book c tray for carrying food or other items,24.573515,22.660152,0.638080358505249,0.36660581827163696
352,GPT3202208,cmpl-5kwTAgjqciVfcBeVptCZyFjwtSxHh,0.8,202208066,2022080424,1,fork,curl your hair,12.298668,13.252343,0.665833979845047,0.8080314248800278
353,GPT3202208,cmpl-5kwTAgjqciVfcBeVptCZyFjwtSxHh,0.8,202208066,2022080425,1,fork,sundae with fork instead of spoon,17.270025,13.450439,0.7039517760276794,0.2264348268508911
354,GPT3202208,cmpl-5kwTAgjqciVfcBeVptCZyFjwtSxHh,0.8,202208066,2022080426,1,fork,Design art on plate with different foods d forks.,27.457031,26.541277,0.6440119743347168,0.518312394618988
355,GPT3202208,cmpl-5kwTAgjqciVfcBeVptCZyFjwtSxHh,0.8,202208066,2022080427,1,fork,Stick forks in the ground garden markers for plts,21.221537,19.23883,0.7147729694843292,0.4489448070526123
356,GPT3202208,cmpl-5kwTAgjqciVfcBeVptCZyFjwtSxHh,0.8,202208066,2022080428,1,fork,Decorate picture frame with forks glued on in creative patterns.,27.47635,27.150316,0.5889231562614441,0.5430274605751038
357,GPT3202208,cmpl-5kwTErBtdbe2WFgzMMSiGkKbcM0E6,0.8,202208067,2022080431,2,fork,garden tool till soil,17.612316,17.220667,0.7130152881145477,0.6591344475746155
358,GPT3202208,cmpl-5kwTErBtdbe2WFgzMMSiGkKbcM0E6,0.8,202208067,2022080432,2,fork,hairpin,9.503166,8.5654955,0.9231463074684143,0.7565769106149673
359,GPT3202208,cmpl-5kwTErBtdbe2WFgzMMSiGkKbcM0E6,0.8,202208067,2022080433,2,fork,backscratcher,9.671941,9.868054,0.9338028728961945,0.9807340241968632
360,GPT3202208,cmpl-5kwTGPl199fgaXn37z7FayNyQpHt5,0.8,202208068,2022080435,3,fork,the tines of fork designs in the frosting of cake,22.52311,19.110392,0.7593790143728256,0.3096786141395569
361,GPT3202208,cmpl-5kwTGPl199fgaXn37z7FayNyQpHt5,0.8,202208068,2022080436,3,fork,Hg jewelry on the end of fork,15.894633,12.464869,0.7572961747646332,0.3154360055923462
362,GPT3202208,cmpl-5kwTGPl199fgaXn37z7FayNyQpHt5,0.8,202208068,2022080437,3,fork,plt stake in your garden,13.001347,12.702377,0.7977817058563232,0.7559497058391571
363,GPT3202208,cmpl-5kwTGPl199fgaXn37z7FayNyQpHt5,0.8,202208068,2022080438,3,fork,Weave ribbon or string through the tines of fork create unique patterns.,32.132866,30.4243,0.7008962333202362,0.46588337421417236
364,GPT3202208,cmpl-5kwTGPl199fgaXn37z7FayNyQpHt5,0.8,202208068,2022080439,3,fork,musical instruments out of forks - for example different sizes d lengths of forks create xylophones or other percussion instruments,45.925556,44.70908,0.7304297387599945,0.5581412613391876
365,GPT3202208,cmpl-5kwTKcbQ2bFCBkFZE0yrPa8bfjAQb,0.8,202208069,2022080441,4,fork,back scratcher,8.425152,9.073563,0.7776128947734833,0.9108240827918053
366,GPT3202208,cmpl-5kwTKcbQ2bFCBkFZE0yrPa8bfjAQb,0.8,202208069,2022080442,4,fork,apply makeup,11.633683,12.17675,0.7899182438850403,0.880606047809124
367,GPT3202208,cmpl-5kwTKcbQ2bFCBkFZE0yrPa8bfjAQb,0.8,202208069,2022080443,4,fork,toothpick,9.51455,7.469361,0.8833847790956497,0.5476693511009216
368,GPT3202208,cmpl-5kwTKcbQ2bFCBkFZE0yrPa8bfjAQb,0.8,202208069,2022080444,4,fork,dig in the dirt,11.473174,10.316618,0.802611842751503,0.632978618144989
369,GPT3202208,cmpl-5kwTKcbQ2bFCBkFZE0yrPa8bfjAQb,0.8,202208069,2022080445,4,fork,plt seeds in garden,15.362152,14.532193,0.8882530108094215,0.7662736624479294
370,GPT3202208,cmpl-5kwTKcbQ2bFCBkFZE0yrPa8bfjAQb,0.8,202208069,2022080446,4,fork,roast marshmallows over fire,15.800125,14.776497,0.7915136814117432,0.6476004421710968
371,GPT3202208,cmpl-5kwTNzAKDU8tigPPgTIyxATqShnWi,0.8,202208070,2022080448,5,fork,toothpick,9.51455,7.469361,0.8833847790956497,0.5476693511009216
372,GPT3202208,cmpl-5kwTNzAKDU8tigPPgTIyxATqShnWi,0.8,202208070,2022080449,5,fork,eat soup,12.905983,12.029566,0.790849044919014,0.665251761674881
373,GPT3202208,cmpl-5kwTNzAKDU8tigPPgTIyxATqShnWi,0.8,202208070,2022080450,5,fork,Stick it in potasee if it's done cooking,10.97042,10.016492,0.73236283659935,0.5970929265022278
374,GPT3202208,cmpl-5kwTNzAKDU8tigPPgTIyxATqShnWi,0.8,202208070,2022080451,5,fork,necklace,9.00058,8.949686,0.7913450300693512,0.7890395969152451
375,GPT3202208,cmpl-5kwTPXqF7ui48u4SzjpzIAyjeWkfu,0.8,202208071,2022080453,1,tin can,bookmark,8.875823,8.394284,0.8914190903306007,0.8158574104309082
376,GPT3202208,cmpl-5kwTPXqF7ui48u4SzjpzIAyjeWkfu,0.8,202208071,2022080454,1,tin can,shaker for salt spices or other seasonings,23.334217,21.350386,0.8734735250473022,0.5929984450340271
377,GPT3202208,cmpl-5kwTPXqF7ui48u4SzjpzIAyjeWkfu,0.8,202208071,2022080455,1,tin can,vase or plter,8.292153,7.6405344,0.7051166892051697,0.6108116507530212
378,GPT3202208,cmpl-5kwTPXqF7ui48u4SzjpzIAyjeWkfu,0.8,202208071,2022080456,1,tin can,wind chime,11.47459,10.984515,0.7781482487916946,0.7115636467933655
379,GPT3202208,cmpl-5kwTPXqF7ui48u4SzjpzIAyjeWkfu,0.8,202208071,2022080457,1,tin can,store small items like coins paperclips etc,25.162657,24.022383,0.7205700874328613,0.5610745549201965
380,GPT3202208,cmpl-5kwTPXqF7ui48u4SzjpzIAyjeWkfu,0.8,202208071,2022080458,1,tin can,be cut in half d made incdle holders.,17.128624,16.799658,0.650812566280365,0.605924129486084
381,GPT3202208,cmpl-5kwTPXqF7ui48u4SzjpzIAyjeWkfu,0.8,202208071,2022080459,1,tin can,be painted d decorated gift wrap for small presents or jewelry.,31.013212,30.48904,0.5927253663539886,0.5160750448703766
382,GPT3202208,cmpl-5kwTVC1ZpBPiPwc7EhyyaFfOBDz2r,0.8,202208072,2022080462,2,tin can,wind chime by attaching different lengths of string the bottom of the c d decorating the c itself.,35.177258,34.44771,0.6943264305591583,0.5887423753738403
383,GPT3202208,cmpl-5kwTVC1ZpBPiPwc7EhyyaFfOBDz2r,0.8,202208072,2022080463,2,tin can,plt pot - either with or without decoration,14.51734,12.928986,0.7977229505777359,0.5764365494251251
384,GPT3202208,cmpl-5kwTVC1ZpBPiPwc7EhyyaFfOBDz2r,0.8,202208072,2022080464,2,tin can,Cut out one end d cdle holder,15.095211,14.82619,0.6480844914913177,0.6124313473701477
385,GPT3202208,cmpl-5kwTVC1ZpBPiPwc7EhyyaFfOBDz2r,0.8,202208072,2022080465,2,tin can,bird feeder by filling it with bird seed d attaching it tree brch.,32.58017,31.822273,0.6894661486148834,0.5805225372314453
386,GPT3202208,cmpl-5kwTVC1ZpBPiPwc7EhyyaFfOBDz2r,0.8,202208072,2022080466,2,tin can,Poke holes in the top d sides of the c then thread string through the holes create lterns.,35.14885,34.293976,0.7316489517688751,0.6085526943206787
387,GPT3202208,cmpl-5kwTVC1ZpBPiPwc7EhyyaFfOBDz2r,0.8,202208072,2022080467,2,tin can,several tin cs wall plter,12.758658,9.327566,0.6891614198684692,0.26369208097457886
388,GPT3202208,cmpl-5kwTZFU8ir3TWeN9in40MKzij3DmX,0.8,202208073,2022080469,3,tin can,small plter for succulents or cacti,16.7724,16.02183,0.9096836671233177,0.8022448271512985
389,GPT3202208,cmpl-5kwTZFU8ir3TWeN9in40MKzij3DmX,0.8,202208073,2022080470,3,tin can,cdle holder. Simply remove the top of the c d place telight inside,26.508564,26.462698,0.6232466101646423,0.613880455493927
390,GPT3202208,cmpl-5kwTZFU8ir3TWeN9in40MKzij3DmX,0.8,202208073,2022080471,3,tin can,create interesting wall art. For example one could nail various sized cs piece of wood in abstract pattern d then spray paint the entire thing one color.,66.80893,66.74226,0.5932427942752838,0.5769383907318115
391,GPT3202208,cmpl-5kwTZFU8ir3TWeN9in40MKzij3DmX,0.8,202208073,2022080472,3,tin can,One could tin c vase by wrapping yarn or twine around it in attractive way d then adding flowers.,39.03915,37.438602,0.6456677615642548,0.41937148571014404
392,GPT3202208,cmpl-5kwTZFU8ir3TWeN9in40MKzij3DmX,0.8,202208073,2022080473,3,tin can,Tin cs c wind chimes,18.263105,15.405624,0.7346923649311066,0.3573380708694458
393,GPT3202208,cmpl-5kwTdM4GYzCFuFKSCnfTorFR7sv6M,0.8,202208074,2022080475,4,tin can,earthquake detector by filling the c with beads or rice. Place it on its side d when earthquake happens the shaking will cathe beads fall d noise,51.42491,50.56813,0.6984721720218658,0.5723305940628052
394,GPT3202208,cmpl-5kwTdM4GYzCFuFKSCnfTorFR7sv6M,0.8,202208074,2022080476,4,tin can,cdle holder by puncturing holes in the top d bottom of c. Place cdle inside.,25.783081,25.090847,0.6774538159370422,0.5795376896858215
395,GPT3202208,cmpl-5kwTdM4GYzCFuFKSCnfTorFR7sv6M,0.8,202208074,2022080477,4,tin can,create wall art. Paint them or cover them in fabric. Arrge them in y design you like,38.909157,39.521893,0.5681293904781342,0.6485731601715088
396,GPT3202208,cmpl-5kwThoMERJqvIzF8x7PP5DGQeBjhg,0.8,202208075,2022080479,5,tin can,mobile out of tin c lids,16.18572,12.615482,0.7316046953201294,0.2747545838356018
397,GPT3202208,cmpl-5kwThoMERJqvIzF8x7PP5DGQeBjhg,0.8,202208075,2022080480,5,tin can,plter for herbs or flowers,14.0122,13.045503,0.8757029846310616,0.7359082698822021
398,GPT3202208,cmpl-5kwThoMERJqvIzF8x7PP5DGQeBjhg,0.8,202208075,2022080481,5,tin can,pencil holder,10.500563,10.378667,0.6244674921035767,0.6125678718090057
399,GPT3202208,cmpl-5kwThoMERJqvIzF8x7PP5DGQeBjhg,0.8,202208075,2022080482,5,tin can,Decorate tin c d vase,20.176682,16.996122,0.7095429301261902,0.2932785749435425
400,GPT3202208,cmpl-5kwThoMERJqvIzF8x7PP5DGQeBjhg,0.8,202208075,2022080483,5,tin can,multiple small tin cs wind chime,20.383255,18.046486,0.7083787620067596,0.3956548571586609
401,GPT3202208,cmpl-5kwTmcyvkM4E8atRjlBUcZpAubqRi,0.6,202208076,2022080485,1,book,doorstop,8.658492,8.365611,0.8548300415277481,0.8470857441425323
402,GPT3202208,cmpl-5kwTmcyvkM4E8atRjlBUcZpAubqRi,0.6,202208076,2022080486,1,book,keep table level,9.062929,10.4000225,0.5132962465286255,0.720936506986618
403,GPT3202208,cmpl-5kwTmcyvkM4E8atRjlBUcZpAubqRi,0.6,202208076,2022080487,1,book,hold open window,12.714197,13.600986,0.5854808986186981,0.7183075547218323
404,GPT3202208,cmpl-5kwTmcyvkM4E8atRjlBUcZpAubqRi,0.6,202208076,2022080488,1,book,coaster for hot beverage,13.553037,14.394693,0.6679273545742035,0.8036085218191147
405,GPT3202208,cmpl-5kwTmcyvkM4E8atRjlBUcZpAubqRi,0.6,202208076,2022080489,1,book,given gift (perhaps with personal inscription),20.776945,19.624317,0.753524512052536,0.5897499024868011
406,GPT3202208,cmpl-5kwTp8S29xj7gXRP55yXILUyUe4No,0.6,202208077,2022080491,2,book,doorstop,8.658492,8.365611,0.8548300415277481,0.8470857441425323
407,GPT3202208,cmpl-5kwTp8S29xj7gXRP55yXILUyUe4No,0.6,202208077,2022080492,2,book,start fire,10.4285,10.068347,0.7451402842998505,0.7119594812393188
408,GPT3202208,cmpl-5kwTp8S29xj7gXRP55yXILUyUe4No,0.6,202208077,2022080493,2,book,paperweight,8.695191,8.987339,0.8309639245271683,0.9399681501090527
409,GPT3202208,cmpl-5kwTp8S29xj7gXRP55yXILUyUe4No,0.6,202208077,2022080494,2,book,level table or shelf,12.233657,13.603156,0.484322190284729,0.6724047362804413
410,GPT3202208,cmpl-5kwTp8S29xj7gXRP55yXILUyUe4No,0.6,202208077,2022080495,2,book,coaster for beverages,10.870726,11.473328,0.7290293276309967,0.8490864634513855
411,GPT3202208,cmpl-5kwTp8S29xj7gXRP55yXILUyUe4No,0.6,202208077,2022080496,2,book,given gift,10.177705,9.037138,0.7136701941490173,0.5635876357555389
412,GPT3202208,cmpl-5kwTtVVlIU0G9WSj38WA1mrCMlcbs,0.6,202208078,2022080498,3,book,bookend,8.434269,8.124815,0.9073213785886765,0.9008066356182098
413,GPT3202208,cmpl-5kwTtVVlIU0G9WSj38WA1mrCMlcbs,0.6,202208078,2022080499,3,book,doorstop,8.658492,8.365611,0.8548300415277481,0.8470857441425323
414,GPT3202208,cmpl-5kwTtVVlIU0G9WSj38WA1mrCMlcbs,0.6,202208078,2022080500,3,book,raise computer screen,13.0386915,13.411244,0.6375309824943542,0.699267715215683
415,GPT3202208,cmpl-5kwTtVVlIU0G9WSj38WA1mrCMlcbs,0.6,202208078,2022080501,3,book,paperweight,8.695191,8.987339,0.8309639245271683,0.9399681501090527
416,GPT3202208,cmpl-5kwTtVVlIU0G9WSj38WA1mrCMlcbs,0.6,202208078,2022080502,3,book,art project,10.981207,9.856524,0.7264624536037445,0.5776763260364532
