"id","response_id","eucldist_object_response","cosdist_object_response","eucldist_chair_response","cosdist_chair_response","object","response","originality_rater01","utility_rater01","surprise_rater01","originality_rater02","utility_rater02","surprise_rater02"
771,2022050267,3.4620085,0.31387186050415,6.242005,0.563846617937088,"tin can","could be used as a candle holder",NA,NA,NA,NA,NA,NA
772,2022050268,3.493979,0.330452740192413,6.4992685,0.64282301068306,"tin can","make a wind chime by attaching it to other objects such as shells or beads",NA,NA,NA,NA,NA,NA
773,2022050269,5.5579467,0.570426911115646,7.9714723,0.802129879593849,"tin can","coin bank",NA,NA,NA,NA,NA,NA
774,2022050270,5.4126863,0.519070982933044,7.055132,0.611264437437057,"tin can","candle holder",NA,NA,NA,NA,NA,NA
775,2022050271,4.138622,0.40909880399704,6.9836087,0.700444877147675,"tin can","hold small plants or flowers",NA,NA,NA,NA,NA,NA
776,2022050272,3.8532727,0.430286824703217,6.3875866,0.62786328792572,"tin can","storage container for pens and pencilspaper clipsetc.",NA,NA,NA,NA,NA,NA
777,2022050273,4.418714,0.406581223011017,7.3669786,0.730397045612335,"tin can","make",NA,NA,NA,NA,NA,NA
778,2022050274,3.1863837,0.266614973545074,6.183861,0.556924611330032,"tin can","Make a pencil holder by painting and decorating a tin can",NA,NA,NA,NA,NA,NA
779,2022050275,3.2345717,0.276646971702576,6.512247,0.648694545030594,"tin can","Use a tin can as a planter for small succulents or cacti",NA,NA,NA,NA,NA,NA
780,2022050276,3.6477232,0.360400557518005,6.2476325,0.572292387485504,"tin can","vase or candle holder by wrapping it in twine or ribbon",NA,NA,NA,NA,NA,NA
781,2022050277,4.3832684,0.475295424461365,6.9627695,0.709439784288406,"tin can","Create fun patterns on",NA,NA,NA,NA,NA,NA
782,2022050278,3.632685,0.357122123241425,6.512577,0.640986174345016,"tin can","could be used as a planter for small plants or succulents",NA,NA,NA,NA,NA,NA
783,2022050279,3.7478034,0.388296484947205,6.2701225,0.581921011209488,"tin can","cute and easy vase by wrapping twine or yarn around the middle",NA,NA,NA,NA,NA,NA
784,2022050280,3.3222735,0.28826379776001,6.353676,0.616235554218292,"tin can","Make a set of coasters by decoupaging old magazine pages onto tin cans and sealing with clear Mod Podge",NA,NA,NA,NA,NA,NA
785,2022050281,2.6986134,0.18008279800415,6.772406,0.67406690120697,"tin can","Use an empty tin",NA,NA,NA,NA,NA,NA
786,2022050282,3.5396082,0.32991886138916,6.361448,0.59338191151619,"tin can","could be used as a vase",NA,NA,NA,NA,NA,NA
787,2022050283,3.567586,0.336262404918671,6.2766953,0.573538154363632,"tin can","could be used as a pencil holder",NA,NA,NA,NA,NA,NA
788,2022050284,3.4460237,0.321637034416199,6.303407,0.592724412679672,"tin can","could be used to hold small office supplies like paperclips or pushpins",NA,NA,NA,NA,NA,NA
789,2022050285,3.5959792,0.353139638900757,6.427267,0.623706519603729,"tin can","with both ends cut off could be used as a planter for small plants or succulents",NA,NA,NA,NA,NA,NA
790,2022050286,5.4549103,0.590703815221786,7.2753134,0.691592335700989,"tin can","A",NA,NA,NA,NA,NA,NA
791,2022050287,3.8538198,0.376173794269562,6.628005,0.641048699617386,"tin can","container for a homemade candle",NA,NA,NA,NA,NA,NA
792,2022050288,5.001276,0.554228723049164,7.058078,0.688332796096802,"tin can","vase for flowers",NA,NA,NA,NA,NA,NA
793,2022050289,5.432624,0.56465607881546,6.99382,0.624467462301254,"tin can","pencil holder",NA,NA,NA,NA,NA,NA
794,2022050290,3.6355078,0.349290370941162,6.4748797,0.621293276548386,"tin can","storage container for small items such as hair clips or jewelry",NA,NA,NA,NA,NA,NA
795,2022050291,5.5684986,0.545723438262939,8.060158,0.798390850424767,"tin can","plant pot",NA,NA,NA,NA,NA,NA
796,2022050292,4.235904,0.397266387939453,7.0898237,0.694927662611008,"tin can","money box",NA,NA,NA,NA,NA,NA
797,2022050293,5.5342402,0.601439356803894,7.6999483,0.773685038089752,"tin can","piggy bank",NA,NA,NA,NA,NA,NA
798,2022050294,5.4126863,0.519070982933044,7.055132,0.611264437437057,"tin can","candle holder",NA,NA,NA,NA,NA,NA
799,2022050295,7.123441,0.786672532558441,7.93417,0.706889480352402,"tin can","lampshade",NA,NA,NA,NA,NA,NA
800,2022050296,4.328294,0.428616642951965,6.8913054,0.664105892181396,"tin can","tissue box cover",NA,NA,NA,NA,NA,NA
801,2022050297,3.8580933,0.375506162643433,6.623387,0.638557732105255,"tin can","Create a vase or flower pot",NA,NA,NA,NA,NA,NA
802,2022050298,4.027435,0.414799928665161,6.731542,0.66837215423584,"tin can","Make a wind chime",NA,NA,NA,NA,NA,NA
803,2022050299,3.8365774,0.386029064655304,6.29812,0.574542164802551,"tin can","Use as a pencil holder",NA,NA,NA,NA,NA,NA
804,2022050300,3.3950577,0.30376011133194,6.3460402,0.592228293418884,"tin can","Decorate and use as a jewelry box",NA,NA,NA,NA,NA,NA
805,2022050301,3.6454804,0.35635632276535,6.282186,0.578212857246399,"tin can","Fill with treats and use as a dog toy",NA,NA,NA,NA,NA,NA
806,2022050302,3.600572,0.344825088977814,6.183023,0.552358001470566,"tin can","Use as party favor cups or fill with candles for wedding table decorations",NA,NA,NA,NA,NA,NA
807,2022050303,7.6565614,0.742841094732285,8.725508,0.747745156288147,"tin can","telephone",NA,NA,NA,NA,NA,NA
808,2022050304,6.507315,0.625743478536606,8.128116,0.727277278900146,"tin can","lantern",NA,NA,NA,NA,NA,NA
809,2022050305,7.1461596,0.637536495923996,8.53927,0.718653827905655,"tin can","stove",NA,NA,NA,NA,NA,NA
810,2022050306,5.8505554,0.540378451347351,8.324805,0.799915730953217,"tin can","solar oven",NA,NA,NA,NA,NA,NA
811,2022050307,6.562216,0.726273715496063,8.570356,0.874269232153893,"tin can","pinhole camera",NA,NA,NA,NA,NA,NA
812,2022050308,5.557062,0.597642928361893,7.7528734,0.778148248791695,"tin can","wind chime",NA,NA,NA,NA,NA,NA
813,2022050309,5.884381,0.62629634141922,7.9653525,0.789775848388672,"tin can","bird feeder",NA,NA,NA,NA,NA,NA
814,2022050310,5.5684986,0.545723438262939,8.060158,0.798390850424767,"tin can","plant pot",NA,NA,NA,NA,NA,NA
815,2022050311,5.645367,0.536095827817917,7.979453,0.762358874082565,"tin can","soap dish",NA,NA,NA,NA,NA,NA
816,2022050312,6.3536115,0.625745445489883,8.385424,0.797554671764374,"tin can","pig",NA,NA,NA,NA,NA,NA
817,2022050313,3.6285026,0.35147762298584,6.3994503,0.606309413909912,"tin can","could be used as a vase for flowers",NA,NA,NA,NA,NA,NA
818,2022050314,3.5729358,0.34634804725647,6.4088426,0.616400599479675,"tin can","could be used to hold paintbrushes and other painting supplies",NA,NA,NA,NA,NA,NA
819,2022050315,3.5535595,0.346119403839111,6.041926,0.522664964199066,"tin can","could be used as a desk tidy to hold penspencilspaperclipsetc",NA,NA,NA,NA,NA,NA
820,2022050316,3.4246933,0.305838525295258,6.7455487,0.686530530452728,"tin can","could be used to store coins or other small items",NA,NA,NA,NA,NA,NA
821,20160017,8.656324,0.84421943128109,8.40031,0.752431839704514,"book","plate",NA,NA,NA,NA,NA,NA
822,20160018,6.7393465,0.667767286300659,8.028372,0.891137428581715,"book","send secret messages",NA,NA,NA,NA,NA,NA
823,20160019,6.2196693,0.60893726348877,6.9976406,0.720108985900879,"book","alternative for sex life",NA,NA,NA,NA,NA,NA
824,20160020,8.470327,0.837854266166687,9.57159,1.010417974554,"book","resell",NA,NA,NA,NA,NA,NA
825,20160053,9.245632,0.852871268987656,9.647236,0.885289236903191,"book","file",NA,NA,NA,NA,NA,NA
826,20160054,6.895383,0.641819149255753,7.8374186,0.77613727748394,"book","printing press",NA,NA,NA,NA,NA,NA
827,20160055,6.2061257,0.618481636047363,6.854497,0.701097249984741,"book","to break in",NA,NA,NA,NA,NA,NA
828,20160056,5.919055,0.55183133482933,6.4087234,0.594279557466507,"book","break someone's hand",NA,NA,NA,NA,NA,NA
829,20160057,6.130372,0.592844158411026,6.9837127,0.722169816493988,"book","start a revolution",NA,NA,NA,NA,NA,NA
830,20160111,8.381387,0.924898326396942,8.022159,0.791999399662018,"book","splash",NA,NA,NA,NA,NA,NA
831,20160112,8.124815,0.900806628167629,8.434269,0.907321371138096,"book","bookend",NA,NA,NA,NA,NA,NA
832,20160144,6.2121634,0.613468408584595,5.7749443,0.45427018404007,"book","As a pillow",NA,NA,NA,NA,NA,NA
833,20160145,9.982546,1.02859568968415,8.045177,0.6339350938797,"book","headrest",NA,NA,NA,NA,NA,NA
834,20160146,6.2050905,0.659246414899826,6.384798,0.616642087697983,"book","As an elevation (to stand on)",NA,NA,NA,NA,NA,NA
835,20160147,5.872646,0.553123742341995,6.5151443,0.634437322616577,"book","As a weight, and you want to do muscle training",NA,NA,NA,NA,NA,NA
836,20160148,5.6092854,0.494167566299438,6.4798613,0.636477053165436,"book","You can fold airplanes from the loose pages",NA,NA,NA,NA,NA,NA
837,20160149,5.8682323,0.558508902788162,6.23223,0.56957933306694,"book","And from the cardboard a mold for painting",NA,NA,NA,NA,NA,NA
838,20160205,8.541094,0.862543419003487,8.111664,0.733816206455231,"book","coaster",NA,NA,NA,NA,NA,NA
839,20160206,9.267095,1.043273370713,8.664831,0.858945414423943,"book","headgear",NA,NA,NA,NA,NA,NA
840,20160207,8.729695,0.866069868206978,7.1931596,0.556160479784012,"book","stairs",NA,NA,NA,NA,NA,NA
841,20160208,8.663547,0.868654668331146,8.4015665,0.771769613027573,"book","brick",NA,NA,NA,NA,NA,NA
842,20160209,8.737158,0.86568520963192,8.196847,0.720783293247223,"book","decoration",NA,NA,NA,NA,NA,NA
843,20160210,9.510801,1.0592898093164,8.833955,0.862787544727325,"book","flowerpot",NA,NA,NA,NA,NA,NA
844,20160211,6.729085,0.616801410913467,6.7009063,0.566552639007568,"book","toilet paper",NA,NA,NA,NA,NA,NA
845,20160261,8.541094,0.862543419003487,8.111664,0.733816206455231,"book","coaster",NA,NA,NA,NA,NA,NA
846,20160262,5.3270116,0.422923386096954,5.8493476,0.472134828567505,"book"," a stack of books as a bedside table",NA,NA,NA,NA,NA,NA
847,20160263,6.321464,0.659076780080795,6.348867,0.588846176862717,"book","as an umbrella against the rain",NA,NA,NA,NA,NA,NA
848,20160341,5.308892,0.419013142585754,7.1495132,0.758376196026802,"book","read from",NA,NA,NA,NA,NA,NA
849,20160342,6.0163054,0.600267380475998,6.538461,0.654171407222748,"book","Using it as a weapon (throwing it around).",NA,NA,NA,NA,NA,NA
850,20160343,6.340113,0.648119628429413,6.772555,0.678632467985153,"book","make noise with it",NA,NA,NA,NA,NA,NA
851,20160344,5.6406827,0.489349722862244,6.8382115,0.693348258733749,"book","you can write things down in it",NA,NA,NA,NA,NA,NA
852,20160345,6.0882583,0.606118857860565,6.393472,0.603733897209167,"book","use as a coaster",NA,NA,NA,NA,NA,NA
853,20160346,6.1021376,0.59631484746933,6.597071,0.641071647405624,"book","use as a step",NA,NA,NA,NA,NA,NA
854,20160347,6.07599,0.624656707048416,6.272547,0.586473107337952,"book","use as decoration (e.g. in your bookcase)",NA,NA,NA,NA,NA,NA
855,20160348,6.017874,0.607132703065872,6.472409,0.642843455076218,"book","to hide something in (e.g., a bill or a gum)",NA,NA,NA,NA,NA,NA
856,20160349,6.243924,0.675453871488571,6.3984523,0.623185276985168,"book","as a cooler (flapping those leaves)",NA,NA,NA,NA,NA,NA
857,20160350,5.966555,0.569311797618866,6.6429987,0.658047705888748,"book","you can also use it as a building block",NA,NA,NA,NA,NA,NA
858,20160351,6.273955,0.669833034276962,6.3161016,0.593180000782013,"book","burn in the stove (as wood)",NA,NA,NA,NA,NA,NA
859,20160425,6.509388,0.686917692422867,6.7362685,0.667985945940018,"book","elevation for your computer",NA,NA,NA,NA,NA,NA
860,20160426,8.541094,0.862543419003487,8.111664,0.733816206455231,"book","coaster",NA,NA,NA,NA,NA,NA
861,20160427,7.5308795,0.778437837958336,6.4436946,0.523459404706955,"book","table tennis pool",NA,NA,NA,NA,NA,NA
862,20160428,5.98828,0.562063544988632,6.843387,0.689747780561447,"book","you can hit someone with it",NA,NA,NA,NA,NA,NA
863,20160429,6.0326195,0.582747995853424,6.677598,0.663853734731674,"book","you can drum on it",NA,NA,NA,NA,NA,NA
864,20160430,5.9822087,0.592478305101395,6.5318675,0.654082059860229,"book","use as a bookend",NA,NA,NA,NA,NA,NA
865,20160431,8.14836,0.923129618167877,6.3872833,0.517787575721741,"book","cabinet padding",NA,NA,NA,NA,NA,NA
866,20160432,5.29182,0.418948888778687,6.210579,0.562257021665573,"book","you can put a book upright and peer behind it",NA,NA,NA,NA,NA,NA
867,20160495,6.690483,0.703618049621582,5.9013286,0.47365015745163,"book","support for furniture",NA,NA,NA,NA,NA,NA
868,20160496,8.541094,0.862543419003487,8.111664,0.733816206455231,"book","coaster",NA,NA,NA,NA,NA,NA
869,20160497,8.45615,0.760693624615669,8.824776,0.7872584015131,"book","weight",NA,NA,NA,NA,NA,NA
870,20160498,7.6933246,0.808917596936226,7.458953,0.70664781332016,"book","fire equipment",NA,NA,NA,NA,NA,NA
871,20160499,8.737158,0.86568520963192,8.196847,0.720783293247223,"book","decoration",NA,NA,NA,NA,NA,NA
872,20160500,7.807855,0.673624038696289,9.206222,0.887971684336662,"book","scrapbook",NA,NA,NA,NA,NA,NA
873,20160501,7.089872,0.718691408634186,6.022332,0.467895984649658,"book","side table",NA,NA,NA,NA,NA,NA
874,20160561,7.8195724,0.784064546227455,7.66645,0.705649346113205,"book","throw",NA,NA,NA,NA,NA,NA
875,20160562,7.5401487,0.759186774492264,8.03843,0.807120099663734,"book","catch",NA,NA,NA,NA,NA,NA
876,20160563,8.656765,0.870330050587654,9.1266365,0.913824513554573,"book","buried",NA,NA,NA,NA,NA,NA
877,20160564,9.413828,1.01661013998091,9.915887,1.06627927720547,"book","excavate",NA,NA,NA,NA,NA,NA
878,20160565,8.413514,0.778711453080177,8.833493,0.813806772232056,"book","eat",NA,NA,NA,NA,NA,NA
879,20160566,5.5582123,0.459981918334961,7.340325,0.779727086424828,"book","do not read",NA,NA,NA,NA,NA,NA
880,20160567,6.624647,0.688223391771317,6.958143,0.696902841329575,"book","tear up",NA,NA,NA,NA,NA,NA
881,20160568,8.640912,0.878771714866161,8.620198,0.825352624058723,"book","juggling",NA,NA,NA,NA,NA,NA
882,20160569,5.465857,0.451812982559204,7.0638995,0.744991958141327,"book","write in it",NA,NA,NA,NA,NA,NA
883,20160570,5.9849424,0.572730362415314,6.7956433,0.694952666759491,"book","exchanging it for something nice",NA,NA,NA,NA,NA,NA
884,20160571,5.0624976,0.372751593589783,6.6024537,0.644033282995224,"book","build a house of books",NA,NA,NA,NA,NA,NA
885,20160572,5.2021227,0.3990718126297,6.47188,0.628378480672836,"book","build a hut from books",NA,NA,NA,NA,NA,NA
886,20160573,5.145358,0.38872492313385,5.368929,0.371048271656036,"book","build a chair from books",NA,NA,NA,NA,NA,NA
887,20160574,5.7911725,0.501632839441299,7.196279,0.738736420869827,"book","read backwards",NA,NA,NA,NA,NA,NA
888,20160575,6.286498,0.631807327270508,6.863084,0.696734607219696,"book","turn it into cigarettes",NA,NA,NA,NA,NA,NA
889,20160651,5.2202573,0.399501621723175,7.2919083,0.777525708079338,"book","to read ",NA,NA,NA,NA,NA,NA
890,20160652,6.475276,0.696127563714981,6.391597,0.597846388816833,"book","as a support pillar ",NA,NA,NA,NA,NA,NA
891,20160653,6.056726,0.592613697052002,6.051419,0.518647402524948,"book","as decoration in the room ",NA,NA,NA,NA,NA,NA
892,20160654,5.8835297,0.552815556526184,6.688978,0.674221843481064,"book","to make a secret hiding place in ",NA,NA,NA,NA,NA,NA
893,20160655,6.0931306,0.591625303030014,6.7752037,0.681159257888794,"book","to hit someone with ",NA,NA,NA,NA,NA,NA
894,20160656,6.210017,0.611443668603897,6.830156,0.685838103294373,"book","to beat yourself up ",NA,NA,NA,NA,NA,NA
895,20160657,6.1582427,0.604109883308411,6.240341,0.554315000772476,"book","to build a table ",NA,NA,NA,NA,NA,NA
896,20160658,6.211408,0.6251260638237,6.526324,0.626693040132523,"book","to build a wall with ",NA,NA,NA,NA,NA,NA
897,20160659,6.761462,0.730556607246399,6.474095,0.596100687980652,"book","to fill cabinets ",NA,NA,NA,NA,NA,NA
898,20160660,6.257205,0.631049126386642,6.6568446,0.653425365686417,"book","to make fire with ",NA,NA,NA,NA,NA,NA
899,20160661,5.7647953,0.523292392492294,5.548417,0.408719122409821,"book","make a chair out of it",NA,NA,NA,NA,NA,NA
900,20160737,5.2202573,0.399501621723175,7.2919083,0.777525708079338,"book","to read",NA,NA,NA,NA,NA,NA
901,20160738,5.962134,0.57314133644104,6.431285,0.611411094665527,"book","as a backing for something",NA,NA,NA,NA,NA,NA
902,20160739,6.1984444,0.610931009054184,6.263138,0.55776908993721,"book","beautiful for decoration in room",NA,NA,NA,NA,NA,NA
903,20160740,5.8933434,0.547487884759903,6.7518435,0.677694886922836,"book","to explain a color",NA,NA,NA,NA,NA,NA
904,20160741,5.864752,0.539144426584244,6.920036,0.715796619653702,"book","to teach/learn someone something",NA,NA,NA,NA,NA,NA
905,20160742,5.9807696,0.57524237036705,6.069397,0.523188531398773,"book","as a hat on your head",NA,NA,NA,NA,NA,NA
906,20160743,6.309199,0.636242002248764,6.803444,0.681449472904205,"book","to play with ",NA,NA,NA,NA,NA,NA
907,20160744,6.2179294,0.65493568778038,6.770457,0.718845784664154,"book","To build with (several)",NA,NA,NA,NA,NA,NA
908,20160745,6.1871085,0.603364497423172,7.1937594,0.770407125353813,"book","to browse through ",NA,NA,NA,NA,NA,NA
909,20160746,6.211485,0.620157957077026,6.8150277,0.691853940486908,"book","to tear out leaves",NA,NA,NA,NA,NA,NA
910,20160747,6.32621,0.633062034845352,6.8840632,0.69301837682724,"book","to cut out",NA,NA,NA,NA,NA,NA
911,20160748,6.5914574,0.673748850822449,6.87846,0.67267256975174,"book","to throw",NA,NA,NA,NA,NA,NA
912,20160749,6.017739,0.580334931612015,6.6154876,0.649921476840973,"book","as the main foundation",NA,NA,NA,NA,NA,NA
913,20160750,6.6438165,0.73035129904747,6.703881,0.667729407548904,"book","as a hole stopper",NA,NA,NA,NA,NA,NA
914,20160751,5.9399147,0.565855711698532,6.4688897,0.618586301803589,"book","To fill up the case ",NA,NA,NA,NA,NA,NA
915,20160752,6.6076293,0.682084590196609,7.3207917,0.779398143291473,"book","to register",NA,NA,NA,NA,NA,NA
916,20160753,5.9252443,0.541518986225128,7.0432343,0.726452648639679,"book","for inspiration",NA,NA,NA,NA,NA,NA
917,20160845,5.070841,0.344389081001282,8.212921,0.862151876091957,"book","read",NA,NA,NA,NA,NA,NA
918,20160846,8.560495,0.846025124192238,8.905185,0.865146175026894,"book","burn",NA,NA,NA,NA,NA,NA
919,20160847,5.835768,0.54706147313118,6.4937005,0.633200526237488,"book","Tear out pages and throw them out the window like confetti",NA,NA,NA,NA,NA,NA
920,20160848,6.0113125,0.468401432037354,8.460558,0.874142229557037,"book","write",NA,NA,NA,NA,NA,NA
921,20160849,6.020622,0.577596366405487,6.3129663,0.574580043554306,"book","hit someone on the head",NA,NA,NA,NA,NA,NA
922,20160850,6.073673,0.610111445188522,6.318883,0.590699106454849,"book","clench hard as a statement",NA,NA,NA,NA,NA,NA
923,20160851,6.160832,0.624003112316132,6.0404773,0.51819321513176,"book","standing on it as a stepping stone",NA,NA,NA,NA,NA,NA
924,20160852,6.899061,0.707837998867035,6.758233,0.620348900556564,"book","throw down",NA,NA,NA,NA,NA,NA
925,20160853,7.465216,0.707492619752884,8.51536,0.864939093589783,"book","sell",NA,NA,NA,NA,NA,NA
926,20160854,7.64291,0.711521565914154,8.44129,0.817184135317802,"book","Buy",NA,NA,NA,NA,NA,NA
927,20160855,4.977314,0.344363987445831,5.927761,0.493252277374268,"book","as a book stand to hang on the wall, bookcase of books",NA,NA,NA,NA,NA,NA
928,20160856,5.9684296,0.569244623184204,6.299081,0.574513137340546,"book","put in the closet",NA,NA,NA,NA,NA,NA
929,20160857,6.0719438,0.602939814329147,6.258754,0.571146428585052,"book","as an ornamental object in the room",NA,NA,NA,NA,NA,NA
930,20160858,7.885707,0.798665851354599,8.607607,0.893422588706017,"book","collect",NA,NA,NA,NA,NA,NA
931,20160859,6.1869125,0.581840604543686,7.0619845,0.709036707878113,"book","build a library",NA,NA,NA,NA,NA,NA
932,20160860,7.1896286,0.614868342876434,8.254927,0.764281451702118,"book","study",NA,NA,NA,NA,NA,NA
933,20160861,6.0499578,0.582969397306442,7.0131445,0.742258429527283,"book","Mark in it",NA,NA,NA,NA,NA,NA
934,20160862,6.166103,0.574090272188187,7.433724,0.789228424429893,"book","reveal things",NA,NA,NA,NA,NA,NA
935,20160863,5.9054747,0.554685771465302,6.8715024,0.715159147977829,"book","refer to it",NA,NA,NA,NA,NA,NA
936,20160864,6.2153764,0.59075853228569,7.1092324,0.723634511232376,"book","sing out a song",NA,NA,NA,NA,NA,NA
937,20160963,8.541094,0.862543419003487,8.111664,0.733816206455231,"book","coaster",NA,NA,NA,NA,NA,NA
938,20160964,7.7721095,0.749565452337265,6.526937,0.494916915893555,"book","board",NA,NA,NA,NA,NA,NA
939,20160965,7.41585,0.712659776210785,7.2991366,0.645077973604202,"book","paint cloth",NA,NA,NA,NA,NA,NA
940,20160966,8.374421,0.812419340014458,8.043305,0.707944959402084,"book","hat",NA,NA,NA,NA,NA,NA
941,20160967,6.540326,0.643961817026138,7.0576053,0.694030284881592,"book","raise something",NA,NA,NA,NA,NA,NA
942,20160968,5.835065,0.545929551124573,6.5141077,0.637012213468552,"book","make music, a kind of drum it is",NA,NA,NA,NA,NA,NA
943,20160969,5.86308,0.551419854164124,6.229197,0.563983678817749,"book","so that the table is not slanted",NA,NA,NA,NA,NA,NA
944,20160970,5.8856273,0.541388213634491,6.7255583,0.664592921733856,"book","as a gift package",NA,NA,NA,NA,NA,NA
945,20161052,8.541094,0.862543419003487,8.111664,0.733816206455231,"book","coaster",NA,NA,NA,NA,NA,NA
946,20161100,8.621398,0.760667100548744,9.111742,0.809545248746872,"book","notebook",NA,NA,NA,NA,NA,NA
947,20161101,8.428878,0.793410256505013,0,0,"book","chair",NA,NA,NA,NA,NA,NA
948,20161102,7.9429965,0.747078984975815,6.145804,0.421131670475006,"book","table",NA,NA,NA,NA,NA,NA
949,20161103,8.541094,0.862543419003487,8.111664,0.733816206455231,"book","coaster",NA,NA,NA,NA,NA,NA
950,20161104,6.1758947,0.604605972766876,6.161034,0.534815788269043,"book","shelf on the wall",NA,NA,NA,NA,NA,NA
951,20161105,9.170731,0.980641819536686,8.811186,0.85486926138401,"book","tunnel",NA,NA,NA,NA,NA,NA
952,20161106,7.9265904,0.806711867451668,7.6795125,0.708838671445847,"book","wrap",NA,NA,NA,NA,NA,NA
953,20161107,9.724803,1.12988762557507,9.819292,1.08668281883001,"book","embezzler",NA,NA,NA,NA,NA,NA
954,20161150,6.690483,0.703618049621582,5.9013286,0.47365015745163,"book","support for furniture",NA,NA,NA,NA,NA,NA
955,20161151,5.8084965,0.538771033287048,6.428089,0.614012271165848,"book","tear up paper as a way of stress relief",NA,NA,NA,NA,NA,NA
956,20161152,6.469598,0.684543907642365,7.047897,0.752218827605247,"book","to dye in",NA,NA,NA,NA,NA,NA
957,20161153,6.166005,0.626034438610077,6.53355,0.639244019985199,"book","separation for in a closet",NA,NA,NA,NA,NA,NA
958,20161154,5.706784,0.512885421514511,6.1435905,0.542190939188004,"book","use as bookshelf",NA,NA,NA,NA,NA,NA
959,20161155,6.2736125,0.658488035202026,6.250857,0.57112455368042,"book","gluing to the wall as decoration",NA,NA,NA,NA,NA,NA
960,20161156,6.154193,0.642461895942688,6.9428377,0.777063637971878,"book","bookmaking: the sport",NA,NA,NA,NA,NA,NA
961,20161199,8.365611,0.847085744142532,8.658492,0.854830041527748,"book","doorstop",NA,NA,NA,NA,NA,NA
962,20161200,5.982191,0.571590602397919,5.8956347,0.482656836509705,"book","to get the table legs even",NA,NA,NA,NA,NA,NA
963,20161201,8.511573,0.902664214372635,7.2313757,0.610824227333069,"book","ladder",NA,NA,NA,NA,NA,NA
964,20161202,6.2802553,0.629889369010925,6.527772,0.617268413305283,"book","smooth out crumpled papers",NA,NA,NA,NA,NA,NA
965,20161203,6.1946154,0.611389368772507,6.6707945,0.651870429515839,"book","make fire with it",NA,NA,NA,NA,NA,NA
966,20161238,6.640923,0.642269194126129,7.4113197,0.745639890432358,"book","hit someone",NA,NA,NA,NA,NA,NA
967,20161239,4.9857903,0.357358038425446,7.219809,0.757036462426186,"book","read out",NA,NA,NA,NA,NA,NA
968,20161240,6.131337,0.582059234380722,7.112081,0.737192869186401,"book","learn from",NA,NA,NA,NA,NA,NA
969,20161241,3.7989202,0.186238706111908,7.0198646,0.674884766340256,"book","task book",NA,NA,NA,NA,NA,NA
970,20161242,6.201198,0.591281205415726,7.037378,0.71183517575264,"book","in drawing",NA,NA,NA,NA,NA,NA
971,20161283,8.788629,0.876172229647636,9.016597,0.872412472963333,"book","weapon",NA,NA,NA,NA,NA,NA
972,20161284,6.4986963,0.807355612516403,6.875682,0.721438080072403,"book","firelighter",NA,NA,NA,NA,NA,NA
973,20161285,7.1622562,0.847784832119942,6.994093,0.726326882839203,"book","fuel (fireplace)",NA,NA,NA,NA,NA,NA
974,20161286,6.729085,0.616801410913467,6.7009063,0.566552639007568,"book","toilet paper",NA,NA,NA,NA,NA,NA
975,20161287,8.541094,0.862543419003487,8.111664,0.733816206455231,"book","coaster",NA,NA,NA,NA,NA,NA
976,20161342,6.146625,0.604213118553162,7.4123764,0.843917176127434,"book","E-reader",NA,NA,NA,NA,NA,NA
977,20161343,5.8410425,0.535400748252869,6.965685,0.730223894119263,"book","radio with dj telling stories",NA,NA,NA,NA,NA,NA
978,20161344,6.478108,0.638099193572998,6.936094,0.675182819366455,"book","notebook with pen",NA,NA,NA,NA,NA,NA
979,20161345,6.1848106,0.600859493017197,6.761459,0.664198487997055,"book","typewriters with paper",NA,NA,NA,NA,NA,NA
980,20161346,8.854916,0.838239178061485,8.566956,0.744905769824982,"book","TV",NA,NA,NA,NA,NA,NA
981,20161347,8.811581,0.881608955562115,8.73181,0.818905785679817,"book","pc",NA,NA,NA,NA,NA,NA
982,20161348,9.337112,0.861633598804474,8.860613,0.739095717668533,"book","laptop",NA,NA,NA,NA,NA,NA
983,20161349,8.69632,0.836933791637421,8.279639,0.718827307224274,"book","chalkboard ",NA,NA,NA,NA,NA,NA
984,20161350,6.3247294,0.630145967006683,7.040878,0.727268368005753,"book","cd/dvd player with listening dvd",NA,NA,NA,NA,NA,NA
985,20161351,7.659926,0.791416302323341,8.616635,0.938841812312603,"book","portray",NA,NA,NA,NA,NA,NA
986,20161352,6.239835,0.602963864803314,6.662903,0.631600558757782,"book","Create theater piece",NA,NA,NA,NA,NA,NA
987,20161353,6.5467772,0.595395505428314,7.9864836,0.832428023219109,"book","Create film",NA,NA,NA,NA,NA,NA
988,20161399,5.070841,0.344389081001282,8.212921,0.862151876091957,"book","read",NA,NA,NA,NA,NA,NA
989,20161400,6.1240506,0.599973887205124,6.70054,0.664397209882736,"book","stack to raise something",NA,NA,NA,NA,NA,NA
990,20161401,5.8725853,0.552812278270721,6.4844623,0.626275628805161,"book","put on paper for smoothing",NA,NA,NA,NA,NA,NA
991,20161402,6.249028,0.615880459547043,7.0260825,0.727337837219238,"book","capture loose papers",NA,NA,NA,NA,NA,NA
992,20161453,5.9837866,0.576508849859238,6.656522,0.665573120117188,"book","Building stacks with you",NA,NA,NA,NA,NA,NA
993,20161454,8.124815,0.900806628167629,8.434269,0.907321371138096,"book","bookend",NA,NA,NA,NA,NA,NA
