"user_id","participantnr","AUT-response_id","object","response"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","47464","fork","pick things up with"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","47465","fork","open boxes with"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","47466","fork","use as weight to flatten items"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","47467","fork","eat with"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","47468","fork","conductor of electricity"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","47469","fork","target on shooting range"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","47470","fork","prop doors open with"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","47471","fork","dangle a magnet from"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","47933","book","paper weight"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","47934","book","doorstop"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","47935","book","flattening items"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","47936","book","throwing object"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","47937","book","weapon"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","47938","book","target on shooting range"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","47939","book","cones on football field"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","47940","book","fire kindling"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","47941","book","toilet paper"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","47942","book","raise computer screen"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","47943","book","raise keyboard and mouse"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","47944","book","stacking on top of each other to blockade a door"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","47945","book","food"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","46876","tin can","pen holder"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","46877","tin can","something to draw circles around"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","46878","tin can","paper weight"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","46879","tin can","unit of measure"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","46880","tin can","shooting target"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","46881","tin can","musical instrument"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","46882","tin can","weapon"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","46883","tin can","skittle"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","46884","tin can","stack to create a tower"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","46885","tin can","WD-40 testor"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","46886","tin can","tin can telephone"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","46887","tin can","piggybank"
"3303","prolific_participantid_5ea12f2dd32031131be8c1fb","46888","tin can","echo"
"3352","prolific_participantid_5ea55df76205ad53a793bc01","48772","fork","a gardening tool"
"3352","prolific_participantid_5ea55df76205ad53a793bc01","48479","book","tear pages out to use as fire starter"
"3352","prolific_participantid_5ea55df76205ad53a793bc01","48222","tin can","Plant holder"
"3352","prolific_participantid_5ea55df76205ad53a793bc01","48223","tin can","ice maker for keeping beer etc cold at BBQs"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","49121","fork","use it as a knife for spreading"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","49122","fork","gardening"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","49123","fork","recycling"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","49124","fork","throw it at people"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","49125","fork","to take apart small electronics"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","49126","fork","use it as a kazoo (with a strip of greaseproof paper)"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","49127","fork","microwave it to start a fire"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","48569","book","build a wall"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","48570","book","weapon"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","48571","book","for car maintenance"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","48572","book","stop flooding"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","48573","book","eat"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","48574","book","start a fire"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","48575","book","learn another language"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","48576","book","feed to animal"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","48577","book","make flooring"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","48578","book","float down a river"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","48579","book","hollow out the middle and use as a place to store things"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","48873","tin can","build a wall"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","48874","tin can","weapon"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","48875","tin can","use for welding or to repair a car"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","48876","tin can","fermentation"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","48877","tin can","recycling into something else"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","48878","tin can","magnetism"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","48879","tin can","make things from it"
"3402","prolific_participantid_5ea69195ed92c0000a285a1d","48880","tin can","trade in at the scrap yard (?)"
"3298","prolific_participantid_5ebe9fd288936421e004c080","47968","fork","hold something in place"
"3298","prolific_participantid_5ebe9fd288936421e004c080","47969","fork","lever"
"3298","prolific_participantid_5ebe9fd288936421e004c080","47970","fork","texture utensil for clay "
"3298","prolific_participantid_5ebe9fd288936421e004c080","47971","fork","separate noodles"
"3298","prolific_participantid_5ebe9fd288936421e004c080","47972","fork","whisk"
"3298","prolific_participantid_5ebe9fd288936421e004c080","47973","fork","scratch an itch"
"3298","prolific_participantid_5ebe9fd288936421e004c080","47974","fork","get something out of a crevice"
"3298","prolific_participantid_5ebe9fd288936421e004c080","47517","book","to balance your phone against "
"3298","prolific_participantid_5ebe9fd288936421e004c080","47518","book","weight to weigh something down/apply pressure"
"3298","prolific_participantid_5ebe9fd288936421e004c080","47519","book","use pages to create collages"
"3298","prolific_participantid_5ebe9fd288936421e004c080","46927","tin can","candle holder"
"3298","prolific_participantid_5ebe9fd288936421e004c080","46928","tin can","baking tin for cakes"
"3298","prolific_participantid_5ebe9fd288936421e004c080","46929","tin can","instrument "
"3298","prolific_participantid_5ebe9fd288936421e004c080","46930","tin can","tool to paint with or create texture"
"3298","prolific_participantid_5ebe9fd288936421e004c080","46931","tin can","cup"
"3228","prolific_participantid_5ec135213d32b40417fd9ea3","47109","fork","comp"
"3228","prolific_participantid_5ec135213d32b40417fd9ea3","47110","fork","comb"
"3228","prolific_participantid_5ec135213d32b40417fd9ea3","47111","fork","rake"
"3228","prolific_participantid_5ec135213d32b40417fd9ea3","47112","fork","spade"
"3228","prolific_participantid_5ec135213d32b40417fd9ea3","47113","fork","masher"
"3228","prolific_participantid_5ec135213d32b40417fd9ea3","47114","fork","climbing peg"
"3228","prolific_participantid_5ec135213d32b40417fd9ea3","47115","fork","gate"
"3228","prolific_participantid_5ec135213d32b40417fd9ea3","46082","book","read"
"3228","prolific_participantid_5ec135213d32b40417fd9ea3","46083","book","shelf"
"3228","prolific_participantid_5ec135213d32b40417fd9ea3","46084","book","step"
"3228","prolific_participantid_5ec135213d32b40417fd9ea3","46085","book","decoration"
"3228","prolific_participantid_5ec135213d32b40417fd9ea3","46086","book","pillow"
"3228","prolific_participantid_5ec135213d32b40417fd9ea3","46087","book","firestarter"
"3228","prolific_participantid_5ec135213d32b40417fd9ea3","46088","book","lid"
"3228","prolific_participantid_5ec135213d32b40417fd9ea3","46562","tin can","cup"
"3228","prolific_participantid_5ec135213d32b40417fd9ea3","46563","tin can","spoon"
"3228","prolific_participantid_5ec135213d32b40417fd9ea3","46564","tin can","plant pot"
"3228","prolific_participantid_5ec135213d32b40417fd9ea3","46565","tin can","cutter"
"3228","prolific_participantid_5ec135213d32b40417fd9ea3","46566","tin can","cutlery holder"
"3228","prolific_participantid_5ec135213d32b40417fd9ea3","46567","tin can","mug"
"3228","prolific_participantid_5ec135213d32b40417fd9ea3","46568","tin can","soup cup"
"3228","prolific_participantid_5ec135213d32b40417fd9ea3","46569","tin can","aerial"
"3148","prolific_participantid_5ecb871d027d970009dc05d2","45474","fork","to keep a door open"
"3148","prolific_participantid_5ecb871d027d970009dc05d2","45475","fork","as a gardening utensil"
"3148","prolific_participantid_5ecb871d027d970009dc05d2","45476","fork","as a stick"
"3148","prolific_participantid_5ecb871d027d970009dc05d2","45477","fork","as a bookmark"
"3148","prolific_participantid_5ecb871d027d970009dc05d2","45478","fork","to shred meat"
"3148","prolific_participantid_5ecb871d027d970009dc05d2","45479","fork","as a bbq skewer"
"3148","prolific_participantid_5ecb871d027d970009dc05d2","45480","fork","as a conductors baton"
"3148","prolific_participantid_5ecb871d027d970009dc05d2","45481","fork","to open a package"
"3148","prolific_participantid_5ecb871d027d970009dc05d2","45341","book","as a decoration"
"3148","prolific_participantid_5ecb871d027d970009dc05d2","45342","book","use as a fan"
"3148","prolific_participantid_5ecb871d027d970009dc05d2","45343","book","to prop up a bed"
"3148","prolific_participantid_5ecb871d027d970009dc05d2","45344","book","to stop a table leg wobbling "
"3148","prolific_participantid_5ecb871d027d970009dc05d2","45345","book","for posture"
"3148","prolific_participantid_5ecb871d027d970009dc05d2","45346","book","to support a structure"
"3148","prolific_participantid_5ecb871d027d970009dc05d2","45347","book","to demonstrate height"
"3148","prolific_participantid_5ecb871d027d970009dc05d2","45348","book","to generate heat- ie burning"
"3148","prolific_participantid_5ecb871d027d970009dc05d2","45215","tin can","measuring cup, baking tin, storage, utensil holder, for crafting, making toys with, drinking utensil"
"3148","prolific_participantid_5ecb871d027d970009dc05d2","45216","tin can","baking tin"
"3148","prolific_participantid_5ecb871d027d970009dc05d2","45217","tin can","storage"
"3148","prolific_participantid_5ecb871d027d970009dc05d2","45218","tin can","utensil holder"
"3148","prolific_participantid_5ecb871d027d970009dc05d2","45219","tin can","for eating out of"
"3148","prolific_participantid_5ecb871d027d970009dc05d2","45220","tin can","drinking out of"
"3287","prolific_participantid_5ed4c3d73ac88100098198f1","47230","fork","make a sculpture using multiple forks"
"3287","prolific_participantid_5ed4c3d73ac88100098198f1","47231","fork","make music by hitting the fork against things"
"3287","prolific_participantid_5ed4c3d73ac88100098198f1","47232","fork","morse code"
"3287","prolific_participantid_5ed4c3d73ac88100098198f1","46671","book","cut it up and make christmas decorations"
"3287","prolific_participantid_5ed4c3d73ac88100098198f1","46672","book","make a sculpture using multiple books"
"3287","prolific_participantid_5ed4c3d73ac88100098198f1","46673","book","put different colour covers together to make a picture"
"3287","prolific_participantid_5ed4c3d73ac88100098198f1","47779","tin can","make a musical instrument using the tin can"
"3287","prolific_participantid_5ed4c3d73ac88100098198f1","47780","tin can","cut it up and make art with the metal"
"3287","prolific_participantid_5ed4c3d73ac88100098198f1","47781","tin can","make a sculpture out of a pile of tin cans"
"3287","prolific_participantid_5ed4c3d73ac88100098198f1","47782","tin can","make holes in it and make a water feature"
"3287","prolific_participantid_5ed4c3d73ac88100098198f1","47783","tin can","play a song by hitting it with things"
"3330","prolific_participantid_5ee2d96eac3291203650f16e","48265","fork","put the forks together to build things for fun"
"3330","prolific_participantid_5ee2d96eac3291203650f16e","48266","fork","use the forks as stakes to hold things down in the ground, such as rope"
"3330","prolific_participantid_5ee2d96eac3291203650f16e","48267","fork","use the forks to draw in the sand"
"3330","prolific_participantid_5ee2d96eac3291203650f16e","47495","book","use it to store secret items"
"3330","prolific_participantid_5ee2d96eac3291203650f16e","47496","book","use it to make a small house for fun"
"3330","prolific_participantid_5ee2d96eac3291203650f16e","47497","book","create fire with the book pages"
"3330","prolific_participantid_5ee2d96eac3291203650f16e","47498","book","create art by folding book pages"
"3330","prolific_participantid_5ee2d96eac3291203650f16e","47946","tin can","use the tin to create mini drums"
"3330","prolific_participantid_5ee2d96eac3291203650f16e","47947","tin can","use the tin to cook food in on an open fire"
"3330","prolific_participantid_5ee2d96eac3291203650f16e","47948","tin can","stack the cans to create things for fun"
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","46843","fork","sculpture"
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","46844","fork","coat hook "
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","46845","fork","strainer"
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","46846","fork","eye gouger "
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","46847","fork","pattern making on pottery "
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","46848","fork","decorative finish on pastry"
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","46849","fork","wool separator "
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","46850","fork","whisk "
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","46851","fork","pierce paper to make a magic lantern"
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","47427","book","make papier mache to create a sculpture "
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","47428","book","use a stack to appear taller in photos "
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","47429","book","create a bird mobile for a library (open books looking like flying birds) "
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","47430","book","murder weapon "
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","47431","book","temp umbrella"
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","47432","book","plate "
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","47433","book","settle a wobbly table"
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","46327","tin can","stilts for kids "
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","46328","tin can","telephones - with string"
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","46329","tin can","weights for working out "
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","46330","tin can","door stop"
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","46331","tin can","murder weapon "
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","46332","tin can","foot massager"
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","46333","tin can","roll along under something heavey "
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","46334","tin can","throne for a hamster"
"3243","prolific_participantid_5eea9efc609f0d1ad38199bd","46335","tin can","robot arms"
"3123","prolific_participantid_5eeb8a086580b8325095e4c2","45008","fork","as a slingshot"
"3123","prolific_participantid_5eeb8a086580b8325095e4c2","45009","fork","as a hair pin"
"3123","prolific_participantid_5eeb8a086580b8325095e4c2","45010","fork","to hold pages together"
"3123","prolific_participantid_5eeb8a086580b8325095e4c2","45011","fork","to make lines in icing on a cake"
"3123","prolific_participantid_5eeb8a086580b8325095e4c2","45012","fork","to make patterned walls"
"3123","prolific_participantid_5eeb8a086580b8325095e4c2","45013","fork","to open jars"
"3123","prolific_participantid_5eeb8a086580b8325095e4c2","45014","fork","as a back scratcher"
"3123","prolific_participantid_5eeb8a086580b8325095e4c2","45130","book","tripod"
"3123","prolific_participantid_5eeb8a086580b8325095e4c2","45131","book","work surface"
"3123","prolific_participantid_5eeb8a086580b8325095e4c2","45132","book","decoration"
"3123","prolific_participantid_5eeb8a086580b8325095e4c2","45133","book","to hide a document/piece of paper"
"3123","prolific_participantid_5eeb8a086580b8325095e4c2","45134","book","as something to burn in a fire"
"3123","prolific_participantid_5eeb8a086580b8325095e4c2","45135","book","a spacer (when measuring or painting)"
"3123","prolific_participantid_5eeb8a086580b8325095e4c2","45136","book","a template"
"3123","prolific_participantid_5eeb8a086580b8325095e4c2","45137","book","a ruler"
"3123","prolific_participantid_5eeb8a086580b8325095e4c2","44901","tin can","vase "
"3123","prolific_participantid_5eeb8a086580b8325095e4c2","44902","tin can","key holder"
"3123","prolific_participantid_5eeb8a086580b8325095e4c2","44903","tin can","water collector"
"3123","prolific_participantid_5eeb8a086580b8325095e4c2","44904","tin can","jug"
"3123","prolific_participantid_5eeb8a086580b8325095e4c2","44905","tin can","shower head"
"3123","prolific_participantid_5eeb8a086580b8325095e4c2","44906","tin can","plant pot"
"3123","prolific_participantid_5eeb8a086580b8325095e4c2","44907","tin can","mouse house"
"3149","prolific_participantid_5f05e3168bc4ad0ca2d0ecd0","45368","fork","wall decoration"
"3149","prolific_participantid_5f05e3168bc4ad0ca2d0ecd0","45369","fork","make a button hole"
"3149","prolific_participantid_5f05e3168bc4ad0ca2d0ecd0","45370","fork","slide for a mouse"
"3149","prolific_participantid_5f05e3168bc4ad0ca2d0ecd0","45246","book","phone stand"
"3149","prolific_participantid_5f05e3168bc4ad0ca2d0ecd0","45247","book","paperweight"
"3149","prolific_participantid_5f05e3168bc4ad0ca2d0ecd0","45248","book","dumbell"
"3149","prolific_participantid_5f05e3168bc4ad0ca2d0ecd0","45249","book","stilts"
"3149","prolific_participantid_5f05e3168bc4ad0ca2d0ecd0","45250","book","baseball bat"
"3149","prolific_participantid_5f05e3168bc4ad0ca2d0ecd0","45251","book","hat"
"3149","prolific_participantid_5f05e3168bc4ad0ca2d0ecd0","45252","book","placemat"
"3149","prolific_participantid_5f05e3168bc4ad0ca2d0ecd0","45253","book","hit someone with it"
"3149","prolific_participantid_5f05e3168bc4ad0ca2d0ecd0","45254","book","rolling paper for cigarettes"
"3149","prolific_participantid_5f05e3168bc4ad0ca2d0ecd0","45255","book","sledge"
"3149","prolific_participantid_5f05e3168bc4ad0ca2d0ecd0","45256","book","chopping board"
"3149","prolific_participantid_5f05e3168bc4ad0ca2d0ecd0","45518","tin can","telephone"
"3149","prolific_participantid_5f05e3168bc4ad0ca2d0ecd0","45519","tin can","mobile for a baby"
"3149","prolific_participantid_5f05e3168bc4ad0ca2d0ecd0","45520","tin can","flowerpot"
"3149","prolific_participantid_5f05e3168bc4ad0ca2d0ecd0","45521","tin can","mug/cup"
"3149","prolific_participantid_5f05e3168bc4ad0ca2d0ecd0","45522","tin can","drum"
"3149","prolific_participantid_5f05e3168bc4ad0ca2d0ecd0","45523","tin can","stilts"
"3149","prolific_participantid_5f05e3168bc4ad0ca2d0ecd0","45524","tin can","poke holes in it and use as a colander"
"3124","prolific_participantid_5f06eba825a90f257fcb9bfe","45080","fork","brush"
"3124","prolific_participantid_5f06eba825a90f257fcb9bfe","45081","fork","knife"
"3124","prolific_participantid_5f06eba825a90f257fcb9bfe","45082","fork","rake"
"3124","prolific_participantid_5f06eba825a90f257fcb9bfe","45083","fork","back scratcher"
"3124","prolific_participantid_5f06eba825a90f257fcb9bfe","45084","fork","grout remover"
"3124","prolific_participantid_5f06eba825a90f257fcb9bfe","44955","book","coaster "
"3124","prolific_participantid_5f06eba825a90f257fcb9bfe","44956","book","ruler"
"3124","prolific_participantid_5f06eba825a90f257fcb9bfe","44957","book","stepping stone"
"3124","prolific_participantid_5f06eba825a90f257fcb9bfe","44958","book","fan"
"3124","prolific_participantid_5f06eba825a90f257fcb9bfe","44959","book","scales"
"3124","prolific_participantid_5f06eba825a90f257fcb9bfe","44960","book","hammer"
"3124","prolific_participantid_5f06eba825a90f257fcb9bfe","44961","book","bricks"
"3124","prolific_participantid_5f06eba825a90f257fcb9bfe","44962","book","lamp shade"
"3124","prolific_participantid_5f06eba825a90f257fcb9bfe","44856","tin can","Bug hotel"
"3124","prolific_participantid_5f06eba825a90f257fcb9bfe","44857","tin can","flower pot"
"3124","prolific_participantid_5f06eba825a90f257fcb9bfe","44858","tin can","windchime"
"3124","prolific_participantid_5f06eba825a90f257fcb9bfe","44859","tin can","planter"
"3124","prolific_participantid_5f06eba825a90f257fcb9bfe","44860","tin can","watering can"
"3124","prolific_participantid_5f06eba825a90f257fcb9bfe","44861","tin can","vase"
"3124","prolific_participantid_5f06eba825a90f257fcb9bfe","44862","tin can","storage for small thing"
"3124","prolific_participantid_5f06eba825a90f257fcb9bfe","44863","tin can","pen pot"
"3124","prolific_participantid_5f06eba825a90f257fcb9bfe","44864","tin can","cake tin"
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","48230","fork","key holder"
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","48231","fork","magnet "
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","48232","fork","hole pucturer"
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","48233","fork","painting utensil"
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","48234","fork","sculpting utensil"
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","48235","fork","bracelet "
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","48236","fork","hair piece"
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","47390","book","Step"
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","47391","book","fan"
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","47392","book","decoration"
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","47393","book","food"
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","47394","book","weight"
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","47395","book","wall art"
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","47396","book","weight lifting weight"
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","47397","book","storage"
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","47914","tin can","microphone"
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","47915","tin can","drinks bottle"
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","47916","tin can","planter "
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","47917","tin can","heel for a shoe"
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","47918","tin can","circle cutter"
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","47919","tin can","glasses"
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","47920","tin can","wall art"
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","47921","tin can","hooves for an animal outfit"
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","47922","tin can","musical instrument"
"3324","prolific_participantid_5f06f000c09c7025b54b6a68","47923","tin can","tower"
"3188","prolific_participantid_5f075038b783ad10f899da50","45696","fork","poke holes in a seed tray"
"3188","prolific_participantid_5f075038b783ad10f899da50","45697","fork","use to wrap wool around"
"3188","prolific_participantid_5f075038b783ad10f899da50","45698","fork","use as a loom"
"3188","prolific_participantid_5f075038b783ad10f899da50","45699","fork","scratch an itch"
"3188","prolific_participantid_5f075038b783ad10f899da50","45700","fork","scratch on a surface"
"3188","prolific_participantid_5f075038b783ad10f899da50","45701","fork","poke holes in pastry"
"3188","prolific_participantid_5f075038b783ad10f899da50","46351","book","prop up wobbly table"
"3188","prolific_participantid_5f075038b783ad10f899da50","46352","book","build a fort"
"3188","prolific_participantid_5f075038b783ad10f899da50","46353","book","build a table"
"3188","prolific_participantid_5f075038b783ad10f899da50","46354","book","decorations on the wall"
"3188","prolific_participantid_5f075038b783ad10f899da50","46355","book","wrapping paper"
"3188","prolific_participantid_5f075038b783ad10f899da50","46356","book","christmas tree decorations with the pages"
"3188","prolific_participantid_5f075038b783ad10f899da50","46357","book","hat"
"3188","prolific_participantid_5f075038b783ad10f899da50","46358","book","tower"
"3188","prolific_participantid_5f075038b783ad10f899da50","46359","book","fan"
"3188","prolific_participantid_5f075038b783ad10f899da50","45939","tin can","build a tower"
"3188","prolific_participantid_5f075038b783ad10f899da50","45940","tin can","store things"
"3188","prolific_participantid_5f075038b783ad10f899da50","45941","tin can","plant pot"
"3188","prolific_participantid_5f075038b783ad10f899da50","45942","tin can","paint pot"
"3188","prolific_participantid_5f075038b783ad10f899da50","45943","tin can","recycle"
"3188","prolific_participantid_5f075038b783ad10f899da50","45944","tin can","bake a cake in a can"
"3188","prolific_participantid_5f075038b783ad10f899da50","45945","tin can","wheels on a vehicle"
"3188","prolific_participantid_5f075038b783ad10f899da50","45946","tin can","kick it"
"3188","prolific_participantid_5f075038b783ad10f899da50","45947","tin can","play catch with it"
"3136","prolific_participantid_5f25b11a0be92b262781b41b","45201","fork","gardening"
"3136","prolific_participantid_5f25b11a0be92b262781b41b","45202","fork","clean small crevices "
"3136","prolific_participantid_5f25b11a0be92b262781b41b","45203","fork","hair brush"
"3136","prolific_participantid_5f25b11a0be92b262781b41b","45204","fork","creating little holes in materials"
"3136","prolific_participantid_5f25b11a0be92b262781b41b","45085","book","a shelter for insects"
"3136","prolific_participantid_5f25b11a0be92b262781b41b","45086","book","to cover eyes from the sun"
"3136","prolific_participantid_5f25b11a0be92b262781b41b","44969","tin can","plant pot"
"3136","prolific_participantid_5f25b11a0be92b262781b41b","44970","tin can","a tumbler"
"3136","prolific_participantid_5f25b11a0be92b262781b41b","44971","tin can","to store pens"
"3136","prolific_participantid_5f25b11a0be92b262781b41b","44972","tin can","a toy for children"
"3136","prolific_participantid_5f25b11a0be92b262781b41b","44973","tin can","to make candles in"
"3136","prolific_participantid_5f25b11a0be92b262781b41b","44974","tin can","create a musical instrument"
"3155","prolific_participantid_5f2ae58f1bb16e412f744560","45678","fork","In clay modelling"
"3155","prolific_participantid_5f2ae58f1bb16e412f744560","45679","fork","In pottery"
"3155","prolific_participantid_5f2ae58f1bb16e412f744560","45680","fork","Knitting aid"
"3155","prolific_participantid_5f2ae58f1bb16e412f744560","45681","fork","as a knife"
"3155","prolific_participantid_5f2ae58f1bb16e412f744560","45682","fork","To open cans"
"3155","prolific_participantid_5f2ae58f1bb16e412f744560","45509","book","laptop riser"
"3155","prolific_participantid_5f2ae58f1bb16e412f744560","45510","book","door stop"
"3155","prolific_participantid_5f2ae58f1bb16e412f744560","45511","book","to lean a mobile on for selfies!"
"3155","prolific_participantid_5f2ae58f1bb16e412f744560","45512","book","To lean on for writing"
"3155","prolific_participantid_5f2ae58f1bb16e412f744560","45513","book","to kill a fly"
"3155","prolific_participantid_5f2ae58f1bb16e412f744560","45514","book","as a decoration"
"3155","prolific_participantid_5f2ae58f1bb16e412f744560","45515","book","To stand on to be taller"
"3155","prolific_participantid_5f2ae58f1bb16e412f744560","45900","tin can","To play bowls"
"3155","prolific_participantid_5f2ae58f1bb16e412f744560","45901","tin can","To play skittles"
"3155","prolific_participantid_5f2ae58f1bb16e412f744560","45902","tin can","As a weight"
"3155","prolific_participantid_5f2ae58f1bb16e412f744560","45903","tin can","To keep a door open"
"3155","prolific_participantid_5f2ae58f1bb16e412f744560","45904","tin can","As a weapon"
"3154","prolific_participantid_5f319705c8f15307cbb192a7","45573","fork","hair brush"
"3154","prolific_participantid_5f319705c8f15307cbb192a7","45574","fork","jewlery "
"3154","prolific_participantid_5f319705c8f15307cbb192a7","45575","fork","tool"
"3154","prolific_participantid_5f319705c8f15307cbb192a7","45576","fork","weapon"
"3154","prolific_participantid_5f319705c8f15307cbb192a7","45577","fork","sculpture"
"3154","prolific_participantid_5f319705c8f15307cbb192a7","45578","fork","art"
"3154","prolific_participantid_5f319705c8f15307cbb192a7","45579","fork","nameplace holder"
"3154","prolific_participantid_5f319705c8f15307cbb192a7","45580","fork","knitting tool"
"3154","prolific_participantid_5f319705c8f15307cbb192a7","45426","book","book safe"
"3154","prolific_participantid_5f319705c8f15307cbb192a7","45427","book","pot holder"
"3154","prolific_participantid_5f319705c8f15307cbb192a7","45428","book","wallpaper"
"3154","prolific_participantid_5f319705c8f15307cbb192a7","45429","book","stand"
"3154","prolific_participantid_5f319705c8f15307cbb192a7","45430","book","art"
"3154","prolific_participantid_5f319705c8f15307cbb192a7","45431","book","chair"
"3154","prolific_participantid_5f319705c8f15307cbb192a7","45432","book","bookcase"
