,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,item,response,response_id,object,respondent_id,temperature,eucl_item_resp,eucl_objc_resp,cos_dist_item_resp,cos_dist_objc_resp,semdis_prev
63,63,63,63,64,chair,make a paper,2022040064,book,cmpl-4zrY03WpMeCA0AmJeADkzuTSPggZW,0.7,8.08654,6.8166714,0.6936120986938477,0.520037055015564,0.6567097008228302
64,64,64,64,65,chair,doorstop,2022040065,book,cmpl-4zrY43R3rQ3No2WeD92L3z2neSrOb,0.71,8.658492,8.365611,0.8548300415277481,0.8470857441425323,1.0
65,65,65,65,66,chair,level a table or shelf,2022040066,book,cmpl-4zrY43R3rQ3No2WeD92L3z2neSrOb,0.71,12.233657,13.603156,0.484322190284729,0.6724047660827637,0.9207723811268806
66,66,66,66,67,chair,paperweight,2022040067,book,cmpl-4zrY43R3rQ3No2WeD92L3z2neSrOb,0.71,8.695191,8.987339,0.8309639245271683,0.939968153834343,0.8524653911590576
67,67,67,67,68,chair,make a collage or scrapbook,2022040068,book,cmpl-4zrY43R3rQ3No2WeD92L3z2neSrOb,0.71,12.74673,11.395208,0.8541862815618515,0.6655929684638977,0.734421581029892
68,68,68,68,69,chair,used as kindling for a fire,2022040069,book,cmpl-4zrY43R3rQ3No2WeD92L3z2neSrOb,0.71,12.023154,12.188601,0.817363440990448,0.868930459022522,0.8546828031539917
69,69,69,69,70,chair,can,2022040070,book,cmpl-4zrY43R3rQ3No2WeD92L3z2neSrOb,0.71,6.875682,6.4986963,1.0,1.0,1.0
70,70,70,70,71,chair,doorstop,2022040071,book,cmpl-4zrY7biIuR673z5KZea1gP4gUMbXw,0.71,8.658492,8.365611,0.8548300415277481,0.8470857441425323,1.0
71,71,71,71,72,chair,level a table or other surface,2022040072,book,cmpl-4zrY7biIuR673z5KZea1gP4gUMbXw,0.71,13.325022,14.566124,0.5753215253353119,0.7582284063100815,1.02510479465127
72,72,72,72,73,chair,prop up a wobbly chair or couch,2022040073,book,cmpl-4zrY7biIuR673z5KZea1gP4gUMbXw,0.71,13.561539,18.167429,0.2180359959602356,0.8102717995643616,0.5607349276542664
73,73,73,73,74,chair,paperweight,2022040074,book,cmpl-4zrY7biIuR673z5KZea1gP4gUMbXw,0.71,8.695191,8.987339,0.8309639245271683,0.939968153834343,0.7435057461261749
74,74,74,74,75,chair,door stop in an open doorway to help,2022040075,book,cmpl-4zrY7biIuR673z5KZea1gP4gUMbXw,0.71,20.040358,20.800095,0.5892669260501862,0.6924000084400177,0.9519320912659168
75,75,75,75,76,chair,doorstop,2022040076,book,cmpl-4zrYCltQ18NBmTUndQEolfNeRJhmu,0.71,8.658492,8.365611,0.8548300415277481,0.8470857441425323,1.0
76,76,76,76,77,chair,level a table or shelf,2022040077,book,cmpl-4zrYCltQ18NBmTUndQEolfNeRJhmu,0.71,12.233657,13.603156,0.484322190284729,0.6724047660827637,0.9207723811268806
77,77,77,77,78,chair,paperweight,2022040078,book,cmpl-4zrYCltQ18NBmTUndQEolfNeRJhmu,0.71,8.695191,8.987339,0.8309639245271683,0.939968153834343,0.8524653911590576
78,78,78,78,79,chair,keep papers from blowing away in the wind,2022040079,book,cmpl-4zrYCltQ18NBmTUndQEolfNeRJhmu,0.71,16.531994,16.422556,0.6762069463729858,0.6637619137763977,0.920942984521389
79,79,79,79,80,chair,make a small step stool,2022040080,book,cmpl-4zrYCltQ18NBmTUndQEolfNeRJhmu,0.71,11.281271,13.043435,0.4783303141593933,0.7268098592758179,0.5480055212974548
80,80,80,80,81,chair,book,2022040081,book,cmpl-4zrYCltQ18NBmTUndQEolfNeRJhmu,0.71,8.428878,0.0,0.7934102565050125,0.0,0.7268098592758179
81,81,81,81,82,chair,doorstop,2022040082,book,cmpl-4zrYH49qGBQRZzNi4eQHpNxlQUABG,0.72,8.658492,8.365611,0.8548300415277481,0.8470857441425323,1.0
82,82,82,82,83,chair,prop up a wobbly table,2022040083,book,cmpl-4zrYH49qGBQRZzNi4eQHpNxlQUABG,0.72,11.389519,13.736711,0.4717011451721191,0.8082965612411499,0.7608032375574112
83,83,83,83,84,chair,make a paper airplane,2022040084,book,cmpl-4zrYH49qGBQRZzNi4eQHpNxlQUABG,0.72,10.143138,9.484429,0.6270184814929962,0.5473158657550812,0.5868707597255707
84,84,84,84,85,chair,used as kindling for a fire,2022040085,book,cmpl-4zrYH49qGBQRZzNi4eQHpNxlQUABG,0.72,12.023154,12.188601,0.817363440990448,0.868930459022522,0.7114149034023285
85,85,85,85,86,chair,absorb spilled liquid,2022040086,book,cmpl-4zrYH49qGBQRZzNi4eQHpNxlQUABG,0.72,15.805166,16.032019,0.8359602093696594,0.8877019584178925,0.6696165204048157
86,86,86,86,87,chair,collection of books,2022040087,book,cmpl-4zrYH49qGBQRZzNi4eQHpNxlQUABG,0.72,11.502128,7.7684174,0.7454517483711243,0.2684003114700317,0.8309065848588943
87,87,87,87,88,chair,door stop,2022040088,book,cmpl-4zrYM3srgr0AI600HuaSfbe20ECSu,0.72,10.00553,10.671095,0.617443174123764,0.7348901927471161,1.0
88,88,88,88,89,chair,level a table,2022040089,book,cmpl-4zrYM3srgr0AI600HuaSfbe20ECSu,0.72,9.062929,10.4000225,0.5132962465286255,0.720936506986618,0.5864072740077972
89,89,89,89,90,chair,prop up a wobbly chair,2022040090,book,cmpl-4zrYM3srgr0AI600HuaSfbe20ECSu,0.72,9.964152,14.282371,0.2643998265266418,0.8306524157524109,0.5642508864402771
90,90,90,90,91,chair,paperweight,2022040091,book,cmpl-4zrYM3srgr0AI600HuaSfbe20ECSu,0.72,8.695191,8.987339,0.8309639245271683,0.939968153834343,0.7206767201423645
91,91,91,91,92,chair,make a small stool or side table,2022040092,book,cmpl-4zrYM3srgr0AI600HuaSfbe20ECSu,0.72,11.694896,14.412026,0.3782413601875305,0.7410202324390411,0.7654392570257187
92,92,92,92,93,chair,cut in half and the,2022040093,book,cmpl-4zrYM3srgr0AI600HuaSfbe20ECSu,0.72,10.679709,10.660671,0.7388737499713898,0.7588224858045578,0.5543980300426483
93,93,93,93,94,chair,doorstop,2022040094,book,cmpl-4zrYSw9ZuzkGoOZpvQWkzfHkJCPVP,0.72,8.658492,8.365611,0.8548300415277481,0.8470857441425323,1.0
94,94,94,94,95,chair,level a table or chair,2022040095,book,cmpl-4zrYSw9ZuzkGoOZpvQWkzfHkJCPVP,0.72,10.133186,14.310596,0.1998815536499023,0.7121245861053467,0.946094773709774
95,95,95,95,96,chair,paperweight,2022040096,book,cmpl-4zrYSw9ZuzkGoOZpvQWkzfHkJCPVP,0.72,8.695191,8.987339,0.8309639245271683,0.939968153834343,0.8548908978700638
96,96,96,96,97,chair,prop open a window,2022040097,book,cmpl-4zrYSw9ZuzkGoOZpvQWkzfHkJCPVP,0.72,12.697182,13.5935335,0.6271415948867798,0.7680505365133286,0.8445647060871124
97,97,97,97,98,chair,coaster for a hot beverage,2022040098,book,cmpl-4zrYSw9ZuzkGoOZpvQWkzfHkJCPVP,0.72,13.553037,14.394693,0.6679273545742035,0.8036085367202759,0.6675159335136414
98,98,98,98,99,chair,used,2022040099,book,cmpl-4zrYSw9ZuzkGoOZpvQWkzfHkJCPVP,0.72,6.875682,6.4986963,1.0,1.0,1.0
99,99,99,99,100,chair,doorstop,2022040100,book,cmpl-4zrYYESZQhEvKOpsl2Y3ne59QvPUs,0.73,8.658492,8.365611,0.8548300415277481,0.8470857441425323,1.0
100,100,100,100,101,chair,level a table or chair,2022040101,book,cmpl-4zrYYESZQhEvKOpsl2Y3ne59QvPUs,0.73,10.133186,14.310596,0.1998815536499023,0.7121245861053467,0.946094773709774
101,101,101,101,102,chair,paperweight,2022040102,book,cmpl-4zrYYESZQhEvKOpsl2Y3ne59QvPUs,0.73,8.695191,8.987339,0.8309639245271683,0.939968153834343,0.8548908978700638
102,102,102,102,103,chair,prop up a wobbly leg on a piece of furniture,2022040103,book,cmpl-4zrYYESZQhEvKOpsl2Y3ne59QvPUs,0.73,17.812412,20.208668,0.4170172810554504,0.7367787957191467,0.7566922903060913
103,103,103,103,104,chair,used as fuel for a fire,2022040104,book,cmpl-4zrYYESZQhEvKOpsl2Y3ne59QvPUs,0.73,12.329536,12.40246,0.8089484572410583,0.8431445509195328,0.683091938495636
104,104,104,104,105,chair,door stop,2022040105,book,cmpl-4zrYcXgHic5zBGK8skxbt7IwK8Ok2,0.73,10.00553,10.671095,0.617443174123764,0.7348901927471161,1.0
105,105,105,105,106,chair,level a table or shelf,2022040106,book,cmpl-4zrYcXgHic5zBGK8skxbt7IwK8Ok2,0.73,12.233657,13.603156,0.484322190284729,0.6724047660827637,0.5309427678585052
106,106,106,106,107,chair,prop up a wobbly chair or table leg,2022040107,book,cmpl-4zrYcXgHic5zBGK8skxbt7IwK8Ok2,0.73,17.661102,21.747406,0.2523400783538818,0.7845073640346527,0.3528890609741211
107,107,107,107,108,chair,paperweight,2022040108,book,cmpl-4zrYcXgHic5zBGK8skxbt7IwK8Ok2,0.73,8.695191,8.987339,0.8309639245271683,0.939968153834343,0.7587041556835175
108,108,108,108,109,chair,smash spiders or other bugs,2022040109,book,cmpl-4zrYcXgHic5zBGK8skxbt7IwK8Ok2,0.73,15.616315,15.170795,0.8726268112659454,0.8205198049545288,0.8886198624968529
109,109,109,109,110,chair,doorstop,2022040110,book,cmpl-4zrYhuBnwno40N3NzfKumie34U6k8,0.73,8.658492,8.365611,0.8548300415277481,0.8470857441425323,1.0
110,110,110,110,111,chair,level a table or chair,2022040111,book,cmpl-4zrYhuBnwno40N3NzfKumie34U6k8,0.73,10.133186,14.310596,0.1998815536499023,0.7121245861053467,0.946094773709774
111,111,111,111,112,chair,paperweight,2022040112,book,cmpl-4zrYhuBnwno40N3NzfKumie34U6k8,0.73,8.695191,8.987339,0.8309639245271683,0.939968153834343,0.8548908978700638
112,112,112,112,113,chair,prop up a wobbly table leg,2022040113,book,cmpl-4zrYhuBnwno40N3NzfKumie34U6k8,0.73,15.015994,17.618946,0.4494476914405823,0.8095375150442123,0.7624808698892593
113,113,113,113,114,chair,used as kindling for a fire,2022040114,book,cmpl-4zrYhuBnwno40N3NzfKumie34U6k8,0.73,12.023154,12.188601,0.817363440990448,0.868930459022522,0.7501898854970932
114,114,114,114,115,chair,book,2022040115,book,cmpl-4zrYhuBnwno40N3NzfKumie34U6k8,0.73,8.428878,0.0,0.7934102565050125,0.0,0.868930459022522
115,115,115,115,116,chair,Make a book into a lampshade,2022040116,book,cmpl-4zrYkCsqHkasbROCFVWUUjNxTKWA5,0.74,9.648223,6.458039,0.6595275104045868,0.2645944356918335,1.0
116,116,116,116,117,chair,clock by gluing numbers to the cover and attaching hands,2022040117,book,cmpl-4zrYkCsqHkasbROCFVWUUjNxTKWA5,0.74,20.973675,21.30865,0.6479633748531342,0.6935598850250244,0.6031554639339447
117,117,117,117,118,chair,Create a sculpture or collage by decoupaging old book pages onto an object,2022040118,book,cmpl-4zrYkCsqHkasbROCFVWUUjNxTKWA5,0.74,26.335482,24.057318,0.6889742314815521,0.3655164837837219,0.44701236486434937
118,118,118,118,119,chair,Make coasters out ofbook pages sealed with mod podge.,2022040119,book,cmpl-4zrYkCsqHkasbROCFVWUUjNxTKWA5,0.74,19.86036,19.266273,0.7518801242113113,0.668889969587326,0.42889124155044556
119,119,119,119,120,chair,Fold the pages of an old book,2022040120,book,cmpl-4zrYkCsqHkasbROCFVWUUjNxTKWA5,0.74,16.345806,12.960395,0.6918984949588776,0.2502753138542175,0.41368740797042847
120,120,120,120,121,chair,doorstop,2022040121,book,cmpl-4zrYpCuQ5hsc5BzfI4p1eiCINiTKw,0.74,8.658492,8.365611,0.8548300415277481,0.8470857441425323,1.0
121,121,121,121,122,chair,level a table or shelf,2022040122,book,cmpl-4zrYpCuQ5hsc5BzfI4p1eiCINiTKw,0.74,12.233657,13.603156,0.484322190284729,0.6724047660827637,0.9207723811268806
122,122,122,122,123,chair,paperweight,2022040123,book,cmpl-4zrYpCuQ5hsc5BzfI4p1eiCINiTKw,0.74,8.695191,8.987339,0.8309639245271683,0.939968153834343,0.8524653911590576
123,123,123,123,124,chair,make a collage or sculpture,2022040124,book,cmpl-4zrYpCuQ5hsc5BzfI4p1eiCINiTKw,0.74,11.691835,11.500629,0.7363956570625305,0.7251889705657959,0.6459379196166992
124,124,124,124,125,chair,used as fuel for a fire,2022040125,book,cmpl-4zrYpCuQ5hsc5BzfI4p1eiCINiTKw,0.74,12.329536,12.40246,0.8089484572410583,0.8431445509195328,0.8736661821603775
125,125,125,125,126,chair,used,2022040126,book,cmpl-4zrYpCuQ5hsc5BzfI4p1eiCINiTKw,0.74,6.875682,6.4986963,1.0,1.0,1.0
126,126,126,126,127,chair,door stop,2022040127,book,cmpl-4zrYsthVkMmBWLB5euet6UOY3DuCE,0.74,10.00553,10.671095,0.617443174123764,0.7348901927471161,1.0
127,127,127,127,128,chair,balance a wobbly table,2022040128,book,cmpl-4zrYsthVkMmBWLB5euet6UOY3DuCE,0.74,11.56697,13.528268,0.4858564138412475,0.7655994892120361,0.6311172544956207
128,128,128,128,129,chair,paperweight,2022040129,book,cmpl-4zrYsthVkMmBWLB5euet6UOY3DuCE,0.74,8.695191,8.987339,0.8309639245271683,0.939968153834343,0.8112571388483047
129,129,129,129,130,chair,prop up a wonky picture frame,2022040130,book,cmpl-4zrYsthVkMmBWLB5euet6UOY3DuCE,0.74,15.233771,16.154016,0.6178136169910431,0.7540964484214783,0.720302015542984
130,130,130,130,131,chair,make a small stool more comfortable,2022040131,book,cmpl-4zrYsthVkMmBWLB5euet6UOY3DuCE,0.74,12.074669,14.287839,0.4425239562988281,0.7471422851085663,0.5302607417106628
131,131,131,131,132,chair,A,2022040132,book,cmpl-4zrYsthVkMmBWLB5euet6UOY3DuCE,0.74,6.875682,6.4986963,1.0,1.0,1.0
132,132,132,132,133,chair,doorstop,2022040133,book,cmpl-4zrYvKNbYe9QLba3L9kPiyeRSNAdt,0.75,8.658492,8.365611,0.8548300415277481,0.8470857441425323,1.0
133,133,133,133,134,chair,prop up a wobbly table,2022040134,book,cmpl-4zrYvKNbYe9QLba3L9kPiyeRSNAdt,0.75,11.389519,13.736711,0.4717011451721191,0.8082965612411499,0.7608032375574112
134,134,134,134,135,chair,coaster for your cold beverage,2022040135,book,cmpl-4zrYvKNbYe9QLba3L9kPiyeRSNAdt,0.75,13.769417,14.634508,0.6727749109268188,0.8121277093887329,0.6055535078048706
135,135,135,135,136,chair,hold open a window,2022040136,book,cmpl-4zrYvKNbYe9QLba3L9kPiyeRSNAdt,0.75,12.714197,13.600986,0.5854808986186981,0.7183075547218323,0.608363151550293
136,136,136,136,137,chair,can serve as a paperweight on your desk,2022040137,book,cmpl-4zrYvKNbYe9QLba3L9kPiyeRSNAdt,0.75,10.802934,12.811281,0.4576111435890198,0.7400940656661987,0.5261083245277405
137,137,137,137,138,chair,You,2022040138,book,cmpl-4zrYvKNbYe9QLba3L9kPiyeRSNAdt,0.75,6.875682,6.4986963,1.0,1.0,1.0
138,138,138,138,139,chair,Make a book into a clock by attaching clock hands to the cover,2022040139,book,cmpl-4zrYzrBuvP3imgFgz5iKgDWoCMvF2,0.75,21.723473,21.0702,0.5789485275745392,0.4801492094993591,1.0
139,139,139,139,140,chair,secret hiding place by cutting out a square hole in the center of the pages,2022040140,book,cmpl-4zrYzrBuvP3imgFgz5iKgDWoCMvF2,0.75,28.563025,28.05887,0.6694877743721008,0.5902130603790283,0.3609803318977356
140,140,140,140,141,chair,Use an old book as decoration by stacking it on top of other books or placing it in an empty frame,2022040141,book,cmpl-4zrYzrBuvP3imgFgz5iKgDWoCMvF2,0.75,27.158066,25.883297,0.5592950284481049,0.3704085350036621,0.2906443476676941
141,141,141,141,142,chair,Repurpose a hardcover book into a photo,2022040142,book,cmpl-4zrYzrBuvP3imgFgz5iKgDWoCMvF2,0.75,16.855156,12.942968,0.7749902456998825,0.2575633525848388,0.34543848037719727
142,142,142,142,143,chair,doorstop,2022040143,book,cmpl-4zrZ42wRutcDFNibsKTG97iSLThCM,0.75,8.658492,8.365611,0.8548300415277481,0.8470857441425323,1.0
143,143,143,143,144,chair,level a table,2022040144,book,cmpl-4zrZ42wRutcDFNibsKTG97iSLThCM,0.75,9.062929,10.4000225,0.5132962465286255,0.720936506986618,1.0199986435472965
144,144,144,144,145,chair,prop up a wobbly chair,2022040145,book,cmpl-4zrZ42wRutcDFNibsKTG97iSLThCM,0.75,9.964152,14.282371,0.2643998265266418,0.8306524157524109,0.5642508864402771
145,145,145,145,146,chair,paperweight,2022040146,book,cmpl-4zrZ42wRutcDFNibsKTG97iSLThCM,0.75,8.695191,8.987339,0.8309639245271683,0.939968153834343,0.7206767201423645
146,146,146,146,147,chair,make a papier-mâché mask or sculpture,2022040147,book,cmpl-4zrZ42wRutcDFNibsKTG97iSLThCM,0.75,19.626617,20.297993,0.7777398228645325,0.887513592839241,0.691442608833313
147,147,147,147,148,chair,doorstop,2022040148,book,cmpl-4zrZ6iqXWuJnn7X7Ou7Up61L217rn,0.76,8.658492,8.365611,0.8548300415277481,0.8470857441425323,1.0
148,148,148,148,149,chair,start a fire,2022040149,book,cmpl-4zrZ6iqXWuJnn7X7Ou7Up61L217rn,0.76,10.4285,10.068347,0.7451402842998505,0.7119594812393188,1.0468592792749405
149,149,149,149,150,chair,coaster for your drink,2022040150,book,cmpl-4zrZ6iqXWuJnn7X7Ou7Up61L217rn,0.76,10.711051,11.306112,0.6784124970436096,0.790018156170845,0.6455313861370087
150,150,150,150,151,chair,prop up a table or shelf,2022040151,book,cmpl-4zrZ6iqXWuJnn7X7Ou7Up61L217rn,0.76,11.653188,13.46667,0.4547806978225708,0.7036817371845245,0.595026433467865
151,151,151,151,152,chair,cut up and made into paper airplanes or origami shapes,2022040152,book,cmpl-4zrZ6iqXWuJnn7X7Ou7Up61L217rn,0.76,20.878637,20.679672,0.6748678088188171,0.6447614431381226,0.536577045917511
152,152,152,152,153,chair,doorstop,2022040153,book,cmpl-4zrZAUmJ0wliAvLrrK2j6rzVmvpKC,0.76,8.658492,8.365611,0.8548300415277481,0.8470857441425323,1.0
153,153,153,153,154,chair,level a table or piece of furniture,2022040154,book,cmpl-4zrZAUmJ0wliAvLrrK2j6rzVmvpKC,0.76,14.9512005,16.91406,0.3851162195205688,0.6357850432395935,0.900625005364418
154,154,154,154,155,chair,paperweight,2022040155,book,cmpl-4zrZAUmJ0wliAvLrrK2j6rzVmvpKC,0.76,8.695191,8.987339,0.8309639245271683,0.939968153834343,0.8261853158473969
155,155,155,155,156,chair,decorate a room or shelf,2022040156,book,cmpl-4zrZAUmJ0wliAvLrrK2j6rzVmvpKC,0.76,12.606005,13.908596,0.5006548464298248,0.6810809969902039,0.7789675891399384
156,156,156,156,157,chair,used as part of a centerpieces for a party or event,2022040157,book,cmpl-4zrZAUmJ0wliAvLrrK2j6rzVmvpKC,0.76,14.925452,15.492338,0.693648487329483,0.7863526046276093,0.5418291985988617
157,157,157,157,158,chair,doorstop,2022040158,book,cmpl-4zrZF2zTP1YbQKy7UTpONmDqWXo46,0.76,8.658492,8.365611,0.8548300415277481,0.8470857441425323,1.0
158,158,158,158,159,chair,level a table or other surface,2022040159,book,cmpl-4zrZF2zTP1YbQKy7UTpONmDqWXo46,0.76,13.325022,14.566124,0.5753215253353119,0.7582284063100815,1.02510479465127
159,159,159,159,160,chair,prop open a window,2022040160,book,cmpl-4zrZF2zTP1YbQKy7UTpONmDqWXo46,0.76,12.697182,13.5935335,0.6271415948867798,0.7680505365133286,0.4669151306152344
160,160,160,160,161,chair,coaster for a hot beverage,2022040161,book,cmpl-4zrZF2zTP1YbQKy7UTpONmDqWXo46,0.76,13.553037,14.394693,0.6679273545742035,0.8036085367202759,0.6675159335136414
161,161,161,161,162,chair,weight to hold down papers or other materials,2022040162,book,cmpl-4zrZF2zTP1YbQKy7UTpONmDqWXo46,0.76,16.684956,16.386484,0.61124187707901,0.5681733191013336,0.6543994247913361
162,162,162,162,163,chair,Use it as a back scratcher,2022040163,fork,cmpl-4zrZJMEPvTCpbwtqgGBNie7DjeQCO,0.67,9.206688,9.530438,0.7033434212207794,0.7605749815702438,1.0
163,163,163,163,164,chair,Use it to pick up small items like coins or beads,2022040164,fork,cmpl-4zrZJMEPvTCpbwtqgGBNie7DjeQCO,0.67,26.730629,26.623665,0.7087507545948029,0.6933070421218872,0.5322195887565613
164,164,164,164,165,chair,Use it as a hairpin or hair tie,2022040165,fork,cmpl-4zrZJMEPvTCpbwtqgGBNie7DjeQCO,0.67,15.936912,16.067379,0.6672444939613342,0.6861320734024048,0.3945974111557007
165,165,165,165,166,chair,Turn it into a miniature shovel for potted plants,2022040166,fork,cmpl-4zrZJMEPvTCpbwtqgGBNie7DjeQCO,0.67,20.646603,20.00465,0.7391164004802704,0.6499315202236176,0.5502809882164001
166,166,166,166,167,chair,Stick it in the ground to mark your spot in a park,2022040167,fork,cmpl-4zrZJMEPvTCpbwtqgGBNie7DjeQCO,0.67,19.15434,18.96232,0.6618914306163788,0.6354762315750122,0.4257497191429138
167,167,167,167,168,chair,back scratcher,2022040168,fork,cmpl-4zrZNd7OIfqxjARAb99vs1sxpMxRI,0.67,8.425152,9.073563,0.7776128798723221,0.910824090242386,1.0
168,168,168,168,169,chair,pick up small items like rice or beans,2022040169,fork,cmpl-4zrZNd7OIfqxjARAb99vs1sxpMxRI,0.67,24.736286,24.190838,0.7250894606113434,0.6488589942455292,0.9633925259113312
169,169,169,169,170,chair,apply makeup such as lip gloss or mascara,2022040170,fork,cmpl-4zrZNd7OIfqxjARAb99vs1sxpMxRI,0.67,26.152395,26.194014,0.7907126098871231,0.7971419245004654,0.6799476444721222
170,170,170,170,171,chair,clean dirt and grime out of small crevices and corners,2022040171,fork,cmpl-4zrZNd7OIfqxjARAb99vs1sxpMxRI,0.67,27.374811,26.811365,0.7514793872833252,0.6721174716949463,0.589327335357666
171,171,171,171,172,chair,fork,2022040172,fork,cmpl-4zrZNd7OIfqxjARAb99vs1sxpMxRI,0.67,8.77234,0.0,0.8215309530496597,0.0,0.6721174716949463
172,172,172,172,173,chair,eat food,2022040173,fork,cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw,0.67,13.290161,12.787266,0.7928620427846909,0.7212142646312714,1.0
173,173,173,173,174,chair,hold food while cutting it with a knife,2022040174,fork,cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw,0.67,17.13553,16.40717,0.6338110566139221,0.536469578742981,0.33614856004714966
174,174,174,174,175,chair,spear food,2022040175,fork,cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw,0.67,10.826332,9.906395,0.7612292319536209,0.6275818645954132,0.2658514380455017
175,175,175,175,176,chair,pick up food that has fallen on the floor,2022040176,fork,cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw,0.67,14.999751,16.211222,0.5411144495010376,0.7052942216396332,0.3565618395805359
176,176,176,176,177,chair,back scratcher,2022040177,fork,cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw,0.67,8.425152,9.073563,0.7776128798723221,0.910824090242386,0.9021168425679207
177,177,177,177,178,chair,A,2022040178,fork,cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw,0.67,6.875682,6.8114243,1.0,1.0,1.0
178,178,178,178,179,chair,back scratcher,2022040179,fork,cmpl-4zrZWebxU7t3KID75VgorICiQ98tS,0.68,8.425152,9.073563,0.7776128798723221,0.910824090242386,1.0
179,179,179,179,180,chair,comb your hair,2022040180,fork,cmpl-4zrZWebxU7t3KID75VgorICiQ98tS,0.68,12.50004,12.953321,0.7295515835285187,0.8001356571912766,0.7678568363189697
180,180,180,180,181,chair,toothpick,2022040181,fork,cmpl-4zrZWebxU7t3KID75VgorICiQ98tS,0.68,9.51455,7.469361,0.8833847790956497,0.5476693212985992,0.7073829770088196
181,181,181,181,182,chair,scrape dirt off your shoes,2022040182,fork,cmpl-4zrZWebxU7t3KID75VgorICiQ98tS,0.68,15.03158,14.003167,0.7237044274806976,0.5829681754112244,0.7194341719150543
182,182,182,182,183,chair,pick up small objects like paperclips or beads,2022040183,fork,cmpl-4zrZWebxU7t3KID75VgorICiQ98tS,0.68,22.061485,22.120903,0.6831368207931519,0.6912108361721039,0.5130407810211182
183,183,183,183,184,chair,fork,2022040184,fork,cmpl-4zrZWebxU7t3KID75VgorICiQ98tS,0.68,8.77234,0.0,0.8215309530496597,0.0,0.6912108361721039
184,184,184,184,185,chair,toothpick,2022040185,fork,cmpl-4zrZY4nYblpqmzHy9W3YWvhChz4N6,0.68,9.51455,7.469361,0.8833847790956497,0.5476693212985992,1.0
185,185,185,185,186,chair,make small holes in fabric so that you can thread ribbon or string through it to create decorations,2022040186,fork,cmpl-4zrZY4nYblpqmzHy9W3YWvhChz4N6,0.68,31.349243,31.444912,0.6601696908473969,0.6722778677940369,0.6731305718421936
186,186,186,186,187,chair,makeshift chopsticks when eating rice or noodles,2022040187,fork,cmpl-4zrZY4nYblpqmzHy9W3YWvhChz4N6,0.68,24.773846,23.761555,0.7474634349346161,0.6067220568656921,0.5733383297920227
187,187,187,187,188,chair,play the steel pan drums,2022040188,fork,cmpl-4zrZY4nYblpqmzHy9W3YWvhChz4N6,0.68,17.95609,17.211409,0.6811420321464539,0.579960972070694,0.5555154979228973
188,188,188,188,189,chair,A,2022040189,fork,cmpl-4zrZY4nYblpqmzHy9W3YWvhChz4N6,0.68,6.875682,6.8114243,1.0,1.0,1.0
189,189,189,189,190,chair,hairpin,2022040190,fork,cmpl-4zrZdUvDG0St0SuFktOwf4gs47zNp,0.68,9.503166,8.5654955,0.9231463000178336,0.7565769106149673,1.0
190,190,190,190,191,chair,toothpick,2022040191,fork,cmpl-4zrZdUvDG0St0SuFktOwf4gs47zNp,0.68,9.51455,7.469361,0.8833847790956497,0.5476693212985992,0.7493102252483368
191,191,191,191,192,chair,remove splinters,2022040192,fork,cmpl-4zrZdUvDG0St0SuFktOwf4gs47zNp,0.68,11.0193,10.439945,0.7810142934322357,0.6961894333362579,0.6029238700866699
192,192,192,192,193,chair,clean under your fingernails,2022040193,fork,cmpl-4zrZdUvDG0St0SuFktOwf4gs47zNp,0.68,11.141424,10.876214,0.7436992824077606,0.7072691917419434,0.4341091513633728
193,193,193,193,194,chair,can double as a chopstick holder.,2022040194,fork,cmpl-4zrZdUvDG0St0SuFktOwf4gs47zNp,0.68,13.777198,13.33152,0.5822055041790009,0.5239938199520111,0.607042133808136
194,194,194,194,195,chair,Use the tines of a fork,2022040195,fork,cmpl-4zrZdUvDG0St0SuFktOwf4gs47zNp,0.68,14.8467045,9.57195,0.8218005001544952,0.1698560714721679,0.44880998134613037
195,195,195,195,196,chair,Use a fork to eat soup without making a mess,2022040196,fork,cmpl-4zrZhgIyBhnNWABiT0OfdrsodCcvI,0.69,23.842909,21.66818,0.6940925121307373,0.4035219550132751,1.0
196,196,196,196,197,chair,Use a fork to eat spaghetti without making a mess,2022040197,fork,cmpl-4zrZhgIyBhnNWABiT0OfdrsodCcvI,0.69,23.495827,21.080694,0.7054925262928009,0.3838713765144348,0.03304016590118408
197,197,197,197,198,chair,Use a fork to eat salad without making a mess,2022040198,fork,cmpl-4zrZhgIyBhnNWABiT0OfdrsodCcvI,0.69,23.881058,21.66352,0.6882255971431732,0.392647385597229,0.03487628698348999
198,198,198,198,199,chair,Use a fork as a makeshift spoon if you don't have one handy,2022040199,fork,cmpl-4zrZhgIyBhnNWABiT0OfdrsodCcvI,0.69,19.778566,16.89899,0.6670022308826447,0.2973224520683288,0.23522037267684937
