id,response_id,eucldist_object_response,cosdist_object_response,eucldist_chair_response,cosdist_chair_response,object,response,originality_rater02,utility_rater02,surprise_rater02
536,2022050032,5.893447,0.567381829,6.4479938,0.629116863,book,use as a doorstop,2,5,2
537,2022050033,9.070099,0.931035481,8.711526,0.8125543,book,birdhouse,5,3,5
538,2022050034,6.3787622,0.659142166,6.5493183,0.626876265,book,carve into a sculpture,4,3,3
539,2022050035,6.0245705,0.603137732,6.484182,0.639916867,book,As part of a piñata,5,4,4
540,2022050036,6.319531,0.649477094,6.700444,0.667188525,book,As fuel for a fire,2,4,2
541,2022050037,6.0635133,0.609166443,6.409889,0.615741462,book,line the bottom of a birdcage,4,4,4
542,2022050038,8.389649,0.86496827,8.138883,0.765577152,book,co,99,0,99
543,2022050039,8.365611,0.847085744,8.658492,0.854830042,book,doorstop,2,5,2
544,2022050040,6.183057,0.608821929,6.07203,0.516999036,book,keep a table level,3,4,2
545,2022050041,6.073715,0.594761997,6.5317698,0.630646735,book,help with balance when doing Yoga or Pilates,4,5,3
546,2022050042,6.1183867,0.626092076,5.7435675,0.448417783,book,stacked and used as a makeshift stool or end table,3,3,3
547,2022050043,5.360132,0.434523582,6.579982,0.6566073,book,If you're ever feeling losta book can act as a,99,99,99
548,2022050044,7.1566772,0.734890193,6.8453045,0.617443174,book,door stop,2,5,2
549,2022050045,8.987339,0.939968154,8.695191,0.830963925,book,paperweight,2,5,1
550,2022050046,6.2698207,0.652368814,4.9792576,0.290716887,book,prop up a wobbly table or chair,3,4,2
551,2022050047,6.5264745,0.708546966,5.6610193,0.432442427,book,make a makeshift stool or step stool,3,4,3
552,2022050048,6.7813983,0.661421716,7.54756,0.764100671,book,can,4,1,2
553,2022050049,8.365611,0.847085744,8.658492,0.854830042,book,doorstop,2,5,2
554,2022050050,6.3651466,0.675155222,5.738524,0.449152231,book,prop up a wobbly table,3,4,2
555,2022050051,6.1842065,0.617073178,6.5202365,0.623922765,book,keep your computer screen from getting scratched,4,1,3
556,2022050052,5.8956656,0.557513148,6.553016,0.642411619,book,makes a great paperweight,2,5,1
557,2022050053,5.900651,0.553721994,6.6016016,0.647615135,book,fan yourself on a hot day,3,5,2
558,2022050054,6.235435,0.575532436,7.279983,0.735681593,book,If you,99,99,99
559,2022050055,5.6656303,0.505586058,6.5514545,0.6478903,book,can make a great doorstop,2,5,2
560,2022050056,5.1778564,0.389639437,6.485762,0.640953302,book,If you're craftyyou can turn an old book into a unique journal.,2,4,2
561,2022050057,5.461787,0.457845747,6.5833926,0.657148361,book,Don't have a coaster? No problem! Use a book instead,2,5,1
562,2022050058,5.741644,0.528172195,6.3603487,0.605827838,book,can also be used as a paperweight to keep your papers from blowing away,1,5,1
563,2022050059,6.110555,0.638536692,6.470881,0.646573901,book,Tired of traditional placecards,4,3,4
564,2022050060,8.365611,0.847085744,8.658492,0.854830042,book,doorstop,2,5,2
565,2022050061,6.3651466,0.675155222,5.738524,0.449152231,book,prop up a wobbly table,3,4,2
566,2022050062,6.702663,0.703139305,7.0178294,0.707718492,book,kill a spider,1,5,1
567,2022050063,8.987339,0.939968154,8.695191,0.830963925,book,paperweight,2,5,1
568,2022050064,6.2200613,0.623315185,6.6853485,0.661415875,book,start a fire in an emergency situation,2,4,2
569,2022050065,6.7813983,0.661421716,7.54756,0.764100671,book,can,4,1,2
570,2022050066,5.0618777,0.3715294,6.3475437,0.589316189,book,Make a book into a lampshade,4,3,5
571,2022050067,5.4728093,0.459091246,6.2611446,0.569506973,book,Use old books as wall decor in your home,2,4,2
572,2022050068,7.162649,0.697866797,7.4070873,0.695063651,book,jewelry box,5,3,4
573,2022050069,5.0766063,0.373400211,6.3827353,0.601541489,book,Make a purse out of an old book,5,3,5
574,2022050070,5.3671107,0.430070996,6.422753,0.631465614,book,Create a memory box by decoupaging an old book with photos and mementos,3,4,2
575,2022050071,5.8009067,0.532139391,5.84697,0.472783089,book,Cover the top of a coffee table,2,4,3
576,2022050072,4.9752264,0.350191772,6.512723,0.638724059,book,Using a book as a doorstop,2,5,2
577,2022050073,5.1534104,0.383567333,6.5446877,0.657943994,book,Tearing out pages of a book to use as confetti,3,4,2
578,2022050074,4.887183,0.334045529,6.5331774,0.64018634,book,Making a paper airplanes out of the pages of a book,2,5,2
579,2022050075,5.2455716,0.406712472,6.350774,0.602161318,book,Creating a sculpture by stacking books in an interesting way,4,4,3
580,2022050076,5.5561786,0.480956435,6.4538684,0.628687888,book,Building a fort by surrounding yourself with stacked books,4,3,4
581,2022050077,4.6448774,0.290417612,6.673681,0.66936174,book,Drawing on the pages of a book,1,5,1
582,2022050078,8.365611,0.847085744,8.658492,0.854830042,book,doorstop,2,5,2
583,2022050079,6.177492,0.629042327,6.099939,0.532515526,book,prop up a table or other surface,3,4,2
584,2022050080,8.987339,0.939968154,8.695191,0.830963925,book,paperweight,2,5,1
585,2022050081,6.015076,0.590586573,6.5503926,0.646375537,book,stacked and arranged to create interesting sculptures or shapes,3,4,3
586,2022050082,5.616276,0.495399415,6.4134417,0.616747856,book,cut open and its pages used as wrapping paper or for other crafts,3,4,3
587,2022050083,8.365611,0.847085744,8.658492,0.854830042,book,doorstop,2,5,2
588,2022050084,6.136637,0.600743711,5.955741,0.493256629,book,level a table or shelf,3,4,3
589,2022050085,8.987339,0.939968154,8.695191,0.830963925,book,paperweight,2,5,1
590,2022050086,6.302331,0.650795549,6.141006,0.538264245,book,prop up a window or door,2,5,2
591,2022050087,5.9887023,0.606542438,6.4558845,0.647024125,book,make artsuch as by decoupaging it onto another surface,2,4,2
592,2022050088,5.531581,0.474082112,6.3398705,0.594050974,book,Turn it into a piece of art by painting or drawing on the cover,2,4,2
593,2022050089,5.7737684,0.535715282,6.450144,0.628732204,book,Use it as a doorstop,2,5,2
594,2022050090,5.787524,0.537377566,6.3299108,0.594046384,book,Decorate with it by wrapping it in pretty paper and ribbon,2,4,2
595,2022050091,5.612609,0.493758678,6.6680593,0.681808174,book,Cut out images from the pages to make a collage,2,5,2
596,2022050092,5.6996,0.516808003,6.2397885,0.572749257,book,Make a mobile out of old books by hanging them from the ceiling with string or wire,5,3,5
597,2022050093,5.2960453,0.420210361,6.207767,0.560252726,book,Make a lamp shade out of an old book,4,3,5
598,2022050094,5.204949,0.39836961,6.450964,0.626740247,book,Cut out the pages of an old book and use them as coasters,3,4,2
599,2022050095,5.2702084,0.414895475,6.3367276,0.588049412,book,Use an old book as a door stop,2,5,2
600,2022050096,5.5878344,0.488491297,5.9275103,0.493221939,book,Stack a few books together to use as a makeshift stool or table,3,3,3
601,2022050097,5.2336984,0.406072855,6.4349914,0.618811667,book,Tear out the pages of an old book and use them as wall art or,3,4,2
602,2022050098,7.1566772,0.734890193,6.8453045,0.617443174,book,door stop,2,5,2
603,2022050099,6.382291,0.639191985,6.8712573,0.683054954,book,start a fire,2,4,2
604,2022050100,5.907425,0.53179124,6.8081875,0.662727982,book,make paper airplanes,2,4,2
605,2022050101,6.369084,0.66409713,6.511275,0.623301953,book,coaster for your beverage,2,5,1
606,2022050102,5.516818,0.471158147,6.6888103,0.689696252,book,given as a gifteven if you haven't read it yet!,1,5,1
607,2022050103,6.775876,0.645056695,7.2753134,0.691592336,book,A,99,99,99
608,2022050104,7.1848035,0.778024301,6.409814,0.584905177,fork,back scratcher,NA,NA,NA
609,2022050105,6.886864,0.712709993,6.946366,0.714409381,fork,remove lint from clothing,NA,NA,NA
610,2022050106,7.469361,0.547669321,9.51455,0.883384779,fork,toothpick,NA,NA,NA
611,2022050107,6.8225884,0.759048104,6.7288456,0.714326054,fork,apply makeupsuch as mascara or lipstick.,NA,NA,NA
612,2022050108,6.7834024,0.799442351,6.494678,0.668715626,fork,style hairsuch as in braids or upd,NA,NA,NA
613,2022050109,5.8812237,0.492609203,6.460743,0.616547376,fork,Use a fork to eat cake without getting your hands dirty,NA,NA,NA
614,2022050110,6.1704082,0.568961322,6.4601293,0.631039888,fork,Stick a fork in an electrical outlet to see if it's still working,NA,NA,NA
615,2022050111,5.6285424,0.436245263,6.8931265,0.738197446,fork,Use a fork to test the doneness of meat,NA,NA,NA
616,2022050112,6.1544423,0.565776497,6.2132645,0.566618174,fork,Hold a fork like a microphone and give impromptu speeches,NA,NA,NA
617,2022050113,6.0699115,0.544011027,6.4998236,0.644632429,fork,Juggle forks with friends for entertainment,NA,NA,NA
618,2022050114,7.247839,0.791475207,6.8563743,0.684560776,fork,Make music with,NA,NA,NA
619,2022050115,5.357101,0.377465606,6.6055818,0.658951133,fork,Fork as a bookmark,NA,NA,NA
620,2022050116,5.7632117,0.464751601,6.8764925,0.710853547,fork,Use fork to apply makeup,NA,NA,NA
621,2022050117,5.299263,0.370565712,6.5202894,0.621207178,fork,Paint with a fork,NA,NA,NA
622,2022050118,5.274637,0.363338709,6.635583,0.658483028,fork,Draw with a fork,NA,NA,NA
623,2022050119,5.811448,0.474995196,6.607316,0.644306779,fork,Eat an entire meal with a fork,NA,NA,NA
624,2022050120,4.9983635,0.316942155,6.789196,0.676280946,fork,Cook with a fork,NA,NA,NA
625,2022050121,5.1725655,0.347447813,6.612458,0.638656437,fork,Clean with a fork,NA,NA,NA
626,2022050122,5.1942763,0.348304927,6.516712,0.626704216,fork,Decorate with a fork,NA,NA,NA
627,2022050123,5.9133015,0.498647869,6.5987587,0.646927685,fork,Play music with a fork,NA,NA,NA
628,2022050124,6.3145866,0.598818839,6.442796,0.617408395,fork,Use as a utensil,NA,NA,NA
629,2022050125,5.8412232,0.483836889,6.5764465,0.64621973,fork,Use a fork to eat soup without making a mess,NA,NA,NA
630,2022050126,6.0311995,0.52820617,6.3478875,0.59130609,fork,Stick a fork in your hair to hold it back while you cook,NA,NA,NA
631,2022050127,5.84798,0.486849546,6.496409,0.634063601,fork,Use a fork to play the drums,NA,NA,NA
632,2022050128,5.9013186,0.497729242,6.4988832,0.627791852,fork,Use a fork to open a bottle of beer,NA,NA,NA
633,2022050129,6.2352786,0.582245767,6.5190516,0.641385049,fork,Use a fork as a bookmark in your favorite book,NA,NA,NA
634,2022050130,5.7162075,0.456066012,6.443109,0.620787561,fork,Stick a few forks in the ground,NA,NA,NA
635,2022050131,5.528077,0.414852917,6.443219,0.615066677,fork,Pick up leaves with a fork,NA,NA,NA
636,2022050132,6.337357,0.594914943,6.395801,0.596199185,fork,Make a mini garden rake,NA,NA,NA
637,2022050133,5.659185,0.44310987,6.3897285,0.605985463,fork,Scrape the bottom of your shoes with a fork,NA,NA,NA
638,2022050134,5.9418473,0.510015965,6.428948,0.619760334,fork,Get lint out of your clothes with a fork,NA,NA,NA
639,2022050135,5.7659574,0.462802708,6.270108,0.586863995,fork,Curl your hair with a fork (tines facing in),NA,NA,NA
640,2022050136,6.31771,0.604105204,6.5795527,0.658463657,fork,Use as chopsticks!,NA,NA,NA
641,2022050137,6.7334204,0.650982052,6.9785852,0.694170535,fork,Eat spaghetti like Lady,NA,NA,NA
642,2022050138,5.682725,0.448634923,6.520135,0.636945128,fork,Use a fork to eat your cereal instead of a spoon,NA,NA,NA
643,2022050139,6.1704082,0.568961322,6.4601293,0.631039888,fork,Stick a fork in an electrical outlet to see if it's still working,NA,NA,NA
644,2022050140,6.0245953,0.527808696,6.4023457,0.606973767,fork,Use a fork as a comb for your hair,NA,NA,NA
645,2022050141,5.957279,0.512126923,6.3955107,0.605966777,fork,Use a fork to play the piano,NA,NA,NA
646,2022050142,5.7775583,0.470310092,6.42393,0.614795566,fork,Stick forks into the ground to make garden markers,NA,NA,NA
647,2022050143,6.774636,0.713021666,6.600719,0.653985351,fork,Make wind chimes out of,NA,NA,NA
648,2022050144,5.8412232,0.483836889,6.5764465,0.64621973,fork,Use a fork to eat soup without making a mess,NA,NA,NA
649,2022050145,5.853186,0.485126853,6.467061,0.614200652,fork,Use a fork to stir your coffee or tea,NA,NA,NA
650,2022050146,5.8759594,0.492193162,6.543539,0.639991492,fork,Use a fork to eat yogurt without getting your hands messy,NA,NA,NA
651,2022050147,6.130454,0.55773297,6.4792356,0.634467781,fork,Use a fork to get the last bit of ketchup out of the bottle,NA,NA,NA
652,2022050148,6.015354,0.524309516,6.529318,0.635979295,fork,Use a fork to eat ice cream without dripping it all over yourself,NA,NA,NA
653,2022050149,6.6931915,0.721532375,6.7643666,0.725855231,fork,eat foodof course!,NA,NA,NA
654,2022050150,5.905297,0.50123173,6.2057633,0.567445993,fork,play the forks - a musical instrument made by rubbing two metal forks together,NA,NA,NA
655,2022050151,6.8264236,0.700043052,6.419276,0.592555434,fork,hold back your hair while you're washing your face,NA,NA,NA
656,2022050152,6.5547996,0.676895469,6.6181984,0.678963572,fork,dig in the dirt - great for small planting jobs,NA,NA,NA
657,2022050153,6.6246014,0.686838746,6.654333,0.679868102,fork,miniature sundae - perfect for when you're craving something sweet but don't want to,NA,NA,NA
658,2022050154,8.851403,0.895510077,8.875823,0.89141909,fork,bookmark,NA,NA,NA
659,2022050155,6.642381,0.682268202,6.197578,0.556276411,fork,hold down a stack of papers,NA,NA,NA
660,2022050156,6.331878,0.573842734,6.805573,0.666955292,fork,scrape dirt off your shoes,NA,NA,NA
661,2022050157,6.6594296,0.67766723,6.6832175,0.670091957,fork,pick up small objects like coins or beads,NA,NA,NA
662,2022050158,6.499332,0.630602419,6.98493,0.737326443,fork,hairpin or bobby pin,NA,NA,NA
663,2022050159,5.798267,0.473223925,6.558306,0.63676253,fork,Use a fork to comb your hair,NA,NA,NA
664,2022050160,5.2974057,0.367766082,6.628481,0.657213092,fork,Use a fork as a toothpick,NA,NA,NA
665,2022050161,6.1704082,0.568961322,6.4601293,0.631039888,fork,Stick a fork in an electrical outlet to see if it's still working,NA,NA,NA
666,2022050162,6.0794077,0.546619445,6.2553415,0.578418523,fork,Use a fork to pick up small items like paperclips or coins off the floor,NA,NA,NA
667,2022050163,6.039767,0.535829574,6.3403707,0.600186735,fork,Put a rubber band around the end of a fork and use it as a sl,NA,NA,NA
668,2022050164,7.1848035,0.778024301,6.409814,0.584905177,fork,back scratcher,NA,NA,NA
669,2022050165,6.687406,0.685038477,6.7004952,0.674702287,fork,pick up small items like coins or beads,NA,NA,NA
670,2022050166,6.6511097,0.670222998,6.0453086,0.51533097,fork,fluff up a pillow,NA,NA,NA
671,2022050167,7.4596605,0.821027264,7.223814,0.75245887,fork,mix paints together,NA,NA,NA
672,2022050168,6.8769255,0.703383267,6.7228327,0.655268788,fork,hairpin or hair tie,NA,NA,NA
673,2022050169,6.7613997,0.644997776,7.0740895,0.701741785,fork,stir a drink,NA,NA,NA
674,2022050170,6.687158,0.658508211,6.585442,0.623624146,fork,eat food with one hand,NA,NA,NA
675,2022050171,6.265872,0.579380304,6.357775,0.588542521,fork,hold food while cutting it with a knife,NA,NA,NA
676,2022050172,6.8971834,0.612478614,7.7575316,0.77136758,fork,makeshift toothpick,NA,NA,NA
677,2022050173,6.5053177,0.672623456,6.3411236,0.607260525,fork,play the piano (by pressing on the tines,NA,NA,NA
678,2022050174,7.2480407,0.818405956,6.832292,0.697877347,fork,play the xylophone,NA,NA,NA
679,2022050175,6.245348,0.546592325,7.309422,0.767123491,fork,toothpick.,NA,NA,NA
680,2022050176,6.442714,0.643926084,6.2653594,0.580689609,fork,If you bend a forkyou can use it as a curling iron for your hair.,NA,NA,NA
681,2022050177,6.550391,0.634200931,6.724233,0.662700266,fork,eat soup without making a mess,NA,NA,NA
682,2022050178,7.437172,0.751359165,7.1699243,0.685831338,fork,comb your hair,NA,NA,NA
683,2022050179,5.887561,0.496147215,6.518606,0.639428437,fork,Use a fork to make patterns in sand or dirt,NA,NA,NA
684,2022050180,6.02641,0.530659735,6.497663,0.6372419,fork,Stick a fork in a potted plant to help support it,NA,NA,NA
685,2022050181,5.7775226,0.46998924,6.5982533,0.655257344,fork,Use a fork as a bookmark,NA,NA,NA
686,2022050182,6.0477195,0.538790822,6.2754374,0.584782481,fork,Hang forks on a string to make wind chimes or mobile art,NA,NA,NA
687,2022050183,6.3858185,0.634966463,6.491588,0.64921391,fork,Make music with forks by tapping them on different surfaces – experiment with different sounds!,NA,NA,NA
688,2022050184,8.851403,0.895510077,8.875823,0.89141909,fork,bookmark,NA,NA,NA
689,2022050185,6.8805323,0.748025656,6.676939,0.678633988,fork,make music by hitting it against different surfaces,NA,NA,NA
690,2022050186,7.469361,0.547669321,9.51455,0.883384779,fork,toothpick,NA,NA,NA
691,2022050187,6.7339473,0.666143477,6.691786,0.644841164,fork,eat food without getting your hands dirty,NA,NA,NA
692,2022050188,6.782095,0.689043373,6.7366266,0.665702611,fork,play with your food before you eat it,NA,NA,NA
693,2022050189,5.5900435,0.426292658,6.742114,0.659196883,fork,Eating food with a fork,NA,NA,NA
694,2022050190,6.668206,0.693345666,6.1349792,0.542603284,fork,Picking up food that has fallen on the floor,NA,NA,NA
695,2022050191,5.9540515,0.511503428,6.3456626,0.593806416,fork,Using a fork to hold a piece of food while cutting it with a knife,NA,NA,NA
696,2022050192,6.5928183,0.650345564,7.1859927,0.78498067,fork,Spear vegetables or fruit for juicing or smoothies,NA,NA,NA
697,2022050193,5.5363297,0.417305529,6.5279703,0.630588144,fork,Twirling pasta around a fork before eating it,NA,NA,NA
698,2022050194,6.6433773,0.661659002,6.858912,0.701274306,fork,Making patterns in soft foods like mashed potatoes,NA,NA,NA
699,2022050195,8.512836,0.822411075,8.97673,0.905537739,fork,Mix,NA,NA,NA
700,2022050196,6.6227064,0.669517219,6.683327,0.671226472,fork,Pick up small things like beads or glitter,NA,NA,NA
701,2022050197,6.7613997,0.644997776,7.0740895,0.701741785,fork,Stir a drink,NA,NA,NA
702,2022050198,7.2306123,0.633297831,8.245631,0.817059591,fork,Eat spaghetti,NA,NA,NA
703,2022050199,6.4396224,0.621646941,6.5820174,0.64342019,fork,Hold onto foods like chicken wings so you don't make a mess,NA,NA,NA
704,2022050200,6.826053,0.674888462,6.8660374,0.672529399,fork,Help cut soft foods,NA,NA,NA
705,2022050201,6.6491494,0.702368945,6.1400027,0.547760725,fork,Use as a back scratcher,NA,NA,NA
706,2022050202,6.2223444,0.589945585,6.420627,0.631417692,fork,Make music- use as drumsticks on pots and pans,NA,NA,NA
707,2022050203,6.5235996,0.667020559,6.470381,0.636637866,fork,Garden tool- help loosen,NA,NA,NA
708,2022050204,6.052233,0.535398692,6.8475056,0.725929558,fork,Use a fork to add extra flavor to your cooking by marinating meat or poultry in a flavorful sauce before grilling or baking,NA,NA,NA
709,2022050205,6.464205,0.648986876,6.389975,0.613537729,fork,Get creative with breakfast and make eggs benedict on a waffle for a delicious and unique twist,NA,NA,NA
710,2022050206,6.4602065,0.676120818,6.4981375,0.668538749,fork,Create elegant hors d'oeuvres by spearing fruitcheeseand other bite-sized foods on toothp,NA,NA,NA
711,2022050207,7.6565614,0.742841095,8.725508,0.747745156,tin can,telephone,NA,NA,NA
712,2022050208,5.4126863,0.519070983,7.055132,0.611264437,tin can,candle holder,NA,NA,NA
713,2022050209,7.000648,0.651221275,8.292153,0.705116689,tin can,vase,NA,NA,NA
714,2022050210,5.432624,0.564656079,6.99382,0.624467462,tin can,pencil holder,NA,NA,NA
715,2022050211,4.7858295,0.542486399,6.6578674,0.625142038,tin can,An ashtray,NA,NA,NA
716,2022050212,5.5579467,0.570426911,7.9714723,0.80212988,tin can,coin bank,NA,NA,NA
717,2022050213,7.5555935,0.912026666,8.658492,0.854830042,tin can,doorstop,NA,NA,NA
718,2022050214,7.3449664,0.81119673,8.695191,0.830963925,tin can,paperweight,NA,NA,NA
719,2022050215,5.884381,0.626296341,7.9653525,0.789775848,tin can,bird feeder,NA,NA,NA
720,2022050216,7.0509057,0.679844856,8.168779,0.695212483,tin can,planter,NA,NA,NA
721,2022050217,5.001276,0.554228723,7.058078,0.688332796,tin can,vase for flowers,NA,NA,NA
722,2022050218,5.432624,0.564656079,6.99382,0.624467462,tin can,pencil holder,NA,NA,NA
723,2022050219,5.177012,0.617127329,7.1500354,0.723315209,tin can,hold paintbrushes,NA,NA,NA
724,2022050220,3.7302096,0.373542607,6.668472,0.675920039,tin can,store small items such as paperclips or buttons,NA,NA,NA
725,2022050221,5.5579467,0.570426911,7.9714723,0.80212988,tin can,coin bank,NA,NA,NA
726,2022050222,7.000648,0.651221275,8.292153,0.705116689,tin can,vase,NA,NA,NA
727,2022050223,3.2453704,0.278159261,6.247545,0.573477596,tin can,Cut the top off of a tin can and use it as a pencil holder,NA,NA,NA
728,2022050224,3.1670017,0.262950718,6.510343,0.642402679,tin can,Use a tin can as a planter for small plants or succulents,NA,NA,NA
729,2022050225,3.269913,0.283555806,6.485261,0.638573319,tin can,Make a wind chime out of a few tin cans and some string or fishing line,NA,NA,NA
730,2022050226,2.5207129,0.156478226,6.7605762,0.673669755,tin can,Turn a tin,NA,NA,NA
731,2022050227,3.6285026,0.351477623,6.3994503,0.606309414,tin can,could be used as a vase for flowers,NA,NA,NA
732,2022050228,4.2336283,0.465376377,5.79489,0.46010673,tin can,a pencil holder on a desk,NA,NA,NA
733,2022050229,3.6950655,0.379035234,6.371185,0.612128884,tin can,could be used to hold paintbrushes in an artist's studio,NA,NA,NA
734,2022050230,4.6803403,0.500575185,7.1693354,0.724555075,tin can,a coin bank,NA,NA,NA
735,2022050231,3.605051,0.355265141,6.360237,0.605709225,tin can,telephone could be made by punching holes in two cans,NA,NA,NA
736,2022050232,3.553646,0.336035669,6.555441,0.645965248,tin can,could be used as a planter for small plants or herbs,NA,NA,NA
737,2022050233,3.6635673,0.360363245,5.9402895,0.495569229,tin can,could be used as a pencil holder on a desk,NA,NA,NA
738,2022050234,3.6950655,0.379035234,6.371185,0.612128884,tin can,could be used to hold paintbrushes in an artist's studio,NA,NA,NA
739,2022050235,3.7118428,0.366385043,6.5551276,0.642790467,tin can,could be used as a vase for fresh flowers or artificial flowers,NA,NA,NA
740,2022050236,7.6565614,0.742841095,8.725508,0.747745156,tin can,telephone,NA,NA,NA
741,2022050237,5.4126863,0.519070983,7.055132,0.611264437,tin can,candle holder,NA,NA,NA
742,2022050238,5.5684986,0.545723438,8.060158,0.79839085,tin can,plant pot,NA,NA,NA
743,2022050239,7.610337,0.836149186,9.065444,0.87699692,tin can,piñata,NA,NA,NA
744,2022050240,5.557062,0.597642928,7.7528734,0.778148249,tin can,wind chime,NA,NA,NA
745,2022050241,5.884381,0.626296341,7.9653525,0.789775848,tin can,bird feeder,NA,NA,NA
746,2022050242,7.123441,0.786672533,7.93417,0.70688948,tin can,lampshade,NA,NA,NA
747,2022050243,5.4942255,0.563439518,7.051837,0.626990259,tin can,pen holder,NA,NA,NA
748,2022050244,3.6685436,0.353685617,6.725841,0.681375474,tin can,set of stacking nesting tins cans,NA,NA,NA
749,2022050245,7.000648,0.651221275,8.292153,0.705116689,tin can,vase,NA,NA,NA
750,2022050246,5.5342402,0.601439357,7.6999483,0.773685038,tin can,piggy bank,NA,NA,NA
751,2022050247,5.4126863,0.519070983,7.055132,0.611264437,tin can,candle holder,NA,NA,NA
752,2022050248,4.393939,0.420922995,7.01797,0.674158126,tin can,An ice cream container,NA,NA,NA
753,2022050249,4.6601186,0.455413103,6.745983,0.606837243,tin can,lunch box,NA,NA,NA
754,2022050250,4.174009,0.418093979,6.924528,0.688812256,tin can,storage container for small items,NA,NA,NA
755,2022050251,7.0509057,0.679844856,8.168779,0.695212483,tin can,planter,NA,NA,NA
756,2022050252,5.884381,0.626296341,7.9653525,0.789775848,tin can,bird feeder,NA,NA,NA
757,2022050253,5.557062,0.597642928,7.7528734,0.778148249,tin can,wind chime,NA,NA,NA
758,2022050254,3.5725431,0.339142978,6.4195676,0.610522985,tin can,could be used as a vase for small flowers,NA,NA,NA
759,2022050255,3.3974788,0.308406651,6.3838835,0.608369231,tin can,could be used to hold pencils or other small stationary items.,NA,NA,NA
760,2022050256,3.4620085,0.313871861,6.242005,0.563846618,tin can,could be used as a candle holder,NA,NA,NA
761,2022050257,3.5723712,0.334749401,6.6612153,0.665559858,tin can,could be used to store loose change,NA,NA,NA
762,2022050258,4.025231,0.443701327,6.57192,0.654183388,tin can,telephone: two people each have a string,NA,NA,NA
763,2022050259,3.5396082,0.329918861,6.361448,0.593381912,tin can,could be used as a vase,NA,NA,NA
764,2022050260,3.567586,0.336262405,6.2766953,0.573538154,tin can,could be used as a pencil holder,NA,NA,NA
765,2022050261,3.5165553,0.330661952,6.530668,0.642962426,tin can,could be used to hold paintbrushes,NA,NA,NA
766,2022050262,3.7343094,0.368139267,6.557093,0.640084475,tin can,could be used as a pot for a plant,NA,NA,NA
767,2022050263,3.706671,0.374050677,6.431736,0.620472193,tin can,could be used as a doorstop,NA,NA,NA
768,2022050264,0,1.19E-07,7.2677965,0.745433539,tin can,tin can,NA,NA,NA
769,2022050265,3.6430027,0.344408035,6.6407895,0.654760092,tin can,could be used as a plant pot,NA,NA,NA
770,2022050266,3.5868285,0.352562368,6.501432,0.646559447,tin can,a storage container for small objects such as buttonsjewelryor coins.,NA,NA,NA
771,2022050267,3.4620085,0.313871861,6.242005,0.563846618,tin can,could be used as a candle holder,NA,NA,NA
772,2022050268,3.493979,0.33045274,6.4992685,0.642823011,tin can,make a wind chime by attaching it to other objects such as shells or beads,NA,NA,NA
773,2022050269,5.5579467,0.570426911,7.9714723,0.80212988,tin can,coin bank,NA,NA,NA
774,2022050270,5.4126863,0.519070983,7.055132,0.611264437,tin can,candle holder,NA,NA,NA
775,2022050271,4.138622,0.409098804,6.9836087,0.700444877,tin can,hold small plants or flowers,NA,NA,NA
776,2022050272,3.8532727,0.430286825,6.3875866,0.627863288,tin can,storage container for pens and pencilspaper clipsetc.,NA,NA,NA
777,2022050273,4.418714,0.406581223,7.3669786,0.730397046,tin can,make,NA,NA,NA
778,2022050274,3.1863837,0.266614974,6.183861,0.556924611,tin can,Make a pencil holder by painting and decorating a tin can,NA,NA,NA
779,2022050275,3.2345717,0.276646972,6.512247,0.648694545,tin can,Use a tin can as a planter for small succulents or cacti,NA,NA,NA
780,2022050276,3.6477232,0.360400558,6.2476325,0.572292387,tin can,vase or candle holder by wrapping it in twine or ribbon,NA,NA,NA
781,2022050277,4.3832684,0.475295424,6.9627695,0.709439784,tin can,Create fun patterns on,NA,NA,NA
782,2022050278,3.632685,0.357122123,6.512577,0.640986174,tin can,could be used as a planter for small plants or succulents,NA,NA,NA
783,2022050279,3.7478034,0.388296485,6.2701225,0.581921011,tin can,cute and easy vase by wrapping twine or yarn around the middle,NA,NA,NA
784,2022050280,3.3222735,0.288263798,6.353676,0.616235554,tin can,Make a set of coasters by decoupaging old magazine pages onto tin cans and sealing with clear Mod Podge,NA,NA,NA
785,2022050281,2.6986134,0.180082798,6.772406,0.674066901,tin can,Use an empty tin,NA,NA,NA
786,2022050282,3.5396082,0.329918861,6.361448,0.593381912,tin can,could be used as a vase,NA,NA,NA
787,2022050283,3.567586,0.336262405,6.2766953,0.573538154,tin can,could be used as a pencil holder,NA,NA,NA
788,2022050284,3.4460237,0.321637034,6.303407,0.592724413,tin can,could be used to hold small office supplies like paperclips or pushpins,NA,NA,NA
789,2022050285,3.5959792,0.353139639,6.427267,0.62370652,tin can,with both ends cut off could be used as a planter for small plants or succulents,NA,NA,NA
790,2022050286,5.4549103,0.590703815,7.2753134,0.691592336,tin can,A,NA,NA,NA
791,2022050287,3.8538198,0.376173794,6.628005,0.6410487,tin can,container for a homemade candle,NA,NA,NA
792,2022050288,5.001276,0.554228723,7.058078,0.688332796,tin can,vase for flowers,NA,NA,NA
793,2022050289,5.432624,0.564656079,6.99382,0.624467462,tin can,pencil holder,NA,NA,NA
794,2022050290,3.6355078,0.349290371,6.4748797,0.621293277,tin can,storage container for small items such as hair clips or jewelry,NA,NA,NA
795,2022050291,5.5684986,0.545723438,8.060158,0.79839085,tin can,plant pot,NA,NA,NA
