"id","item","response","respondent_id","gpt3_id","temperature"
486,"tin can","can opener",88,"cmpl-4zrd524B8q1ksMWn7vFZYBuuX8IPn",0.76
487,"tin can","colander",88,"cmpl-4zrd524B8q1ksMWn7vFZYBuuX8IPn",0.76
488,"tin can","candle holder",88,"cmpl-4zrd524B8q1ksMWn7vFZYBuuX8IPn",0.76
489,"tin can","vase",88,"cmpl-4zrd524B8q1ksMWn7vFZYBuuX8IPn",0.76
490,"tin can","pen holder",88,"cmpl-4zrd524B8q1ksMWn7vFZYBuuX8IPn",0.76
491,"tin can","An ashtray",88,"cmpl-4zrd524B8q1ksMWn7vFZYBuuX8IPn",0.76
492,"tin can","bird feeder",88,"cmpl-4zrd524B8q1ksMWn7vFZYBuuX8IPn",0.76
493,"tin can","wind chime",88,"cmpl-4zrd524B8q1ksMWn7vFZYBuuX8IPn",0.76
494,"tin can","planter",88,"cmpl-4zrd524B8q1ksMWn7vFZYBuuX8IPn",0.76
495,"tin can","planter for small plants or herbs",89,"cmpl-4zrdAUqGiLghD5AjfihSegqsCWnLT",0.76
496,"tin can","Cut the top off of a tin can and use it as a pencil holder on your desk",89,"cmpl-4zrdAUqGiLghD5AjfihSegqsCWnLT",0.76
497,"tin can","Use a tin can as a vase for fresh flowers",89,"cmpl-4zrdAUqGiLghD5AjfihSegqsCWnLT",0.76
498,"tin can","Make a wind chime out of old tin cans and some string or wire",89,"cmpl-4zrdAUqGiLghD5AjfihSegqsCWnLT",0.76
499,"tin can","Turn",89,"cmpl-4zrdAUqGiLghD5AjfihSegqsCWnLT",0.76
500,"tin can","vase",90,"cmpl-4zrdDeq7FkGc7hNoiW5nBllPOvLaB",0.76
501,"tin can","make a wind chime",90,"cmpl-4zrdDeq7FkGc7hNoiW5nBllPOvLaB",0.76
502,"tin can","planter",90,"cmpl-4zrdDeq7FkGc7hNoiW5nBllPOvLaB",0.76
503,"tin can","bird feeder",90,"cmpl-4zrdDeq7FkGc7hNoiW5nBllPOvLaB",0.76
504,"tin can","hold pencils or pens on a desk",90,"cmpl-4zrdDeq7FkGc7hNoiW5nBllPOvLaB",0.76
1,"book","door stop",1,"cmpl-59yPI70TEqZxYmHwgnCL4krL1wZFH",0.65
2,"book","start a fire in an emergency situation",1,"cmpl-59yPI70TEqZxYmHwgnCL4krL1wZFH",0.65
3,"book","paperweight",1,"cmpl-59yPI70TEqZxYmHwgnCL4krL1wZFH",0.65
4,"book","prop up a table or chair leg that is wobbling",1,"cmpl-59yPI70TEqZxYmHwgnCL4krL1wZFH",0.65
5,"book","coaster for drinks to protect",1,"cmpl-59yPI70TEqZxYmHwgnCL4krL1wZFH",0.65
6,"book","doorstop",2,"cmpl-59yPMcKhNs3l48AYrHhR5sousvIdr",0.65
7,"book","prop up a wobbly table",2,"cmpl-59yPMcKhNs3l48AYrHhR5sousvIdr",0.65
8,"book","paperweight",2,"cmpl-59yPMcKhNs3l48AYrHhR5sousvIdr",0.65
9,"book","make a papier-mâché mask",2,"cmpl-59yPMcKhNs3l48AYrHhR5sousvIdr",0.65
10,"book","cut up and made into a collage",2,"cmpl-59yPMcKhNs3l48AYrHhR5sousvIdr",0.65
11,"book","door stop",3,"cmpl-59yPPmCqhzNQFwIKtWPlXRnuU5ZS5",0.65
12,"book","hold up a table leg",3,"cmpl-59yPPmCqhzNQFwIKtWPlXRnuU5ZS5",0.65
13,"book","coaster for your beverage",3,"cmpl-59yPPmCqhzNQFwIKtWPlXRnuU5ZS5",0.65
14,"book","fan yourself on a hot day",3,"cmpl-59yPPmCqhzNQFwIKtWPlXRnuU5ZS5",0.65
15,"book","weight to keep paper from flying away in the wind",3,"cmpl-59yPPmCqhzNQFwIKtWPlXRnuU5ZS5",0.65
16,"book","Bookend",4,"cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc",0.66
17,"book","Doorstop",4,"cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc",0.66
18,"book","Paperweight",4,"cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc",0.66
19,"book","Decoration",4,"cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc",0.66
20,"book","Cat bed/house",4,"cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc",0.66
21,"book","Dog house/kennel",4,"cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc",0.66
22,"book","Bird house",4,"cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc",0.66
23,"book","Planter",4,"cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc",0.66
24,"book","Halloween decoration",4,"cmpl-59yPTYdTaZ7HRdXeSnCHerNyww3Uc",0.66
25,"book","doorstop",5,"cmpl-59yPVaQPKEJza6W5xOwmv6du0dusi",0.66
26,"book","prop up a wobbly table",5,"cmpl-59yPVaQPKEJza6W5xOwmv6du0dusi",0.66
27,"book","paperweight",5,"cmpl-59yPVaQPKEJza6W5xOwmv6du0dusi",0.66
28,"book","make a papier-mâché sculpture",5,"cmpl-59yPVaQPKEJza6W5xOwmv6du0dusi",0.66
29,"book","used as fuel for a bonfire",5,"cmpl-59yPVaQPKEJza6W5xOwmv6du0dusi",0.66
30,"book","paperweight",6,"cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H",0.66
31,"book","prop up a table leg",6,"cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H",0.66
32,"book","use as a doorstop",6,"cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H",0.66
33,"book","birdhouse",6,"cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H",0.66
34,"book","carve into a sculpture",6,"cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H",0.66
35,"book","As part of a piñata",6,"cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H",0.66
36,"book","As fuel for a fire",6,"cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H",0.66
37,"book","line the bottom of a birdcage",6,"cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H",0.66
38,"book","co",6,"cmpl-59yPazYVZuHkYy7MRitdCvkE3vH7H",0.66
39,"book","doorstop",7,"cmpl-59yPeOk1Dadl9K2qbtcBmQknDu7UH",0.77
40,"book","keep a table level",7,"cmpl-59yPeOk1Dadl9K2qbtcBmQknDu7UH",0.77
41,"book","help with balance when doing Yoga or Pilates",7,"cmpl-59yPeOk1Dadl9K2qbtcBmQknDu7UH",0.77
42,"book","stacked and used as a makeshift stool or end table",7,"cmpl-59yPeOk1Dadl9K2qbtcBmQknDu7UH",0.77
43,"book","If you're ever feeling losta book can act as a",7,"cmpl-59yPeOk1Dadl9K2qbtcBmQknDu7UH",0.77
44,"book","door stop",8,"cmpl-59yPjn4R6xhOoKgPm64iK8kcGbDc4",0.77
45,"book","paperweight",8,"cmpl-59yPjn4R6xhOoKgPm64iK8kcGbDc4",0.77
46,"book","prop up a wobbly table or chair",8,"cmpl-59yPjn4R6xhOoKgPm64iK8kcGbDc4",0.77
47,"book","make a makeshift stool or step stool",8,"cmpl-59yPjn4R6xhOoKgPm64iK8kcGbDc4",0.77
48,"book","can",8,"cmpl-59yPjn4R6xhOoKgPm64iK8kcGbDc4",0.77
49,"book","doorstop",9,"cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy",0.77
50,"book","prop up a wobbly table",9,"cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy",0.77
51,"book","keep your computer screen from getting scratched",9,"cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy",0.77
52,"book","makes a great paperweight",9,"cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy",0.77
53,"book","fan yourself on a hot day",9,"cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy",0.77
54,"book","If you",9,"cmpl-59yPn4UNvYsNpZQzAYkIZElaYO5Gy",0.77
55,"book","can make a great doorstop",10,"cmpl-59yPqFCEaAhcYUpEWRfnp097rHus1",0.78
56,"book","If you're craftyyou can turn an old book into a unique journal.",10,"cmpl-59yPqFCEaAhcYUpEWRfnp097rHus1",0.78
57,"book","Don't have a coaster? No problem! Use a book instead",10,"cmpl-59yPqFCEaAhcYUpEWRfnp097rHus1",0.78
58,"book","can also be used as a paperweight to keep your papers from blowing away",10,"cmpl-59yPqFCEaAhcYUpEWRfnp097rHus1",0.78
59,"book","Tired of traditional placecards",10,"cmpl-59yPqFCEaAhcYUpEWRfnp097rHus1",0.78
60,"book","doorstop",11,"cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz",0.78
61,"book","prop up a wobbly table",11,"cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz",0.78
62,"book","kill a spider",11,"cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz",0.78
63,"book","paperweight",11,"cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz",0.78
64,"book","start a fire in an emergency situation",11,"cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz",0.78
65,"book","can",11,"cmpl-59yPtlzHCZNKllLyUwK7VyA5kx0dz",0.78
66,"book","Make a book into a lampshade",12,"cmpl-59yPwhlYbej0ZZ97vhCtmafSY4p2A",0.78
67,"book","Use old books as wall decor in your home",12,"cmpl-59yPwhlYbej0ZZ97vhCtmafSY4p2A",0.78
68,"book","jewelry box",12,"cmpl-59yPwhlYbej0ZZ97vhCtmafSY4p2A",0.78
69,"book","Make a purse out of an old book",12,"cmpl-59yPwhlYbej0ZZ97vhCtmafSY4p2A",0.78
70,"book","Create a memory box by decoupaging an old book with photos and mementos",12,"cmpl-59yPwhlYbej0ZZ97vhCtmafSY4p2A",0.78
71,"book","Cover the top of a coffee table",12,"cmpl-59yPwhlYbej0ZZ97vhCtmafSY4p2A",0.78
72,"book","Using a book as a doorstop",13,"cmpl-59yPzZM1aaw99c6pJfULbmXj7zKGC",0.79
73,"book","Tearing out pages of a book to use as confetti",13,"cmpl-59yPzZM1aaw99c6pJfULbmXj7zKGC",0.79
74,"book","Making a paper airplanes out of the pages of a book",13,"cmpl-59yPzZM1aaw99c6pJfULbmXj7zKGC",0.79
75,"book","Creating a sculpture by stacking books in an interesting way",13,"cmpl-59yPzZM1aaw99c6pJfULbmXj7zKGC",0.79
76,"book","Building a fort by surrounding yourself with stacked books",13,"cmpl-59yPzZM1aaw99c6pJfULbmXj7zKGC",0.79
77,"book","Drawing on the pages of a book",13,"cmpl-59yPzZM1aaw99c6pJfULbmXj7zKGC",0.79
78,"book","doorstop",14,"cmpl-59yQ3nFTwCh0Ju7tUhCjR3uhbKnbc",0.79
79,"book","prop up a table or other surface",14,"cmpl-59yQ3nFTwCh0Ju7tUhCjR3uhbKnbc",0.79
80,"book","paperweight",14,"cmpl-59yQ3nFTwCh0Ju7tUhCjR3uhbKnbc",0.79
81,"book","stacked and arranged to create interesting sculptures or shapes",14,"cmpl-59yQ3nFTwCh0Ju7tUhCjR3uhbKnbc",0.79
82,"book","cut open and its pages used as wrapping paper or for other crafts",14,"cmpl-59yQ3nFTwCh0Ju7tUhCjR3uhbKnbc",0.79
83,"book","doorstop",15,"cmpl-59yQ6KeBFDs03m3DiOrFtkPWEdmK1",0.79
84,"book","level a table or shelf",15,"cmpl-59yQ6KeBFDs03m3DiOrFtkPWEdmK1",0.79
85,"book","paperweight",15,"cmpl-59yQ6KeBFDs03m3DiOrFtkPWEdmK1",0.79
86,"book","prop up a window or door",15,"cmpl-59yQ6KeBFDs03m3DiOrFtkPWEdmK1",0.79
87,"book","make artsuch as by decoupaging it onto another surface",15,"cmpl-59yQ6KeBFDs03m3DiOrFtkPWEdmK1",0.79
88,"book","Turn it into a piece of art by painting or drawing on the cover",16,"cmpl-59yQA83xSiX0uLxUO233dkSCcDg1V",0.8
89,"book","Use it as a doorstop",16,"cmpl-59yQA83xSiX0uLxUO233dkSCcDg1V",0.8
90,"book","Decorate with it by wrapping it in pretty paper and ribbon",16,"cmpl-59yQA83xSiX0uLxUO233dkSCcDg1V",0.8
91,"book","Cut out images from the pages to make a collage",16,"cmpl-59yQA83xSiX0uLxUO233dkSCcDg1V",0.8
92,"book","Make a mobile out of old books by hanging them from the ceiling with string or wire",16,"cmpl-59yQA83xSiX0uLxUO233dkSCcDg1V",0.8
93,"book","Make a lamp shade out of an old book",17,"cmpl-59yQEubI50PnbC2ed2DRGlzz5mwTz",0.8
94,"book","Cut out the pages of an old book and use them as coasters",17,"cmpl-59yQEubI50PnbC2ed2DRGlzz5mwTz",0.8
95,"book","Use an old book as a door stop",17,"cmpl-59yQEubI50PnbC2ed2DRGlzz5mwTz",0.8
96,"book","Stack a few books together to use as a makeshift stool or table",17,"cmpl-59yQEubI50PnbC2ed2DRGlzz5mwTz",0.8
97,"book","Tear out the pages of an old book and use them as wall art or",17,"cmpl-59yQEubI50PnbC2ed2DRGlzz5mwTz",0.8
98,"book","door stop",18,"cmpl-59yQHVhoEhfh6tcQ6R0iFiW2zt8Bi",0.8
99,"book","start a fire",18,"cmpl-59yQHVhoEhfh6tcQ6R0iFiW2zt8Bi",0.8
100,"book","make paper airplanes",18,"cmpl-59yQHVhoEhfh6tcQ6R0iFiW2zt8Bi",0.8
101,"book","coaster for your beverage",18,"cmpl-59yQHVhoEhfh6tcQ6R0iFiW2zt8Bi",0.8
102,"book","given as a gifteven if you haven't read it yet!",18,"cmpl-59yQHVhoEhfh6tcQ6R0iFiW2zt8Bi",0.8
103,"book","A",18,"cmpl-59yQHVhoEhfh6tcQ6R0iFiW2zt8Bi",0.8
104,"fork","back scratcher",19,"cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj",0.65
105,"fork","remove lint from clothing",19,"cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj",0.65
106,"fork","toothpick",19,"cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj",0.65
107,"fork","apply makeupsuch as mascara or lipstick.",19,"cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj",0.65
108,"fork","style hairsuch as in braids or upd",19,"cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj",0.65
109,"fork","Use a fork to eat cake without getting your hands dirty",20,"cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8",0.65
110,"fork","Stick a fork in an electrical outlet to see if it's still working",20,"cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8",0.65
111,"fork","Use a fork to test the doneness of meat",20,"cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8",0.65
112,"fork","Hold a fork like a microphone and give impromptu speeches",20,"cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8",0.65
113,"fork","Juggle forks with friends for entertainment",20,"cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8",0.65
114,"fork","Make music with",20,"cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8",0.65
115,"fork","Fork as a bookmark",21,"cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",0.65
116,"fork","Use fork to apply makeup",21,"cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",0.65
117,"fork","Paint with a fork",21,"cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",0.65
118,"fork","Draw with a fork",21,"cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",0.65
119,"fork","Eat an entire meal with a fork",21,"cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",0.65
120,"fork","Cook with a fork",21,"cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",0.65
121,"fork","Clean with a fork",21,"cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",0.65
122,"fork","Decorate with a fork",21,"cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",0.65
123,"fork","Play music with a fork",21,"cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",0.65
124,"fork","Use as a utensil",21,"cmpl-59yQQcHGSj7HN8K98VSctR3gsTTV5",0.65
125,"fork","Use a fork to eat soup without making a mess",22,"cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh",0.66
126,"fork","Stick a fork in your hair to hold it back while you cook",22,"cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh",0.66
127,"fork","Use a fork to play the drums",22,"cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh",0.66
128,"fork","Use a fork to open a bottle of beer",22,"cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh",0.66
129,"fork","Use a fork as a bookmark in your favorite book",22,"cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh",0.66
130,"fork","Stick a few forks in the ground",22,"cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh",0.66
131,"fork","Pick up leaves with a fork",23,"cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr",0.66
132,"fork","Make a mini garden rake",23,"cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr",0.66
133,"fork","Scrape the bottom of your shoes with a fork",23,"cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr",0.66
134,"fork","Get lint out of your clothes with a fork",23,"cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr",0.66
135,"fork","Curl your hair with a fork (tines facing in)",23,"cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr",0.66
136,"fork","Use as chopsticks!",23,"cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr",0.66
137,"fork","Eat spaghetti like Lady",23,"cmpl-59yQXu3UYI29IndH5n0C9QgqxQAUr",0.66
138,"fork","Use a fork to eat your cereal instead of a spoon",24,"cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ",0.66
139,"fork","Stick a fork in an electrical outlet to see if it's still working",24,"cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ",0.66
140,"fork","Use a fork as a comb for your hair",24,"cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ",0.66
141,"fork","Use a fork to play the piano",24,"cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ",0.66
142,"fork","Stick forks into the ground to make garden markers",24,"cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ",0.66
143,"fork","Make wind chimes out of",24,"cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ",0.66
144,"fork","Use a fork to eat soup without making a mess",25,"cmpl-59yQgge4lJCoANiACsRX2AMbQJjCj",0.77
145,"fork","Use a fork to stir your coffee or tea",25,"cmpl-59yQgge4lJCoANiACsRX2AMbQJjCj",0.77
146,"fork","Use a fork to eat yogurt without getting your hands messy",25,"cmpl-59yQgge4lJCoANiACsRX2AMbQJjCj",0.77
147,"fork","Use a fork to get the last bit of ketchup out of the bottle",25,"cmpl-59yQgge4lJCoANiACsRX2AMbQJjCj",0.77
148,"fork","Use a fork to eat ice cream without dripping it all over yourself",25,"cmpl-59yQgge4lJCoANiACsRX2AMbQJjCj",0.77
149,"fork","eat foodof course!",26,"cmpl-59yQkIKSqxqQnIUEZhuNVQvkADELj",0.77
150,"fork","play the forks - a musical instrument made by rubbing two metal forks together",26,"cmpl-59yQkIKSqxqQnIUEZhuNVQvkADELj",0.77
151,"fork","hold back your hair while you're washing your face",26,"cmpl-59yQkIKSqxqQnIUEZhuNVQvkADELj",0.77
152,"fork","dig in the dirt - great for small planting jobs",26,"cmpl-59yQkIKSqxqQnIUEZhuNVQvkADELj",0.77
153,"fork","miniature sundae - perfect for when you're craving something sweet but don't want to",26,"cmpl-59yQkIKSqxqQnIUEZhuNVQvkADELj",0.77
154,"fork","bookmark",27,"cmpl-59yQp1CEjEldmRnr4EScobvJeZK62",0.77
155,"fork","hold down a stack of papers",27,"cmpl-59yQp1CEjEldmRnr4EScobvJeZK62",0.77
156,"fork","scrape dirt off your shoes",27,"cmpl-59yQp1CEjEldmRnr4EScobvJeZK62",0.77
157,"fork","pick up small objects like coins or beads",27,"cmpl-59yQp1CEjEldmRnr4EScobvJeZK62",0.77
158,"fork","hairpin or bobby pin",27,"cmpl-59yQp1CEjEldmRnr4EScobvJeZK62",0.77
159,"fork","Use a fork to comb your hair",28,"cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6",0.78
160,"fork","Use a fork as a toothpick",28,"cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6",0.78
161,"fork","Stick a fork in an electrical outlet to see if it's still working",28,"cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6",0.78
162,"fork","Use a fork to pick up small items like paperclips or coins off the floor",28,"cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6",0.78
163,"fork","Put a rubber band around the end of a fork and use it as a sl",28,"cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6",0.78
164,"fork","back scratcher",29,"cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg",0.78
165,"fork","pick up small items like coins or beads",29,"cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg",0.78
166,"fork","fluff up a pillow",29,"cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg",0.78
167,"fork","mix paints together",29,"cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg",0.78
168,"fork","hairpin or hair tie",29,"cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg",0.78
169,"fork","stir a drink",30,"cmpl-59yR0KAeBWyKIom3Ru5Zw3lv9SAPq",0.78
170,"fork","eat food with one hand",30,"cmpl-59yR0KAeBWyKIom3Ru5Zw3lv9SAPq",0.78
171,"fork","hold food while cutting it with a knife",30,"cmpl-59yR0KAeBWyKIom3Ru5Zw3lv9SAPq",0.78
172,"fork","makeshift toothpick",30,"cmpl-59yR0KAeBWyKIom3Ru5Zw3lv9SAPq",0.78
173,"fork","play the piano (by pressing on the tines",30,"cmpl-59yR0KAeBWyKIom3Ru5Zw3lv9SAPq",0.78
174,"fork","play the xylophone",31,"cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7",0.79
175,"fork","toothpick.",31,"cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7",0.79
176,"fork","If you bend a forkyou can use it as a curling iron for your hair.",31,"cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7",0.79
177,"fork","eat soup without making a mess",31,"cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7",0.79
178,"fork","comb your hair",31,"cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7",0.79
179,"fork","Use a fork to make patterns in sand or dirt",32,"cmpl-59yR9cLdTgNszzxAPHHMxTJaSOxVp",0.79
180,"fork","Stick a fork in a potted plant to help support it",32,"cmpl-59yR9cLdTgNszzxAPHHMxTJaSOxVp",0.79
181,"fork","Use a fork as a bookmark",32,"cmpl-59yR9cLdTgNszzxAPHHMxTJaSOxVp",0.79
182,"fork","Hang forks on a string to make wind chimes or mobile art",32,"cmpl-59yR9cLdTgNszzxAPHHMxTJaSOxVp",0.79
183,"fork","Make music with forks by tapping them on different surfaces – experiment with different sounds!",32,"cmpl-59yR9cLdTgNszzxAPHHMxTJaSOxVp",0.79
184,"fork","bookmark",33,"cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj",0.79
185,"fork","make music by hitting it against different surfaces",33,"cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj",0.79
186,"fork","toothpick",33,"cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj",0.79
187,"fork","eat food without getting your hands dirty",33,"cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj",0.79
188,"fork","play with your food before you eat it",33,"cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj",0.79
189,"fork","Eating food with a fork",34,"cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM",0.8
190,"fork","Picking up food that has fallen on the floor",34,"cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM",0.8
191,"fork","Using a fork to hold a piece of food while cutting it with a knife",34,"cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM",0.8
192,"fork","Spear vegetables or fruit for juicing or smoothies",34,"cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM",0.8
193,"fork","Twirling pasta around a fork before eating it",34,"cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM",0.8
194,"fork","Making patterns in soft foods like mashed potatoes",34,"cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM",0.8
195,"fork","Mix",34,"cmpl-59yRGy3JQfUzn0g36zZMVjgD585DM",0.8
196,"fork","Pick up small things like beads or glitter",35,"cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5",0.8
197,"fork","Stir a drink",35,"cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5",0.8
198,"fork","Eat spaghetti",35,"cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5",0.8
199,"fork","Hold onto foods like chicken wings so you don't make a mess",35,"cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5",0.8
200,"fork","Help cut soft foods",35,"cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5",0.8
201,"fork","Use as a back scratcher",35,"cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5",0.8
202,"fork","Make music- use as drumsticks on pots and pans",35,"cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5",0.8
203,"fork","Garden tool- help loosen",35,"cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5",0.8
204,"fork","Use a fork to add extra flavor to your cooking by marinating meat or poultry in a flavorful sauce before grilling or baking",36,"cmpl-59yRPWbNnWM3F9JmgHccub0konNBc",0.8
205,"fork","Get creative with breakfast and make eggs benedict on a waffle for a delicious and unique twist",36,"cmpl-59yRPWbNnWM3F9JmgHccub0konNBc",0.8
206,"fork","Create elegant hors d'oeuvres by spearing fruitcheeseand other bite-sized foods on toothp",36,"cmpl-59yRPWbNnWM3F9JmgHccub0konNBc",0.8
207,"tin can","telephone",37,"cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is",0.65
208,"tin can","candle holder",37,"cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is",0.65
209,"tin can","vase",37,"cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is",0.65
210,"tin can","pencil holder",37,"cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is",0.65
211,"tin can","An ashtray",37,"cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is",0.65
212,"tin can","coin bank",37,"cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is",0.65
213,"tin can","doorstop",37,"cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is",0.65
214,"tin can","paperweight",37,"cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is",0.65
215,"tin can","bird feeder",37,"cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is",0.65
216,"tin can","planter",37,"cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is",0.65
217,"tin can","vase for flowers",38,"cmpl-59yRVpZuAwaoWw73EtoUBJW7fg5Lh",0.65
218,"tin can","pencil holder",38,"cmpl-59yRVpZuAwaoWw73EtoUBJW7fg5Lh",0.65
219,"tin can","hold paintbrushes",38,"cmpl-59yRVpZuAwaoWw73EtoUBJW7fg5Lh",0.65
220,"tin can","store small items such as paperclips or buttons",38,"cmpl-59yRVpZuAwaoWw73EtoUBJW7fg5Lh",0.65
221,"tin can","coin bank",38,"cmpl-59yRVpZuAwaoWw73EtoUBJW7fg5Lh",0.65
222,"tin can","vase",39,"cmpl-59yRZnb6HBojt6uDGgjAu4pIyBTBJ",0.65
223,"tin can","Cut the top off of a tin can and use it as a pencil holder",39,"cmpl-59yRZnb6HBojt6uDGgjAu4pIyBTBJ",0.65
224,"tin can","Use a tin can as a planter for small plants or succulents",39,"cmpl-59yRZnb6HBojt6uDGgjAu4pIyBTBJ",0.65
225,"tin can","Make a wind chime out of a few tin cans and some string or fishing line",39,"cmpl-59yRZnb6HBojt6uDGgjAu4pIyBTBJ",0.65
226,"tin can","Turn a tin",39,"cmpl-59yRZnb6HBojt6uDGgjAu4pIyBTBJ",0.65
