"","id","response","item","category01","category02","category03","category04","respondent_id","response_id","temperature","object"
"255","cmpl-4zrZqhtBWfKrFwRr3cP7sCW8d8PYm","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw",2022040177,0.67,"fork"
"256","cmpl-4zrZqhtBWfKrFwRr3cP7sCW8d8PYm","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZWebxU7t3KID75VgorICiQ98tS",2022040179,0.68,"fork"
"257","cmpl-4zrZqhtBWfKrFwRr3cP7sCW8d8PYm","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZqhtBWfKrFwRr3cP7sCW8d8PYm",2022040213,0.7,"fork"
"258","cmpl-4zrZqhtBWfKrFwRr3cP7sCW8d8PYm","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa",2022040218,0.7,"fork"
"259","cmpl-4zrZqhtBWfKrFwRr3cP7sCW8d8PYm","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrakJLlAzMdyKNNYUGLwDUYw1gGV",2022040293,0.74,"fork"
"260","cmpl-4zrZqhtBWfKrFwRr3cP7sCW8d8PYm","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrb0QXXrFMPbzffB0TG92HVogg3y",2022040314,0.75,"fork"
"261","cmpl-4zrZqhtBWfKrFwRr3cP7sCW8d8PYm","back scratcher","fork",131,NA,NA,NA,"cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj",2022050104,0.65,"fork"
"262","cmpl-4zrZqhtBWfKrFwRr3cP7sCW8d8PYm","back scratcher","fork",131,NA,NA,NA,"cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg",2022050164,0.78,"fork"
"263","cmpl-4zrZqhtBWfKrFwRr3cP7sCW8d8PYm","If you put a rubber band around the tines of a fork it becomes a mini-trampoline for ants or other small insects","fork",105,108,NA,NA,"cmpl-4zrZqhtBWfKrFwRr3cP7sCW8d8PYm",2022040216,0.7,"fork"
"264","cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw","eat food","fork",116,NA,NA,NA,"cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw",2022040173,0.67,"fork"
"265","cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw","eat food","fork",116,NA,NA,NA,"cmpl-4zrad3UgMywrIHWm2sISmtf8VYQgP",2022040277,0.73,"fork"
"266","cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw","eat food","fork",116,NA,NA,NA,"cmpl-4zrbDITGHAQhN1jsdlVUwpqxbMxvL",2022040332,0.76,"fork"
"267","cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw","hold food while cutting it with a knife","fork",104,116,NA,NA,"cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw",2022040174,0.67,"fork"
"268","cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw","hold food while cutting it with a knife","fork",104,116,NA,NA,"cmpl-59yR0KAeBWyKIom3Ru5Zw3lv9SAPq",2022050171,0.78,"fork"
"269","cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw","spear food","fork",116,NA,NA,NA,"cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw",2022040175,0.67,"fork"
"270","cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZNd7OIfqxjARAb99vs1sxpMxRI",2022040168,0.67,"fork"
"271","cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw",2022040177,0.67,"fork"
"272","cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZWebxU7t3KID75VgorICiQ98tS",2022040179,0.68,"fork"
"273","cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZqhtBWfKrFwRr3cP7sCW8d8PYm",2022040213,0.7,"fork"
"274","cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa",2022040218,0.7,"fork"
"275","cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrakJLlAzMdyKNNYUGLwDUYw1gGV",2022040293,0.74,"fork"
"276","cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrb0QXXrFMPbzffB0TG92HVogg3y",2022040314,0.75,"fork"
"277","cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw","back scratcher","fork",131,NA,NA,NA,"cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj",2022050104,0.65,"fork"
"278","cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw","back scratcher","fork",131,NA,NA,NA,"cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg",2022050164,0.78,"fork"
"279","cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw","pick up food that has fallen on the floor","fork",133,116,NA,NA,"cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw",2022040176,0.67,"fork"
"280","cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw","pick up food that has fallen on the floor","fork",133,116,NA,NA,"cmpl-4zrakJLlAzMdyKNNYUGLwDUYw1gGV",2022040294,0.74,"fork"
"281","cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa","comb your hair","fork",126,113,NA,NA,"cmpl-4zrZWebxU7t3KID75VgorICiQ98tS",2022040180,0.68,"fork"
"282","cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa","comb your hair","fork",126,113,NA,NA,"cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa",2022040220,0.7,"fork"
"283","cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa","comb your hair","fork",126,113,NA,NA,"cmpl-4zrb0QXXrFMPbzffB0TG92HVogg3y",2022040318,0.75,"fork"
"284","cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa","comb your hair","fork",126,113,NA,NA,"cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7",2022050178,0.79,"fork"
"285","cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa","toothpick","fork",131,130,NA,NA,"cmpl-4zrZWebxU7t3KID75VgorICiQ98tS",2022040181,0.68,"fork"
"286","cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa","toothpick","fork",131,130,NA,NA,"cmpl-4zrZY4nYblpqmzHy9W3YWvhChz4N6",2022040185,0.68,"fork"
"287","cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa","toothpick","fork",131,130,NA,NA,"cmpl-4zrZdUvDG0St0SuFktOwf4gs47zNp",2022040191,0.68,"fork"
"288","cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa","toothpick","fork",131,130,NA,NA,"cmpl-4zrZqhtBWfKrFwRr3cP7sCW8d8PYm",2022040215,0.7,"fork"
"289","cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa","toothpick","fork",131,130,NA,NA,"cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa",2022040222,0.7,"fork"
"290","cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa","toothpick","fork",131,130,NA,NA,"cmpl-4zrb0QXXrFMPbzffB0TG92HVogg3y",2022040315,0.75,"fork"
"291","cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa","toothpick","fork",131,130,NA,NA,"cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj",2022050106,0.65,"fork"
"292","cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa","toothpick","fork",131,130,NA,NA,"cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj",2022050186,0.79,"fork"
"293","cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZNd7OIfqxjARAb99vs1sxpMxRI",2022040168,0.67,"fork"
"294","cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw",2022040177,0.67,"fork"
"295","cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZWebxU7t3KID75VgorICiQ98tS",2022040179,0.68,"fork"
"296","cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZqhtBWfKrFwRr3cP7sCW8d8PYm",2022040213,0.7,"fork"
"297","cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa",2022040218,0.7,"fork"
"298","cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrakJLlAzMdyKNNYUGLwDUYw1gGV",2022040293,0.74,"fork"
"299","cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrb0QXXrFMPbzffB0TG92HVogg3y",2022040314,0.75,"fork"
"300","cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa","back scratcher","fork",131,NA,NA,NA,"cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj",2022050104,0.65,"fork"
"301","cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa","back scratcher","fork",131,NA,NA,NA,"cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg",2022050164,0.78,"fork"
"302","cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa","apply makeup","fork",131,NA,NA,NA,"cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa",2022040221,0.7,"fork"
"303","cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa","apply makeup","fork",131,NA,NA,NA,"cmpl-4zrb0QXXrFMPbzffB0TG92HVogg3y",2022040317,0.75,"fork"
"304","cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa","pick up food that is out of reach","fork",133,116,NA,NA,"cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa",2022040219,0.7,"fork"
"305","cmpl-4zrZWebxU7t3KID75VgorICiQ98tS","comb your hair","fork",126,113,NA,NA,"cmpl-4zrZWebxU7t3KID75VgorICiQ98tS",2022040180,0.68,"fork"
"306","cmpl-4zrZWebxU7t3KID75VgorICiQ98tS","comb your hair","fork",126,113,NA,NA,"cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa",2022040220,0.7,"fork"
"307","cmpl-4zrZWebxU7t3KID75VgorICiQ98tS","comb your hair","fork",126,113,NA,NA,"cmpl-4zrb0QXXrFMPbzffB0TG92HVogg3y",2022040318,0.75,"fork"
"308","cmpl-4zrZWebxU7t3KID75VgorICiQ98tS","comb your hair","fork",126,113,NA,NA,"cmpl-59yR6IGKESjByzO1qGnZld0AJaqz7",2022050178,0.79,"fork"
"309","cmpl-4zrZWebxU7t3KID75VgorICiQ98tS","toothpick","fork",131,130,NA,NA,"cmpl-4zrZWebxU7t3KID75VgorICiQ98tS",2022040181,0.68,"fork"
"310","cmpl-4zrZWebxU7t3KID75VgorICiQ98tS","toothpick","fork",131,130,NA,NA,"cmpl-4zrZY4nYblpqmzHy9W3YWvhChz4N6",2022040185,0.68,"fork"
"311","cmpl-4zrZWebxU7t3KID75VgorICiQ98tS","toothpick","fork",131,130,NA,NA,"cmpl-4zrZdUvDG0St0SuFktOwf4gs47zNp",2022040191,0.68,"fork"
"312","cmpl-4zrZWebxU7t3KID75VgorICiQ98tS","toothpick","fork",131,130,NA,NA,"cmpl-4zrZqhtBWfKrFwRr3cP7sCW8d8PYm",2022040215,0.7,"fork"
"313","cmpl-4zrZWebxU7t3KID75VgorICiQ98tS","toothpick","fork",131,130,NA,NA,"cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa",2022040222,0.7,"fork"
"314","cmpl-4zrZWebxU7t3KID75VgorICiQ98tS","toothpick","fork",131,130,NA,NA,"cmpl-4zrb0QXXrFMPbzffB0TG92HVogg3y",2022040315,0.75,"fork"
"315","cmpl-4zrZWebxU7t3KID75VgorICiQ98tS","toothpick","fork",131,130,NA,NA,"cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj",2022050106,0.65,"fork"
"316","cmpl-4zrZWebxU7t3KID75VgorICiQ98tS","toothpick","fork",131,130,NA,NA,"cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj",2022050186,0.79,"fork"
"317","cmpl-4zrZWebxU7t3KID75VgorICiQ98tS","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZNd7OIfqxjARAb99vs1sxpMxRI",2022040168,0.67,"fork"
"318","cmpl-4zrZWebxU7t3KID75VgorICiQ98tS","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw",2022040177,0.67,"fork"
"319","cmpl-4zrZWebxU7t3KID75VgorICiQ98tS","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZWebxU7t3KID75VgorICiQ98tS",2022040179,0.68,"fork"
"320","cmpl-4zrZWebxU7t3KID75VgorICiQ98tS","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZqhtBWfKrFwRr3cP7sCW8d8PYm",2022040213,0.7,"fork"
"321","cmpl-4zrZWebxU7t3KID75VgorICiQ98tS","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa",2022040218,0.7,"fork"
"322","cmpl-4zrZWebxU7t3KID75VgorICiQ98tS","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrakJLlAzMdyKNNYUGLwDUYw1gGV",2022040293,0.74,"fork"
"323","cmpl-4zrZWebxU7t3KID75VgorICiQ98tS","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrb0QXXrFMPbzffB0TG92HVogg3y",2022040314,0.75,"fork"
"324","cmpl-4zrZWebxU7t3KID75VgorICiQ98tS","back scratcher","fork",131,NA,NA,NA,"cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj",2022050104,0.65,"fork"
"325","cmpl-4zrZWebxU7t3KID75VgorICiQ98tS","back scratcher","fork",131,NA,NA,NA,"cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg",2022050164,0.78,"fork"
"326","cmpl-4zrZWebxU7t3KID75VgorICiQ98tS","pick up small objects like paperclips or beads","fork",133,130,NA,NA,"cmpl-4zrZWebxU7t3KID75VgorICiQ98tS",2022040183,0.68,"fork"
"327","cmpl-4zrZWebxU7t3KID75VgorICiQ98tS","scrape dirt off your shoes","fork",113,NA,NA,NA,"cmpl-4zrZWebxU7t3KID75VgorICiQ98tS",2022040182,0.68,"fork"
"328","cmpl-4zrZWebxU7t3KID75VgorICiQ98tS","scrape dirt off your shoes","fork",113,NA,NA,NA,"cmpl-59yQp1CEjEldmRnr4EScobvJeZK62",2022050156,0.77,"fork"
"329","cmpl-4zrZY4nYblpqmzHy9W3YWvhChz4N6","toothpick","fork",131,130,NA,NA,"cmpl-4zrZWebxU7t3KID75VgorICiQ98tS",2022040181,0.68,"fork"
"330","cmpl-4zrZY4nYblpqmzHy9W3YWvhChz4N6","toothpick","fork",131,130,NA,NA,"cmpl-4zrZY4nYblpqmzHy9W3YWvhChz4N6",2022040185,0.68,"fork"
"331","cmpl-4zrZY4nYblpqmzHy9W3YWvhChz4N6","toothpick","fork",131,130,NA,NA,"cmpl-4zrZdUvDG0St0SuFktOwf4gs47zNp",2022040191,0.68,"fork"
"332","cmpl-4zrZY4nYblpqmzHy9W3YWvhChz4N6","toothpick","fork",131,130,NA,NA,"cmpl-4zrZqhtBWfKrFwRr3cP7sCW8d8PYm",2022040215,0.7,"fork"
"333","cmpl-4zrZY4nYblpqmzHy9W3YWvhChz4N6","toothpick","fork",131,130,NA,NA,"cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa",2022040222,0.7,"fork"
"334","cmpl-4zrZY4nYblpqmzHy9W3YWvhChz4N6","toothpick","fork",131,130,NA,NA,"cmpl-4zrb0QXXrFMPbzffB0TG92HVogg3y",2022040315,0.75,"fork"
"335","cmpl-4zrZY4nYblpqmzHy9W3YWvhChz4N6","toothpick","fork",131,130,NA,NA,"cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj",2022050106,0.65,"fork"
"336","cmpl-4zrZY4nYblpqmzHy9W3YWvhChz4N6","toothpick","fork",131,130,NA,NA,"cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj",2022050186,0.79,"fork"
"337","cmpl-4zrZY4nYblpqmzHy9W3YWvhChz4N6","makeshift chopsticks when eating rice or noodles","fork",116,NA,NA,NA,"cmpl-4zrZY4nYblpqmzHy9W3YWvhChz4N6",2022040187,0.68,"fork"
"338","cmpl-4zrZY4nYblpqmzHy9W3YWvhChz4N6","make small holes in fabric so that you can thread ribbon or string through it to create decorations","fork",110,130,NA,NA,"cmpl-4zrZY4nYblpqmzHy9W3YWvhChz4N6",2022040186,0.68,"fork"
"339","cmpl-4zrZY4nYblpqmzHy9W3YWvhChz4N6","play the steel pan drums","fork",114,NA,NA,NA,"cmpl-4zrZY4nYblpqmzHy9W3YWvhChz4N6",2022040188,0.68,"fork"
"340","cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ","Stick a fork in an electrical outlet to see if it's still working","fork",132,NA,NA,NA,"cmpl-4zraCg6Ph8xSbK0yjXAdPnidD11ay",2022040244,0.71,"fork"
"341","cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ","Stick a fork in an electrical outlet to see if it's still working","fork",132,NA,NA,NA,"cmpl-4zratgs7BTfghucjtwvLdg3h5Ktcj",2022040306,0.75,"fork"
"342","cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ","Stick a fork in an electrical outlet to see if it's still working","fork",132,NA,NA,NA,"cmpl-4zrawJ9oDldEBthK2vgZupbmFMm4H",2022040310,0.75,"fork"
"343","cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ","Stick a fork in an electrical outlet to see if it's still working","fork",132,NA,NA,NA,"cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8",2022050110,0.65,"fork"
"344","cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ","Stick a fork in an electrical outlet to see if it's still working","fork",132,NA,NA,NA,"cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ",2022050139,0.66,"fork"
"345","cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ","Stick a fork in an electrical outlet to see if it's still working","fork",132,NA,NA,NA,"cmpl-59yQtsvXwW0njm8gXQFJeXv6u3Ny6",2022050161,0.78,"fork"
"346","cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ","Stick forks into the ground to make garden markers","fork",102,NA,NA,NA,"cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ",2022050142,0.66,"fork"
"347","cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ","Use a fork as a comb for your hair","fork",126,113,NA,NA,"cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ",2022050140,0.66,"fork"
"348","cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ","Use a fork to eat your cereal instead of a spoon","fork",116,NA,NA,NA,"cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ",2022050138,0.66,"fork"
"349","cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ","Use a fork to play the piano","fork",114,NA,NA,NA,"cmpl-4zraUifPUfrYanvkLcAzlKBfY459v",2022040267,0.73,"fork"
"350","cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ","Use a fork to play the piano","fork",114,NA,NA,NA,"cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ",2022050141,0.66,"fork"
"351","cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ ","Make wind chimes out of","fork",110,114,101,NA,"cmpl-59yQcLCdVJkTgq0PnFY4gTc695mRZ",2022050143,0.66,"fork"
"352","cmpl-59yQgge4lJCoANiACsRX2AMbQJjCj","Use a fork to eat ice cream without dripping it all over yourself","fork",116,NA,NA,NA,"cmpl-59yQgge4lJCoANiACsRX2AMbQJjCj",2022050148,0.77,"fork"
"353","cmpl-59yQgge4lJCoANiACsRX2AMbQJjCj","Use a fork to eat soup without making a mess","fork",116,NA,NA,NA,"cmpl-4zrZhgIyBhnNWABiT0OfdrsodCcvI",2022040196,0.69,"fork"
"354","cmpl-59yQgge4lJCoANiACsRX2AMbQJjCj","Use a fork to eat soup without making a mess","fork",116,NA,NA,NA,"cmpl-59yQUX94gZwoEVKJ3agTr74VCxKeh",2022050125,0.66,"fork"
"355","cmpl-59yQgge4lJCoANiACsRX2AMbQJjCj","Use a fork to eat soup without making a mess","fork",116,NA,NA,NA,"cmpl-59yQgge4lJCoANiACsRX2AMbQJjCj",2022050144,0.77,"fork"
"356","cmpl-59yQgge4lJCoANiACsRX2AMbQJjCj","Use a fork to eat yogurt without getting your hands messy","fork",116,NA,NA,NA,"cmpl-59yQgge4lJCoANiACsRX2AMbQJjCj",2022050146,0.77,"fork"
"357","cmpl-59yQgge4lJCoANiACsRX2AMbQJjCj","Use a fork to get the last bit of ketchup out of the bottle","fork",104,NA,NA,NA,"cmpl-59yQgge4lJCoANiACsRX2AMbQJjCj",2022050147,0.77,"fork"
"358","cmpl-59yQgge4lJCoANiACsRX2AMbQJjCj","Use a fork to stir your coffee or tea","fork",104,NA,NA,NA,"cmpl-59yQgge4lJCoANiACsRX2AMbQJjCj",2022050145,0.77,"fork"
"359","cmpl-59yQkIKSqxqQnIUEZhuNVQvkADELj","dig in the dirt - great for small planting jobs","fork",113,NA,NA,NA,"cmpl-59yQkIKSqxqQnIUEZhuNVQvkADELj",2022050152,0.77,"fork"
"360","cmpl-59yQkIKSqxqQnIUEZhuNVQvkADELj","eat foodof course!","fork",116,NA,NA,NA,"cmpl-59yQkIKSqxqQnIUEZhuNVQvkADELj",2022050149,0.77,"fork"
"361","cmpl-59yQkIKSqxqQnIUEZhuNVQvkADELj","hold back your hair while you're washing your face","fork",126,NA,NA,NA,"cmpl-59yQkIKSqxqQnIUEZhuNVQvkADELj",2022050151,0.77,"fork"
"362","cmpl-59yQkIKSqxqQnIUEZhuNVQvkADELj","miniature sundae - perfect for when you're craving something sweet but don't want to","fork",998,NA,NA,NA,"cmpl-59yQkIKSqxqQnIUEZhuNVQvkADELj",2022050153,0.77,"fork"
"363","cmpl-59yQkIKSqxqQnIUEZhuNVQvkADELj","play the forks - a musical instrument made by rubbing two metal forks together","fork",114,NA,NA,NA,"cmpl-59yQkIKSqxqQnIUEZhuNVQvkADELj",2022050150,0.77,"fork"
"364","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj","apply makeupsuch as mascara or lipstick.","fork",131,NA,NA,NA,"cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj",2022050107,0.65,"fork"
"365","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZNd7OIfqxjARAb99vs1sxpMxRI",2022040168,0.67,"fork"
"366","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZSDPDs3Az2uXgUA9QLBOn42eMw",2022040177,0.67,"fork"
"367","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZWebxU7t3KID75VgorICiQ98tS",2022040179,0.68,"fork"
"368","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZqhtBWfKrFwRr3cP7sCW8d8PYm",2022040213,0.7,"fork"
"369","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa",2022040218,0.7,"fork"
"370","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrakJLlAzMdyKNNYUGLwDUYw1gGV",2022040293,0.74,"fork"
"371","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj","back scratcher","fork",131,NA,NA,NA,"cmpl-4zrb0QXXrFMPbzffB0TG92HVogg3y",2022040314,0.75,"fork"
"372","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj","back scratcher","fork",131,NA,NA,NA,"cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj",2022050104,0.65,"fork"
"373","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj","back scratcher","fork",131,NA,NA,NA,"cmpl-59yQwHV6vCOakJVZ1CHiqG682ktNg",2022050164,0.78,"fork"
"374","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj","remove lint from clothing","fork",113,NA,NA,NA,"cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj",2022050105,0.65,"fork"
"375","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj","style hairsuch as in braids or upd","fork",126,NA,NA,NA,"cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj",2022050108,0.65,"fork"
"376","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj","toothpick","fork",131,130,NA,NA,"cmpl-4zrZWebxU7t3KID75VgorICiQ98tS",2022040181,0.68,"fork"
"377","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj","toothpick","fork",131,130,NA,NA,"cmpl-4zrZY4nYblpqmzHy9W3YWvhChz4N6",2022040185,0.68,"fork"
"378","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj","toothpick","fork",131,130,NA,NA,"cmpl-4zrZdUvDG0St0SuFktOwf4gs47zNp",2022040191,0.68,"fork"
"379","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj","toothpick","fork",131,130,NA,NA,"cmpl-4zrZqhtBWfKrFwRr3cP7sCW8d8PYm",2022040215,0.7,"fork"
"380","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj","toothpick","fork",131,130,NA,NA,"cmpl-4zrZvmychPlDCIbEldT5F8zqS2hVa",2022040222,0.7,"fork"
"381","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj","toothpick","fork",131,130,NA,NA,"cmpl-4zrb0QXXrFMPbzffB0TG92HVogg3y",2022040315,0.75,"fork"
"382","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj","toothpick","fork",131,130,NA,NA,"cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj",2022050106,0.65,"fork"
"383","cmpl-59yQLBAmoJlusWtDBmMlzl0gpifCj","toothpick","fork",131,130,NA,NA,"cmpl-59yRDVaQRerSxPHw5w2J42In6nOuj",2022050186,0.79,"fork"
"384","cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8","Hold a fork like a microphone and give impromptu speeches","fork",108,123,NA,NA,"cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8",2022050112,0.65,"fork"
"385","cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8","Juggle forks with friends for entertainment","fork",108,NA,NA,NA,"cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8",2022050113,0.65,"fork"
"386","cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8","Make music with","fork",114,NA,NA,NA,"cmpl-59yQOBRnDIgoPxtl0iZBI8Kty9nl8",2022050114,0.65,"fork"
