,id,item,response,response_id,object,respondent_id,temperature,eucl_item_resp,eucl_objc_resp,cos_dist_item_resp,cos_dist_objc_resp
703,704,chair,Help cut soft foods,2022050200,fork,cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5,0.8,6.8660374,6.826053,0.672529399394989,0.6748884618282318
704,705,chair,Use as a back scratcher,2022050201,fork,cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5,0.8,6.1400027,6.6491494,0.5477607250213623,0.7023689448833466
705,706,chair,Make music- use as drumsticks on pots and pans,2022050202,fork,cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5,0.8,6.420627,6.2223444,0.6314176917076111,0.5899455845355988
706,707,chair,Garden tool- help loosen,2022050203,fork,cmpl-59yRLA523w3plqAXDQYHxvOKhwpa5,0.8,6.470381,6.5235996,0.6366378664970398,0.6670205593109131
707,708,chair,Use a fork to add extra flavor to your cooking by marinating meat or poultry in a flavorful sauce before grilling or baking,2022050204,fork,cmpl-59yRPWbNnWM3F9JmgHccub0konNBc,0.8,6.8475056,6.052233,0.7259295582771301,0.5353986918926239
708,709,chair,Get creative with breakfast and make eggs benedict on a waffle for a delicious and unique twist,2022050205,fork,cmpl-59yRPWbNnWM3F9JmgHccub0konNBc,0.8,6.389975,6.464205,0.6135377287864685,0.6489868760108948
709,710,chair,Create elegant hors d'oeuvres by spearing fruitcheeseand other bite-sized foods on toothp,2022050206,fork,cmpl-59yRPWbNnWM3F9JmgHccub0konNBc,0.8,6.4981375,6.4602065,0.6685387492179871,0.6761208176612854
710,711,chair,telephone,2022050207,tin can,cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is,0.65,8.725508,7.6565614,0.747745156288147,0.7428410947322845
711,712,chair,candle holder,2022050208,tin can,cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is,0.65,7.055132,5.4126863,0.6112644374370575,0.5190709829330444
712,713,chair,vase,2022050209,tin can,cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is,0.65,8.292153,7.000648,0.7051166892051697,0.6512212753295898
713,714,chair,pencil holder,2022050210,tin can,cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is,0.65,6.99382,5.432624,0.6244674623012543,0.5646560788154602
714,715,chair,An ashtray,2022050211,tin can,cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is,0.65,6.6578674,4.7858295,0.6251420378684998,0.5424863994121552
715,716,chair,coin bank,2022050212,tin can,cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is,0.65,7.9714723,5.5579467,0.8021298795938492,0.5704269111156464
716,717,chair,doorstop,2022050213,tin can,cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is,0.65,8.658492,7.5555935,0.8548300415277481,0.9120266661047935
717,718,chair,paperweight,2022050214,tin can,cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is,0.65,8.695191,7.3449664,0.8309639245271683,0.8111967295408249
718,719,chair,bird feeder,2022050215,tin can,cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is,0.65,7.9653525,5.884381,0.7897758483886719,0.62629634141922
719,720,chair,planter,2022050216,tin can,cmpl-59yRSXOeZw4YuFQoz76O6ILTti5Is,0.65,8.168779,7.0509057,0.6952124834060669,0.679844856262207
720,721,chair,vase for flowers,2022050217,tin can,cmpl-59yRVpZuAwaoWw73EtoUBJW7fg5Lh,0.65,7.058078,5.001276,0.6883327960968018,0.5542287230491638
721,722,chair,pencil holder,2022050218,tin can,cmpl-59yRVpZuAwaoWw73EtoUBJW7fg5Lh,0.65,6.99382,5.432624,0.6244674623012543,0.5646560788154602
722,723,chair,hold paintbrushes,2022050219,tin can,cmpl-59yRVpZuAwaoWw73EtoUBJW7fg5Lh,0.65,7.1500354,5.177012,0.7233152091503143,0.6171273291110992
723,724,chair,store small items such as paperclips or buttons,2022050220,tin can,cmpl-59yRVpZuAwaoWw73EtoUBJW7fg5Lh,0.65,6.668472,3.7302096,0.6759200394153595,0.3735426068305969
724,725,chair,coin bank,2022050221,tin can,cmpl-59yRVpZuAwaoWw73EtoUBJW7fg5Lh,0.65,7.9714723,5.5579467,0.8021298795938492,0.5704269111156464
725,726,chair,vase,2022050222,tin can,cmpl-59yRZnb6HBojt6uDGgjAu4pIyBTBJ,0.65,8.292153,7.000648,0.7051166892051697,0.6512212753295898
726,727,chair,Cut the top off of a tin can and use it as a pencil holder,2022050223,tin can,cmpl-59yRZnb6HBojt6uDGgjAu4pIyBTBJ,0.65,6.247545,3.2453704,0.5734775960445404,0.2781592607498169
727,728,chair,Use a tin can as a planter for small plants or succulents,2022050224,tin can,cmpl-59yRZnb6HBojt6uDGgjAu4pIyBTBJ,0.65,6.510343,3.1670017,0.6424026787281036,0.26295071840286255
728,729,chair,Make a wind chime out of a few tin cans and some string or fishing line,2022050225,tin can,cmpl-59yRZnb6HBojt6uDGgjAu4pIyBTBJ,0.65,6.485261,3.269913,0.6385733187198639,0.283555805683136
729,730,chair,Turn a tin,2022050226,tin can,cmpl-59yRZnb6HBojt6uDGgjAu4pIyBTBJ,0.65,6.7605762,2.5207129,0.6736697554588318,0.15647822618484497
730,731,chair,could be used as a vase for flowers,2022050227,tin can,cmpl-59yRfMSgH8Q9qVHZ6JBRKPw0XscHX,0.66,6.3994503,3.6285026,0.6063094139099121,0.35147762298583984
731,732,chair,a pencil holder on a desk,2022050228,tin can,cmpl-59yRfMSgH8Q9qVHZ6JBRKPw0XscHX,0.66,5.79489,4.2336283,0.4601067304611206,0.4653763771057129
732,733,chair,could be used to hold paintbrushes in an artist's studio,2022050229,tin can,cmpl-59yRfMSgH8Q9qVHZ6JBRKPw0XscHX,0.66,6.371185,3.6950655,0.612128883600235,0.37903523445129395
733,734,chair,a coin bank,2022050230,tin can,cmpl-59yRfMSgH8Q9qVHZ6JBRKPw0XscHX,0.66,7.1693354,4.6803403,0.7245550751686096,0.5005751848220825
734,735,chair,telephone could be made by punching holes in two cans,2022050231,tin can,cmpl-59yRfMSgH8Q9qVHZ6JBRKPw0XscHX,0.66,6.360237,3.605051,0.6057092249393463,0.35526514053344727
735,736,chair,could be used as a planter for small plants or herbs,2022050232,tin can,cmpl-59yRiLY9wu9D9rvsBLagcf3e4pDKV,0.66,6.555441,3.553646,0.6459652483463287,0.33603566884994507
736,737,chair,could be used as a pencil holder on a desk,2022050233,tin can,cmpl-59yRiLY9wu9D9rvsBLagcf3e4pDKV,0.66,5.9402895,3.6635673,0.49556922912597656,0.360363245010376
737,738,chair,could be used to hold paintbrushes in an artist's studio,2022050234,tin can,cmpl-59yRiLY9wu9D9rvsBLagcf3e4pDKV,0.66,6.371185,3.6950655,0.612128883600235,0.37903523445129395
738,739,chair,could be used as a vase for fresh flowers or artificial flowers,2022050235,tin can,cmpl-59yRiLY9wu9D9rvsBLagcf3e4pDKV,0.66,6.5551276,3.7118428,0.6427904665470123,0.3663850426673889
739,740,chair,telephone,2022050236,tin can,cmpl-59yRnJWzZABeI9Av9TyahA0sIOMoV,0.66,8.725508,7.6565614,0.747745156288147,0.7428410947322845
740,741,chair,candle holder,2022050237,tin can,cmpl-59yRnJWzZABeI9Av9TyahA0sIOMoV,0.66,7.055132,5.4126863,0.6112644374370575,0.5190709829330444
741,742,chair,plant pot,2022050238,tin can,cmpl-59yRnJWzZABeI9Av9TyahA0sIOMoV,0.66,8.060158,5.5684986,0.7983908504247665,0.5457234382629395
742,743,chair,piñata,2022050239,tin can,cmpl-59yRnJWzZABeI9Av9TyahA0sIOMoV,0.66,9.065444,7.610337,0.8769969195127487,0.8361491858959198
743,744,chair,wind chime,2022050240,tin can,cmpl-59yRnJWzZABeI9Av9TyahA0sIOMoV,0.66,7.7528734,5.557062,0.7781482487916946,0.5976429283618927
744,745,chair,bird feeder,2022050241,tin can,cmpl-59yRnJWzZABeI9Av9TyahA0sIOMoV,0.66,7.9653525,5.884381,0.7897758483886719,0.62629634141922
745,746,chair,lampshade,2022050242,tin can,cmpl-59yRnJWzZABeI9Av9TyahA0sIOMoV,0.66,7.93417,7.123441,0.7068894803524017,0.7866725325584412
746,747,chair,pen holder,2022050243,tin can,cmpl-59yRnJWzZABeI9Av9TyahA0sIOMoV,0.66,7.051837,5.4942255,0.6269902586936951,0.5634395182132721
747,748,chair,set of stacking nesting tins cans,2022050244,tin can,cmpl-59yRnJWzZABeI9Av9TyahA0sIOMoV,0.66,6.725841,3.6685436,0.6813754737377167,0.3536856174468994
748,749,chair,vase,2022050245,tin can,cmpl-59yRqK6vS1lbpAYZgMZoDC8jX2s5w,0.77,8.292153,7.000648,0.7051166892051697,0.6512212753295898
749,750,chair,piggy bank,2022050246,tin can,cmpl-59yRqK6vS1lbpAYZgMZoDC8jX2s5w,0.77,7.6999483,5.5342402,0.7736850380897522,0.601439356803894
750,751,chair,candle holder,2022050247,tin can,cmpl-59yRqK6vS1lbpAYZgMZoDC8jX2s5w,0.77,7.055132,5.4126863,0.6112644374370575,0.5190709829330444
751,752,chair,An ice cream container,2022050248,tin can,cmpl-59yRqK6vS1lbpAYZgMZoDC8jX2s5w,0.77,7.01797,4.393939,0.674158126115799,0.42092299461364746
752,753,chair,lunch box,2022050249,tin can,cmpl-59yRqK6vS1lbpAYZgMZoDC8jX2s5w,0.77,6.745983,4.6601186,0.6068372428417206,0.4554131031036377
753,754,chair,storage container for small items,2022050250,tin can,cmpl-59yRqK6vS1lbpAYZgMZoDC8jX2s5w,0.77,6.924528,4.174009,0.688812255859375,0.4180939793586731
754,755,chair,planter,2022050251,tin can,cmpl-59yRqK6vS1lbpAYZgMZoDC8jX2s5w,0.77,8.168779,7.0509057,0.6952124834060669,0.679844856262207
755,756,chair,bird feeder,2022050252,tin can,cmpl-59yRqK6vS1lbpAYZgMZoDC8jX2s5w,0.77,7.9653525,5.884381,0.7897758483886719,0.62629634141922
756,757,chair,wind chime,2022050253,tin can,cmpl-59yRqK6vS1lbpAYZgMZoDC8jX2s5w,0.77,7.7528734,5.557062,0.7781482487916946,0.5976429283618927
757,758,chair,could be used as a vase for small flowers,2022050254,tin can,cmpl-59yRsxdsDgFmeI9RHAHYoVh2UgQwq,0.77,6.4195676,3.5725431,0.610522985458374,0.33914297819137573
758,759,chair,could be used to hold pencils or other small stationary items.,2022050255,tin can,cmpl-59yRsxdsDgFmeI9RHAHYoVh2UgQwq,0.77,6.3838835,3.3974788,0.6083692312240601,0.30840665102005005
759,760,chair,could be used as a candle holder,2022050256,tin can,cmpl-59yRsxdsDgFmeI9RHAHYoVh2UgQwq,0.77,6.242005,3.4620085,0.563846617937088,0.3138718605041504
760,761,chair,could be used to store loose change,2022050257,tin can,cmpl-59yRsxdsDgFmeI9RHAHYoVh2UgQwq,0.77,6.6612153,3.5723712,0.665559858083725,0.33474940061569214
761,762,chair,telephone: two people each have a string,2022050258,tin can,cmpl-59yRsxdsDgFmeI9RHAHYoVh2UgQwq,0.77,6.57192,4.025231,0.6541833877563477,0.4437013268470764
762,763,chair,could be used as a vase,2022050259,tin can,cmpl-59yRwaYlsQyosWKPAoIP1hDVl49IO,0.77,6.361448,3.5396082,0.5933819115161896,0.32991886138916016
763,764,chair,could be used as a pencil holder,2022050260,tin can,cmpl-59yRwaYlsQyosWKPAoIP1hDVl49IO,0.77,6.2766953,3.567586,0.5735381543636322,0.33626240491867065
764,765,chair,could be used to hold paintbrushes,2022050261,tin can,cmpl-59yRwaYlsQyosWKPAoIP1hDVl49IO,0.77,6.530668,3.5165553,0.6429624259471893,0.33066195249557495
765,766,chair,could be used as a pot for a plant,2022050262,tin can,cmpl-59yRwaYlsQyosWKPAoIP1hDVl49IO,0.77,6.557093,3.7343094,0.6400844752788544,0.36813926696777344
766,767,chair,could be used as a doorstop,2022050263,tin can,cmpl-59yRwaYlsQyosWKPAoIP1hDVl49IO,0.77,6.431736,3.706671,0.6204721927642822,0.37405067682266235
767,768,chair,tin can,2022050264,tin can,cmpl-59yRwaYlsQyosWKPAoIP1hDVl49IO,0.77,7.2677965,0.0,0.7454335391521454,1.1920928955078125e-07
768,769,chair,could be used as a plant pot,2022050265,tin can,cmpl-59yS1zlJc4yEIFliiEzVetjIOofEI,0.78,6.6407895,3.6430027,0.654760092496872,0.3444080352783203
769,770,chair,a storage container for small objects such as buttonsjewelryor coins.,2022050266,tin can,cmpl-59yS1zlJc4yEIFliiEzVetjIOofEI,0.78,6.501432,3.5868285,0.6465594470500946,0.3525623679161072
770,771,chair,could be used as a candle holder,2022050267,tin can,cmpl-59yS1zlJc4yEIFliiEzVetjIOofEI,0.78,6.242005,3.4620085,0.563846617937088,0.3138718605041504
771,772,chair,make a wind chime by attaching it to other objects such as shells or beads,2022050268,tin can,cmpl-59yS1zlJc4yEIFliiEzVetjIOofEI,0.78,6.4992685,3.493979,0.6428230106830597,0.33045274019241333
772,773,chair,coin bank,2022050269,tin can,cmpl-59yS4k62yx0CDlij4M0maikPS7Nmz,0.78,7.9714723,5.5579467,0.8021298795938492,0.5704269111156464
773,774,chair,candle holder,2022050270,tin can,cmpl-59yS4k62yx0CDlij4M0maikPS7Nmz,0.78,7.055132,5.4126863,0.6112644374370575,0.5190709829330444
774,775,chair,hold small plants or flowers,2022050271,tin can,cmpl-59yS4k62yx0CDlij4M0maikPS7Nmz,0.78,6.9836087,4.138622,0.7004448771476746,0.4090988039970398
775,776,chair,storage container for pens and pencilspaper clipsetc.,2022050272,tin can,cmpl-59yS4k62yx0CDlij4M0maikPS7Nmz,0.78,6.3875866,3.8532727,0.6278632879257202,0.43028682470321655
776,777,chair,make,2022050273,tin can,cmpl-59yS4k62yx0CDlij4M0maikPS7Nmz,0.78,7.3669786,4.418714,0.7303970456123352,0.40658122301101685
777,778,chair,Make a pencil holder by painting and decorating a tin can,2022050274,tin can,cmpl-59yS79ehpLrnN9KcIFtyrUEedXNUt,0.78,6.183861,3.1863837,0.5569246113300323,0.26661497354507446
778,779,chair,Use a tin can as a planter for small succulents or cacti,2022050275,tin can,cmpl-59yS79ehpLrnN9KcIFtyrUEedXNUt,0.78,6.512247,3.2345717,0.6486945450305939,0.2766469717025757
779,780,chair,vase or candle holder by wrapping it in twine or ribbon,2022050276,tin can,cmpl-59yS79ehpLrnN9KcIFtyrUEedXNUt,0.78,6.2476325,3.6477232,0.5722923874855042,0.36040055751800537
780,781,chair,Create fun patterns on,2022050277,tin can,cmpl-59yS79ehpLrnN9KcIFtyrUEedXNUt,0.78,6.9627695,4.3832684,0.7094397842884064,0.47529542446136475
781,782,chair,could be used as a planter for small plants or succulents,2022050278,tin can,cmpl-59ySBLShnZRbMIroCuk6r1jtoFSoV,0.79,6.512577,3.632685,0.6409861743450165,0.35712212324142456
782,783,chair,cute and easy vase by wrapping twine or yarn around the middle,2022050279,tin can,cmpl-59ySBLShnZRbMIroCuk6r1jtoFSoV,0.79,6.2701225,3.7478034,0.5819210112094879,0.3882964849472046
783,784,chair,Make a set of coasters by decoupaging old magazine pages onto tin cans and sealing with clear Mod Podge,2022050280,tin can,cmpl-59ySBLShnZRbMIroCuk6r1jtoFSoV,0.79,6.353676,3.3222735,0.6162355542182922,0.28826379776000977
784,785,chair,Use an empty tin,2022050281,tin can,cmpl-59ySBLShnZRbMIroCuk6r1jtoFSoV,0.79,6.772406,2.6986134,0.6740669012069702,0.1800827980041504
785,786,chair,could be used as a vase,2022050282,tin can,cmpl-59ySFHYS4G8bMycEcyaQbOMs5cUh6,0.79,6.361448,3.5396082,0.5933819115161896,0.32991886138916016
786,787,chair,could be used as a pencil holder,2022050283,tin can,cmpl-59ySFHYS4G8bMycEcyaQbOMs5cUh6,0.79,6.2766953,3.567586,0.5735381543636322,0.33626240491867065
787,788,chair,could be used to hold small office supplies like paperclips or pushpins,2022050284,tin can,cmpl-59ySFHYS4G8bMycEcyaQbOMs5cUh6,0.79,6.303407,3.4460237,0.5927244126796722,0.32163703441619873
788,789,chair,with both ends cut off could be used as a planter for small plants or succulents,2022050285,tin can,cmpl-59ySFHYS4G8bMycEcyaQbOMs5cUh6,0.79,6.427267,3.5959792,0.6237065196037292,0.35313963890075684
789,790,chair,A,2022050286,tin can,cmpl-59ySFHYS4G8bMycEcyaQbOMs5cUh6,0.79,7.2753134,5.4549103,0.6915923357009888,0.5907038152217865
790,791,chair,container for a homemade candle,2022050287,tin can,cmpl-59ySJsyHzK2YHSy0T6W37MWXzK0aV,0.79,6.628005,3.8538198,0.6410486996173859,0.37617379426956177
791,792,chair,vase for flowers,2022050288,tin can,cmpl-59ySJsyHzK2YHSy0T6W37MWXzK0aV,0.79,7.058078,5.001276,0.6883327960968018,0.5542287230491638
792,793,chair,pencil holder,2022050289,tin can,cmpl-59ySJsyHzK2YHSy0T6W37MWXzK0aV,0.79,6.99382,5.432624,0.6244674623012543,0.5646560788154602
793,794,chair,storage container for small items such as hair clips or jewelry,2022050290,tin can,cmpl-59ySJsyHzK2YHSy0T6W37MWXzK0aV,0.79,6.4748797,3.6355078,0.6212932765483856,0.3492903709411621
794,795,chair,plant pot,2022050291,tin can,cmpl-59ySJsyHzK2YHSy0T6W37MWXzK0aV,0.79,8.060158,5.5684986,0.7983908504247665,0.5457234382629395
795,796,chair,money box,2022050292,tin can,cmpl-59ySJsyHzK2YHSy0T6W37MWXzK0aV,0.79,7.0898237,4.235904,0.6949276626110077,0.3972663879394531
796,797,chair,piggy bank,2022050293,tin can,cmpl-59ySJsyHzK2YHSy0T6W37MWXzK0aV,0.79,7.6999483,5.5342402,0.7736850380897522,0.601439356803894
797,798,chair,candle holder,2022050294,tin can,cmpl-59ySJsyHzK2YHSy0T6W37MWXzK0aV,0.79,7.055132,5.4126863,0.6112644374370575,0.5190709829330444
798,799,chair,lampshade,2022050295,tin can,cmpl-59ySJsyHzK2YHSy0T6W37MWXzK0aV,0.79,7.93417,7.123441,0.7068894803524017,0.7866725325584412
799,800,chair,tissue box cover,2022050296,tin can,cmpl-59ySJsyHzK2YHSy0T6W37MWXzK0aV,0.79,6.8913054,4.328294,0.6641058921813965,0.42861664295196533
800,801,chair,Create a vase or flower pot,2022050297,tin can,cmpl-59ySLEoumJUFQIBeMourguKl63Hd7,0.8,6.623387,3.8580933,0.6385577321052551,0.3755061626434326
801,802,chair,Make a wind chime,2022050298,tin can,cmpl-59ySLEoumJUFQIBeMourguKl63Hd7,0.8,6.731542,4.027435,0.6683721542358398,0.41479992866516113
802,803,chair,Use as a pencil holder,2022050299,tin can,cmpl-59ySLEoumJUFQIBeMourguKl63Hd7,0.8,6.29812,3.8365774,0.5745421648025513,0.38602906465530396
803,804,chair,Decorate and use as a jewelry box,2022050300,tin can,cmpl-59ySLEoumJUFQIBeMourguKl63Hd7,0.8,6.3460402,3.3950577,0.5922282934188843,0.3037601113319397
804,805,chair,Fill with treats and use as a dog toy,2022050301,tin can,cmpl-59ySLEoumJUFQIBeMourguKl63Hd7,0.8,6.282186,3.6454804,0.5782128572463989,0.35635632276535034
805,806,chair,Use as party favor cups or fill with candles for wedding table decorations,2022050302,tin can,cmpl-59ySLEoumJUFQIBeMourguKl63Hd7,0.8,6.183023,3.600572,0.5523580014705658,0.3448250889778137
806,807,chair,telephone,2022050303,tin can,cmpl-59ySPvIcRvSasC17RrZwg81HyHEQa,0.8,8.725508,7.6565614,0.747745156288147,0.7428410947322845
807,808,chair,lantern,2022050304,tin can,cmpl-59ySPvIcRvSasC17RrZwg81HyHEQa,0.8,8.128116,6.507315,0.7272772789001465,0.6257434785366058
808,809,chair,stove,2022050305,tin can,cmpl-59ySPvIcRvSasC17RrZwg81HyHEQa,0.8,8.53927,7.1461596,0.7186538279056549,0.637536495923996
809,810,chair,solar oven,2022050306,tin can,cmpl-59ySPvIcRvSasC17RrZwg81HyHEQa,0.8,8.324805,5.8505554,0.7999157309532166,0.5403784513473511
810,811,chair,pinhole camera,2022050307,tin can,cmpl-59ySPvIcRvSasC17RrZwg81HyHEQa,0.8,8.570356,6.562216,0.8742692321538925,0.7262737154960632
811,812,chair,wind chime,2022050308,tin can,cmpl-59ySPvIcRvSasC17RrZwg81HyHEQa,0.8,7.7528734,5.557062,0.7781482487916946,0.5976429283618927
812,813,chair,bird feeder,2022050309,tin can,cmpl-59ySPvIcRvSasC17RrZwg81HyHEQa,0.8,7.9653525,5.884381,0.7897758483886719,0.62629634141922
813,814,chair,plant pot,2022050310,tin can,cmpl-59ySPvIcRvSasC17RrZwg81HyHEQa,0.8,8.060158,5.5684986,0.7983908504247665,0.5457234382629395
814,815,chair,soap dish,2022050311,tin can,cmpl-59ySPvIcRvSasC17RrZwg81HyHEQa,0.8,7.979453,5.645367,0.7623588740825653,0.5360958278179169
815,816,chair,pig,2022050312,tin can,cmpl-59ySPvIcRvSasC17RrZwg81HyHEQa,0.8,8.385424,6.3536115,0.7975546717643738,0.6257454454898834
816,817,chair,could be used as a vase for flowers,2022050313,tin can,cmpl-59ySSFYX1Mhi8Dk5POGScOVs4gYx0,0.8,6.3994503,3.6285026,0.6063094139099121,0.35147762298583984
817,818,chair,could be used to hold paintbrushes and other painting supplies,2022050314,tin can,cmpl-59ySSFYX1Mhi8Dk5POGScOVs4gYx0,0.8,6.4088426,3.5729358,0.6164005994796753,0.3463480472564697
818,819,chair,could be used as a desk tidy to hold penspencilspaperclipsetc,2022050315,tin can,cmpl-59ySSFYX1Mhi8Dk5POGScOVs4gYx0,0.8,6.041926,3.5535595,0.5226649641990662,0.34611940383911133
819,820,chair,could be used to store coins or other small items,2022050316,tin can,cmpl-59ySSFYX1Mhi8Dk5POGScOVs4gYx0,0.8,6.7455487,3.4246933,0.6865305304527283,0.30583852529525757
820,821,chair,plate,20160017,book,BP20160001,,8.40031,8.656324,0.7524318397045135,0.8442194312810898
821,822,chair,send secret messages,20160018,book,BP20160001,,8.028372,6.7393465,0.8911374285817146,0.6677672863006592
822,823,chair,alternative for sex life,20160019,book,BP20160001,,6.9976406,6.2196693,0.7201089859008789,0.6089372634887695
823,824,chair,resell,20160020,book,BP20160001,,9.57159,8.470327,1.0104179745540023,0.837854266166687
824,825,chair,file,20160053,book,BP20160007,,9.647236,9.245632,0.8852892369031906,0.8528712689876556
825,826,chair,printing press,20160054,book,BP20160007,,7.8374186,6.895383,0.7761372774839401,0.6418191492557526
826,827,chair,to break in,20160055,book,BP20160007,,6.854497,6.2061257,0.7010972499847412,0.6184816360473633
827,828,chair,break someone's hand,20160056,book,BP20160007,,6.4087234,5.919055,0.594279557466507,0.5518313348293304
828,829,chair,start a revolution,20160057,book,BP20160007,,6.9837127,6.130372,0.722169816493988,0.592844158411026
829,830,chair,splash,20160111,book,BP20160009,,8.022159,8.381387,0.7919993996620178,0.9248983263969421
830,831,chair,bookend,20160112,book,BP20160009,,8.434269,8.124815,0.9073213711380959,0.9008066281676292
831,832,chair,As a pillow,20160144,book,BP20160011,,5.7749443,6.2121634,0.4542701840400696,0.6134684085845947
832,833,chair,headrest,20160145,book,BP20160011,,8.045177,9.982546,0.6339350938796997,1.0285956896841526
833,834,chair,As an elevation (to stand on),20160146,book,BP20160011,,6.384798,6.2050905,0.6166420876979828,0.659246414899826
834,835,chair,"As a weight, and you want to do muscle training",20160147,book,BP20160011,,6.5151443,5.872646,0.6344373226165771,0.5531237423419952
835,836,chair,You can fold airplanes from the loose pages,20160148,book,BP20160011,,6.4798613,5.6092854,0.6364770531654358,0.4941675662994385
836,837,chair,And from the cardboard a mold for painting,20160149,book,BP20160011,,6.23223,5.8682323,0.5695793330669403,0.5585089027881622
837,838,chair,coaster,20160205,book,BP20160012,,8.111664,8.541094,0.7338162064552307,0.8625434190034866
838,839,chair,headgear,20160206,book,BP20160012,,8.664831,9.267095,0.8589454144239426,1.0432733707129955
839,840,chair,stairs,20160207,book,BP20160012,,7.1931596,8.729695,0.5561604797840118,0.8660698682069778
840,841,chair,brick,20160208,book,BP20160012,,8.4015665,8.663547,0.7717696130275726,0.8686546683311462
841,842,chair,decoration,20160209,book,BP20160012,,8.196847,8.737158,0.7207832932472229,0.8656852096319199
842,843,chair,flowerpot,20160210,book,BP20160012,,8.833955,9.510801,0.8627875447273254,1.0592898093163967
843,844,chair,toilet paper,20160211,book,BP20160012,,6.7009063,6.729085,0.5665526390075684,0.6168014109134674
844,845,chair,coaster,20160261,book,BP20160013,,8.111664,8.541094,0.7338162064552307,0.8625434190034866
845,846,chair, a stack of books as a bedside table,20160262,book,BP20160013,,5.8493476,5.3270116,0.4721348285675049,0.42292338609695435
846,847,chair,as an umbrella against the rain,20160263,book,BP20160013,,6.348867,6.321464,0.5888461768627167,0.6590767800807953
847,848,chair,read from,20160341,book,BP20160014,,7.1495132,5.308892,0.7583761960268021,0.4190131425857544
848,849,chair,Using it as a weapon (throwing it around).,20160342,book,BP20160014,,6.538461,6.0163054,0.6541714072227478,0.6002673804759979
849,850,chair,make noise with it,20160343,book,BP20160014,,6.772555,6.340113,0.6786324679851532,0.6481196284294128
850,851,chair,you can write things down in it,20160344,book,BP20160014,,6.8382115,5.6406827,0.6933482587337494,0.48934972286224365
851,852,chair,use as a coaster,20160345,book,BP20160014,,6.393472,6.0882583,0.6037338972091675,0.6061188578605652
852,853,chair,use as a step,20160346,book,BP20160014,,6.597071,6.1021376,0.6410716474056244,0.5963148474693298
853,854,chair,use as decoration (e.g. in your bookcase),20160347,book,BP20160014,,6.272547,6.07599,0.5864731073379517,0.6246567070484161
854,855,chair,"to hide something in (e.g., a bill or a gum)",20160348,book,BP20160014,,6.472409,6.017874,0.6428434550762177,0.6071327030658722
855,856,chair,as a cooler (flapping those leaves),20160349,book,BP20160014,,6.3984523,6.243924,0.6231852769851685,0.6754538714885712
856,857,chair,you can also use it as a building block,20160350,book,BP20160014,,6.6429987,5.966555,0.6580477058887482,0.569311797618866
857,858,chair,burn in the stove (as wood),20160351,book,BP20160014,,6.3161016,6.273955,0.5931800007820129,0.6698330342769623
858,859,chair,elevation for your computer,20160425,book,BP20160015,,6.7362685,6.509388,0.6679859459400177,0.6869176924228668
859,860,chair,coaster,20160426,book,BP20160015,,8.111664,8.541094,0.7338162064552307,0.8625434190034866
860,861,chair,table tennis pool,20160427,book,BP20160015,,6.4436946,7.5308795,0.523459404706955,0.7784378379583359
861,862,chair,you can hit someone with it,20160428,book,BP20160015,,6.843387,5.98828,0.6897477805614471,0.5620635449886322
862,863,chair,you can drum on it,20160429,book,BP20160015,,6.677598,6.0326195,0.6638537347316742,0.5827479958534241
863,864,chair,use as a bookend,20160430,book,BP20160015,,6.5318675,5.9822087,0.6540820598602295,0.5924783051013947
864,865,chair,cabinet padding,20160431,book,BP20160015,,6.3872833,8.14836,0.5177875757217407,0.9231296181678772
865,866,chair,you can put a book upright and peer behind it,20160432,book,BP20160015,,6.210579,5.29182,0.5622570216655731,0.4189488887786865
866,867,chair,support for furniture,20160495,book,BP20160016,,5.9013286,6.690483,0.47365015745162964,0.703618049621582
867,868,chair,coaster,20160496,book,BP20160016,,8.111664,8.541094,0.7338162064552307,0.8625434190034866
868,869,chair,weight,20160497,book,BP20160016,,8.824776,8.45615,0.7872584015130997,0.7606936246156693
869,870,chair,fire equipment,20160498,book,BP20160016,,7.458953,7.6933246,0.7066478133201599,0.8089175969362259
870,871,chair,decoration,20160499,book,BP20160016,,8.196847,8.737158,0.7207832932472229,0.8656852096319199
871,872,chair,scrapbook,20160500,book,BP20160016,,9.206222,7.807855,0.8879716843366623,0.6736240386962891
872,873,chair,side table,20160501,book,BP20160016,,6.022332,7.089872,0.4678959846496582,0.7186914086341858
873,874,chair,throw,20160561,book,BP20160017,,7.66645,7.8195724,0.705649346113205,0.7840645462274551
874,875,chair,catch,20160562,book,BP20160017,,8.03843,7.5401487,0.8071200996637344,0.7591867744922638
875,876,chair,buried,20160563,book,BP20160017,,9.1266365,8.656765,0.9138245135545731,0.8703300505876541
